# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.425041, 0.352585, 0.468742, 0.777954, 1.72803, 3.33876, 1.02575, 0.622806, 0.444198, 0.558887, 0.551651, 0.808661, 0.939662, 1.01427, 1.19556, 1.41148, 0.82349, 0.937506, 0.928994, 1.02315, 1.18526, 0.604816, 0.806426, 0.847268, 0.729348, 1.27686, 1.36822, 1.13723, 0.874086, 1.09273, 1.05352, 1.25086, 1.399, 1.23035, 1.0499, 1.25127, 1.23269, 1.09599, 1.70686, 1.98015, 2.52882, 2.91904, 3.0916, 3.71488, 3.69437, 3.00398, 2.12951, 1.45608, 1.11113, 1.38385
0.01, 0.0639375, 0.348835, 0.309375, 0.380469, 0.729452, 1.70027, 3.32833, 1.09518, 0.703033, 0.552319, 0.501207, 0.481882, 0.730322, 0.991457, 0.886595, 1.08355, 1.23251, 0.771818, 1.04288, 0.868217, 0.929534, 1.21456, 0.659988, 0.863854, 0.802998, 0.725654, 1.29007, 1.27308, 1.0887, 0.939755, 1.10516, 1.07108, 1.33092, 1.36623, 1.17167, 1.11157, 1.3386, 1.38158, 1.14985, 1.76508, 1.88761, 2.43779, 2.83674, 3.00207, 3.72363, 3.72184, 2.92068, 2.04266, 1.45263, 1.14101, 1.39216
0.02, 0.0639375, 0.288064, 0.24088, 0.382411, 0.675517, 1.65238, 3.30412, 1.03413, 0.655367, 0.580036, 0.564026, 0.555379, 0.710009, 1.00127, 0.969639, 1.1929, 1.4801, 0.943609, 1.26747, 0.994816, 0.922652, 1.29425, 0.737996, 0.852888, 0.796079, 0.816664, 1.17646, 1.30662, 1.19686, 0.971233, 1.18256, 1.13855, 1.32051, 1.3525, 1.11834, 1.16676, 1.37163, 1.46186, 1.1, 1.73022, 1.92724, 2.44231, 2.87687, 3.16009, 3.61288, 3.6505, 2.87664, 2.00594, 1.41608, 1.10854, 1.33226
0.03, 0.0639375, 0.24201, 0.327597, 0.314848, 0.64777, 1.6254, 3.28836, 1.05759, 0.641672, 0.621595, 0.621151, 0.668889, 0.754083, 0.916105, 1.04735, 1.26712, 1.63467, 1.25357, 1.36392, 1.13338, 1.09876, 1.37278, 0.758862, 0.830937, 0.831074, 0.927986, 1.15566, 1.33019, 1.2543, 1.03159, 1.28246, 1.12968, 1.29339, 1.37962, 1.14685, 1.16314, 1.33058, 1.42857, 1.1119, 1.67635, 2.07161, 2.5708, 3.02438, 3.29415, 3.50114, 3.67966, 3.1071, 2.01713, 1.44839, 1.00796, 1.2586
0.04, 0.0639375, 0.308007, 0.441919, 0.42052, 0.613445, 1.63811, 3.29091, 1.01946, 0.662577, 0.675185, 0.769235, 0.69473, 0.828449, 1.06953, 1.01536, 1.20439, 1.69916, 1.4322, 1.2927, 1.23057, 1.17146, 1.38394, 0.730111, 0.788713, 0.873565, 0.901388, 1.2278, 1.242, 1.16882, 1.02226, 1.29665, 1.08784, 1.27083, 1.39566, 1.23029, 1.22071, 1.31019, 1.34508, 1.159, 1.71507, 2.1623, 2.61331, 3.03966, 3.28592, 3.57836, 3.74857, 3.19993, 1.98647, 1.48, 0.993865, 1.29471
0.05, 0.0639375, 0.334404, 0.496466, 0.443023, 0.670723, 1.79672, 3.30758, 1.01755, 0.686164, 0.795626, 0.884678, 0.618067, 0.786967, 1.07637, 0.903028, 1.07466, 1.63216, 1.45624, 1.11752, 1.18968, 1.07092, 1.35336, 0.705207, 0.814399, 0.824454, 0.776282, 1.17654, 1.12281, 1.05143, 0.922471, 1.34883, 1.13829, 1.31161, 1.41955, 1.27121, 1.26713, 1.28344, 1.31347, 1.21517, 1.77192, 2.23309, 2.5625, 2.99126, 3.29446, 3.66589, 3.72781, 3.08861, 1.86397, 1.38672, 1.01148, 1.32101
0.06, 0.0639375, 0.313047, 0.527705, 0.550096, 0.602263, 1.8713, 3.31753, 1.05914, 0.631525, 0.860745, 0.836564, 0.578584, 0.767088, 0.949964, 0.898271, 1.02728, 1.41657, 1.31759, 1.01137, 1.04759, 0.826775, 1.29171, 0.695876, 0.813945, 0.770251, 0.821095, 1.05706, 1.08508, 1.02687, 0.87264, 1.27131, 1.0779, 1.39696, 1.44238, 1.30008, 1.27309, 1.27272, 1.33148, 1.17311, 1.7527, 2.30573, 2.62697, 3.02311, 3.28093, 3.66081, 3.59648, 2.90395, 1.74075, 1.2366, 0.979625, 1.28312
0.07, 0.0639375, 0.406463, 0.452072, 0.526108, 0.566701, 1.8279, 3.30652, 1.112, 0.538402, 0.789966, 0.68984, 0.660923, 0.817818, 0.942351, 1.04232, 1.16547, 1.43811, 0.998202, 0.955894, 0.794669, 0.654595, 1.24149, 0.803194, 0.822189, 0.709781, 0.905007, 1.05473, 1.28877, 1.1022, 0.951133, 1.10493, 0.983508, 1.38548, 1.3611, 1.29484, 1.2575, 1.27967, 1.37838, 1.09466, 1.74672, 2.31182, 2.59363, 3.08546, 3.21358, 3.61308, 3.50353, 2.82465, 1.73125, 1.16407, 0.950393, 1.21323
0.08, 0.0639375, 0.409994, 0.323036, 0.478911, 0.62072, 1.81846, 3.30907, 1.13914, 0.518236, 0.741481, 0.604571, 0.651379, 0.767634, 0.934911, 1.08857, 1.27282, 1.44226, 0.924626, 0.986033, 0.644924, 0.7261, 1.23355, 0.892569, 0.790895, 0.718178, 0.89766, 1.16322, 1.36819, 1.16769, 0.981932, 0.987338, 0.948832, 1.31092, 1.26662, 1.25051, 1.2482, 1.26644, 1.37118, 1.04986, 1.80691, 2.30713, 2.5535, 3.11615, 3.24426, 3.61178, 3.5172, 2.836, 1.77093, 1.17176, 0.967273, 1.2364
0.09, 0.0639375, 0.31901, 0.405987, 0.392537, 0.556376, 1.7545, 3.29403, 0.95925, 0.540544, 0.773124, 0.607052, 0.502491, 0.73028, 0.972526, 1.01647, 1.31999, 1.45976, 1.00192, 1.00817, 0.708445, 0.890694, 1.21106, 0.844676, 0.722363, 0.706943, 0.907069, 1.09166, 1.25718, 1.19776, 0.903124, 0.989509, 0.999264, 1.33581, 1.195, 1.14918, 1.25157, 1.29303, 1.33274, 1.00951, 1.86621, 2.27657, 2.51807, 3.05994, 3.31459, 3.51661, 3.39335, 2.82944, 1.81144, 1.16898, 1.03182, 1.25762
