# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.513078, 0.407917, 0.591084, 0.689593, 1.78376, 1.07291, 1.24036, 0.651115, 0.968675, 0.933407, 0.557279, 1.20846, 1.46465, 1.5751, 0.848913, 0.619105, 1.03608, 1.30064, 1.08705, 1.5408, 1.17757, 1.38402, 1.26343, 1.11692, 0.997724, 0.852926, 1.16428, 1.25771, 1.32418, 1.25112, 1.18153, 1.16019, 1.27363, 1.08069, 1.24269, 1.03321, 0.959807, 1.15879, 1.2117, 1.24951, 1.45116, 1.62719, 1.95737, 2.33532, 2.13808, 2.07886, 1.842, 1.62545, 1.44676, 1.19525
0.01, 0.0639375, 0.530764, 0.413528, 0.606965, 0.605358, 1.72236, 1.07417, 1.44007, 0.740545, 0.979789, 1.0636, 0.707898, 1.06801, 1.51478, 1.71117, 0.995207, 0.680618, 1.00307, 1.26414, 1.00127, 1.56861, 1.10048, 1.20665, 1.10549, 1.02929, 0.935401, 1.00465, 1.33672, 1.20517, 1.4171, 1.31211, 1.16942, 1.1223, 1.32511, 1.19202, 1.29243, 1.01667, 1.03731, 1.24133, 1.19318, 1.16489, 1.48292, 1.60445, 1.97671, 2.36955, 2.02723, 2.02111, 1.86895, 1.63119, 1.49913, 1.19808
0.02, 0.0639375, 0.514645, 0.415469, 0.486743, 0.470972, 1.6703, 1.11781, 1.53192, 0.787126, 0.896003, 1.04843, 0.902912, 0.986377, 1.47955, 1.66298, 0.997894, 0.682218, 0.821229, 1.11793, 0.95069, 1.452, 1.13365, 1.21644, 1.01057, 0.961896, 1.073, 1.09859, 1.49422, 1.30455, 1.49592, 1.27127, 1.27035, 1.26832, 1.33102, 1.24753, 1.40682, 1.05715, 1.08648, 1.20876, 1.14069, 1.23092, 1.54417, 1.65174, 2.08775, 2.40792, 2.08272, 2.00922, 1.81734, 1.5734, 1.46304, 1.25922
0.03, 0.0639375, 0.575525, 0.364028, 0.4123, 0.403383, 1.64298, 1.1599, 1.43426, 0.808318, 0.861431, 0.994897, 0.91307, 1.09672, 1.51879, 1.55069, 0.901021, 0.793869, 0.872456, 1.11279, 1.02839, 1.42613, 1.19616, 1.21475, 0.920926, 0.892206, 1.0517, 1.06186, 1.47106, 1.41212, 1.51018, 1.3489, 1.40618, 1.33289, 1.23974, 1.11251, 1.34356, 1.12438, 1.147, 1.24353, 1.23901, 1.28289, 1.53117, 1.68145, 2.21185, 2.41407, 2.26329, 2.09468, 1.82671, 1.48172, 1.42003, 1.24966
0.04, 0.0639375, 0.643798, 0.339543, 0.452265, 0.477477, 1.63904, 1.09958, 1.33814, 0.809643, 0.91284, 1.12235, 0.791622, 1.10273, 1.46944, 1.54959, 0.863113, 1.0077, 0.994135, 1.31388, 1.13195, 1.45924, 1.37321, 1.07617, 0.939492, 0.879953, 0.985983, 1.0273, 1.28297, 1.42305, 1.47081, 1.37993, 1.38238, 1.31685, 1.24658, 1.04382, 1.10923, 1.16618, 1.22424, 1.2917, 1.36286, 1.38069, 1.57819, 1.74558, 2.26541, 2.39066, 2.35679, 2.10885, 1.89112, 1.43739, 1.37428, 1.15001
0.05, 0.0639375, 0.663336, 0.469997, 0.448982, 0.594654, 1.74494, 1.14582, 1.28706, 0.908829, 1.05689, 1.23753, 0.947874, 1.0194, 1.41561, 1.55389, 0.92152, 1.24709, 0.956509, 1.38846, 1.14054, 1.43126, 1.41241, 1.01473, 1.04695, 0.908296, 1.00705, 1.04332, 1.40526, 1.45171, 1.37176, 1.32681, 1.29586, 1.29465, 1.35544, 1.19746, 0.948533, 1.10358, 1.20801, 1.19377, 1.39171, 1.4609, 1.54573, 1.7009, 2.14987, 2.36533, 2.41848, 2.09762, 1.97716, 1.38745, 1.32924, 1.11428
0.06, 0.0639375, 0.686702, 0.540428, 0.449361, 0.638022, 1.79958, 1.12705, 1.1701, 1.16474, 1.09154, 1.3059, 1.29211, 0.946749, 1.3296, 1.48362, 0.911745, 1.27164, 0.855344, 1.26075, 1.08697, 1.41747, 1.27694, 1.18021, 1.1037, 1.00804, 1.08181, 0.97163, 1.46403, 1.4086, 1.27563, 1.27769, 1.33965, 1.31201, 1.45176, 1.32177, 1.01696, 1.01914, 1.137, 1.16736, 1.28898, 1.44625, 1.43444, 1.51173, 1.94101, 2.27522, 2.4646, 2.17485, 2.0645, 1.33832, 1.37585, 1.23141
0.07, 0.0639375, 0.628905, 0.603647, 0.45974, 0.606228, 1.81825, 1.10662, 1.1313, 1.24258, 1.11159, 1.20349, 1.38371, 0.898436, 1.1331, 1.37352, 0.84238, 1.07323, 0.813129, 1.11011, 1.0524, 1.51499, 1.12398, 1.25072, 0.988903, 1.02184, 1.04005, 0.938823, 1.35519, 1.23932, 1.4042, 1.29758, 1.32474, 1.30657, 1.44258, 1.39137, 1.10595, 1.03512, 1.09642, 1.22067, 1.22106, 1.39803, 1.54822, 1.54762, 1.99973, 2.19144, 2.33586, 2.20604, 2.12729, 1.28452, 1.48399, 1.26074
0.08, 0.0639375, 0.485669, 0.675271, 0.516289, 0.534797, 1.81396, 1.08874, 1.16173, 1.0981, 1.0626, 0.975827, 1.2057, 0.915071, 1.04725, 1.27048, 0.798933, 0.728592, 0.739497, 1.17126, 1.0032, 1.44584, 1.1138, 1.16727, 0.863424, 0.907768, 1.03667, 1.01103, 1.20256, 1.12277, 1.61055, 1.36107, 1.22554, 1.22574, 1.39497, 1.41648, 1.09983, 1.09694, 1.15177, 1.18019, 1.20734, 1.33698, 1.63621, 1.65272, 2.15717, 2.20466, 2.13121, 2.11121, 2.09192, 1.25052, 1.48589, 1.25365
0.09, 0.0639375, 0.319762, 0.60034, 0.567573, 0.575003, 1.79416, 0.985399, 1.24449, 0.823677, 0.784439, 0.8123, 0.903567, 1.05093, 1.19328, 1.32452, 0.827852, 0.744302, 0.771555, 1.29661, 1.04723, 1.34046, 1.19093, 1.15326, 0.917728, 0.937886, 1.08257, 1.20227, 1.20088, 1.2052, 1.61109, 1.3886, 1.2553, 1.25292, 1.36602, 1.46168, 1.12706, 1.10753, 1.24807, 1.08085, 1.172, 1.24173, 1.57324, 1.72813, 2.19634, 2.35707, 2.15414, 2.10568, 1.98102, 1.28139, 1.44309, 1.23617
