# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,0.9433154463768005,-7.536946773529053,4.867412090301514,61.737060546875,-17.6544189453125,5.096435546875
0.029999900000000003,1.0127472877502441,-7.441178798675537,5.274426460266113,50.323486328125,-15.8538818359375,-0.579833984375
0.0499999,1.1803414821624756,-7.508216381072998,5.628767967224121,38.1317138671875,-18.49365234375,-3.021240234375
0.0699999,1.4245500564575195,-7.747636795043945,5.894524574279785,31.3873291015625,-21.2554931640625,-1.495361328125
0.08999990000000001,1.7118542194366455,-8.090007781982422,6.074089527130127,27.52685546875,-19.1650390625,5.706787109375
0.10999990000000001,1.9704279899597168,-8.468291282653809,6.1530985832214355,21.66748046875,-19.866943359375,11.1083984375
0.1299999,2.166752576828003,-8.796297073364258,6.18182897567749,16.7083740234375,-26.7791748046875,14.434814453125
0.14999990000000002,2.2840683460235596,-9.062053680419922,6.162675380706787,15.4266357421875,-32.04345703125,16.41845703125
0.1699999,2.346317768096924,-9.41400146484375,6.009446144104004,15.350341796875,-30.1971435546875,20.8587646484375
0.1899999,2.3247697353363037,-9.53849983215332,5.896918773651123,18.8751220703125,-30.242919921875,21.4996337890625
0.20999990000000002,2.2433669567108154,-9.641449928283691,5.770026206970215,24.383544921875,-27.557373046875,19.22607421875
0.2299999,2.118868589401245,-9.701305389404297,5.631162166595459,29.8309326171875,-24.7039794921875,14.4805908203125
0.2499999,1.9800047874450684,-9.730035781860352,5.540182590484619,35.15625,-29.7393798828125,9.033203125
0.2699999,1.8914192914962769,-9.710882186889648,5.537788391113281,37.7960205078125,-35.491943359375,3.3721923828125
0.28999990000000003,1.9057846069335938,-9.651026725769043,5.643133640289307,35.064697265625,-31.402587890625,-1.617431640625
0.3099999,2.008735179901123,-9.57441234588623,5.863399982452393,26.8096923828125,-21.759033203125,-3.96728515625
0.3299999,2.123656988143921,-9.521739959716797,6.138733386993408,15.594482421875,-14.1754150390625,-3.9825439453125
0.34999990000000003,2.166752576828003,-9.50737476348877,6.3733649253845215,2.4871826171875,-10.3759765625,-2.899169921875
