# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0473235, 0.0431833, 0.0389369, 0.0252437, 0.0160308, 0.0221019, 0.040909, 0.0489475, 0.0228467, 0.0244588, 0.0317749, 0.03352, 0.0212228, 0.018744, 0.0239586, 0.0186325, 0.0221823, 0.0178528, 0.0200183, 0.0218094, 0.016532, 0.0204339, 0.018758, 0.0191388, 0.0176118, 0.0168272, 0.0201548, 0.0205719, 0.0186656, 0.0196129, 0.0194622, 0.0182251, 0.016613, 0.020971, 0.0213123, 0.0205192, 0.0178214, 0.019889, 0.019734, 0.0214675
0.01, 0.0319375, 0.0212678, 0.0139332, 0.0120753, 0.00991161, 0.00858734, 0.0089142, 0.0124342, 0.0144173, 0.0103507, 0.0083131, 0.0111253, 0.0112075, 0.00810867, 0.00722036, 0.00793957, 0.00719314, 0.00763191, 0.00679196, 0.00654056, 0.00703702, 0.00594336, 0.00574082, 0.0058309, 0.00691237, 0.0061884, 0.00636325, 0.00854928, 0.00900139, 0.00674069, 0.00763297, 0.00869902, 0.00856216, 0.0075795, 0.00862209, 0.00818269, 0.00871143, 0.00818801, 0.0083884, 0.00805546, 0.00791154
0.02, 0.0319375, 0.00598306, 0.00761227, 0.00575125, 0.00377846, 0.00256495, 0.00217416, 0.00347166, 0.00313886, 0.00248516, 0.0015315, 0.00191434, 0.00162648, 0.00158827, 0.00258695, 0.00334597, 0.00162148, 0.00173966, 0.00235031, 0.00164945, 0.0021757, 0.00264497, 0.00160672, 0.00219985, 0.00407318, 0.00549248, 0.00626706, 0.00834679, 0.0069931, 0.00398033, 0.00448282, 0.00793247, 0.00849952, 0.00655584, 0.00488647, 0.00543035, 0.00536277, 0.00679764, 0.00506048, 0.00550718, 0.00509832
0.03, 0.0319375, 0.00363606, 0.00889825, 0.00465654, 0.00618911, 0.00476155, 0.00208518, 0.00368761, 0.00338375, 0.00150139, 0.00142163, 0.00211278, 0.00173383, 0.00261798, 0.00312543, 0.00314551, 0.00149532, 0.00231035, 0.002749, 0.00159268, 0.00443345, 0.00523352, 0.00178714, 0.00256008, 0.00385067, 0.00639144, 0.00816212, 0.0110622, 0.00851276, 0.00477899, 0.00562573, 0.00872951, 0.00765983, 0.00385067, 0.00496251, 0.00709739, 0.00675727, 0.00636053, 0.00460813, 0.00528558, 0.00462652
0.04, 0.0319375, 0.0136198, 0.0162818, 0.0110773, 0.00654991, 0.00921756, 0.00663731, 0.0061692, 0.00776523, 0.00609338, 0.00550315, 0.00534546, 0.00735445, 0.00665815, 0.00712473, 0.00789309, 0.00747088, 0.00478267, 0.00478421, 0.00465702, 0.00636811, 0.0055623, 0.00541612, 0.00556219, 0.00770028, 0.0131244, 0.0182039, 0.0236584, 0.0188432, 0.00957161, 0.0105371, 0.020035, 0.0193379, 0.00863922, 0.0132832, 0.014219, 0.0142834, 0.0155273, 0.0103023, 0.0112755, 0.0109171
0.05, 0.0319375, 0.0213702, 0.023579, 0.0184302, 0.0154558, 0.0121825, 0.0108217, 0.0113472, 0.0141218, 0.0084338, 0.0107075, 0.00925772, 0.0124137, 0.0117556, 0.0122129, 0.0137975, 0.0120711, 0.00894882, 0.00701915, 0.00784708, 0.00956217, 0.00827964, 0.00862303, 0.00847304, 0.00695759, 0.00882416, 0.0123633, 0.013608, 0.013166, 0.008855, 0.0082359, 0.0115963, 0.0127961, 0.00880148, 0.0112289, 0.00949557, 0.00927237, 0.012472, 0.012283, 0.010992, 0.0116017
0.06, 0.0319375, 0.00694184, 0.00695262, 0.00716864, 0.00472406, 0.00292826, 0.00348782, 0.00401714, 0.00468348, 0.00249432, 0.00507009, 0.00185365, 0.00441873, 0.00435927, 0.00343887, 0.00313755, 0.0035383, 0.00329927, 0.00334822, 0.00219759, 0.00363487, 0.00378737, 0.00397392, 0.00393581, 0.00373488, 0.00455283, 0.00400088, 0.00340679, 0.00357988, 0.00266875, 0.00340941, 0.00323214, 0.00355137, 0.0030149, 0.00484151, 0.00438716, 0.00466983, 0.00418003, 0.00364853, 0.00396229, 0.003266
0.07, 0.0319375, 0.00682712, 0.00507056, 0.00430217, 0.00162136, 0.00227657, 0.00164766, 0.00201868, 0.00405312, 0.00240763, 0.00263629, 0.00223565, 0.00272391, 0.00356919, 0.0018884, 0.00228454, 0.00242927, 0.00262642, 0.00383, 0.00222887, 0.00313101, 0.00254652, 0.00350409, 0.00375946, 0.00264723, 0.00353498, 0.00293955, 0.00353854, 0.00335808, 0.0019047, 0.00185056, 0.00240823, 0.0026854, 0.00375495, 0.0038895, 0.00375055, 0.0037844, 0.00361967, 0.00257256, 0.00344327, 0.00375614
0.08, 0.0319375, 0.00538423, 0.00459662, 0.0026332, 0.00234282, 0.00191517, 0.0017249, 0.00197442, 0.0035851, 0.00219866, 0.00289236, 0.00456399, 0.00340454, 0.00299767, 0.00112411, 0.00151436, 0.00169205, 0.00252952, 0.00298567, 0.00224707, 0.00283828, 0.00298257, 0.00325269, 0.00263487, 0.00179939, 0.00346263, 0.00215679, 0.00276315, 0.00242321, 0.00223054, 0.00189911, 0.00233033, 0.00248992, 0.00348271, 0.00438289, 0.00382454, 0.00382217, 0.00425648, 0.00366077, 0.00329713, 0.00356396
0.09, 0.0319375, 0.00465725, 0.00381647, 0.0027314, 0.00347558, 0.00105849, 0.00158518, 0.00181582, 0.00275827, 0.00222293, 0.0026332, 0.00283792, 0.00275839, 0.00147282, 0.00110029, 0.0012396, 0.0010367, 0.00134509, 0.0033847, 0.00278074, 0.00280024, 0.00255901, 0.00255187, 0.00202439, 0.00199976, 0.00190018, 0.00171514, 0.00251442, 0.00237053, 0.00286811, 0.00233247, 0.00244592, 0.00241477, 0.00295096, 0.00334751, 0.00357109, 0.00379735, 0.0035187, 0.00347083, 0.00298959, 0.0031808
0.1, 0.0319375, 0.00494578, 0.00467446, 0.00444662, 0.00362489, 0.0017819, 0.00117471, 0.00303071, 0.00273105, 0.00131461, 0.00191814, 0.00426265, 0.00262999, 0.00143735, 0.00251965, 0.0017274, 0.00221317, 0.00227883, 0.00255068, 0.0021305, 0.00221793, 0.00293194, 0.00401132, 0.00316179, 0.00271298, 0.00297021, 0.00231284, 0.00279679, 0.00242095, 0.00230642, 0.00287833, 0.00275696, 0.00232985, 0.00359342, 0.00427108, 0.00478053, 0.00438134, 0.00456078, 0.00294597, 0.00262202, 0.00345598
0.11, 0.0319375, 0.0116219, 0.0111055, 0.0135907, 0.00905243, 0.00312044, 0.00239253, 0.00616766, 0.00627085, 0.00394899, 0.00556076, 0.00560059, 0.00786399, 0.00477495, 0.00417492, 0.00490604, 0.00721752, 0.00643858, 0.00402735, 0.00265139, 0.00378784, 0.00590319, 0.00527526, 0.00463756, 0.00382252, 0.00314183, 0.00394554, 0.00377633, 0.00456802, 0.00538209, 0.00580589, 0.00401061, 0.00364734, 0.00396181, 0.00860578, 0.00872632, 0.0068939, 0.00688147, 0.00456541, 0.00485207, 0.00532388
0.12, 0.0319375, 0.0115522, 0.0141788, 0.017759, 0.00662464, 0.00774334, 0.0140369, 0.0297582, 0.0198579, 0.0103282, 0.00877016, 0.00723812, 0.00886209, 0.00991397, 0.00788457, 0.0164675, 0.0174175, 0.0143605, 0.0111263, 0.0111432, 0.0138011, 0.013569, 0.0190727, 0.0172337, 0.0105625, 0.0113214, 0.0102648, 0.0142591, 0.0150523, 0.0109199, 0.0062346, 0.00451877, 0.00528474, 0.00533336, 0.0139315, 0.0143383, 0.0121799, 0.00944385, 0.00702554, 0.00738379, 0.0095297
0.13, 0.0319375, 0.0102437, 0.0237581, 0.0241855, 0.00376872, 0.0062808, 0.0205706, 0.0489857, 0.0220805, 0.00678331, 0.00897067, 0.00977255, 0.00730889, 0.00897894, 0.00661244, 0.0116414, 0.0135392, 0.00956099, 0.00733942, 0.00701678, 0.0103872, 0.00859928, 0.0148275, 0.012571, 0.00737942, 0.00797907, 0.00742817, 0.0103121, 0.0113876, 0.00768715, 0.00497568, 0.0033222, 0.00372181, 0.00388202, 0.00665887, 0.00727031, 0.00629668, 0.00448044, 0.00446869, 0.00465417, 0.00681149
0.14, 0.0319375, 0.00693202, 0.0154751, 0.00985153, 0.00192742, 0.00180808, 0.00558151, 0.01595, 0.00872431, 0.00280582, 0.00413836, 0.00402949, 0.00305828, 0.00308467, 0.00350896, 0.00357584, 0.00416424, 0.00561612, 0.0041748, 0.00431891, 0.00288297, 0.00374628, 0.00366825, 0.0042338, 0.00458333, 0.00429944, 0.00371837, 0.00304497, 0.00448282, 0.0043544, 0.00416673, 0.00400871, 0.00483427, 0.00325162, 0.00479263, 0.00574959, 0.00740237, 0.00931501, 0.00869512, 0.00553528, 0.0112225
0.15, 0.0319375, 0.00791118, 0.00652291, 0.00664548, 0.00262999, 0.00208982, 0.00173323, 0.00255199, 0.00327111, 0.00179535, 0.00270608, 0.0033702, 0.00743929, 0.00664477, 0.00288879, 0.00590888, 0.00903872, 0.0127576, 0.0114043, 0.00842174, 0.00518667, 0.00356028, 0.00656768, 0.00871876, 0.00762623, 0.00748816, 0.0042782, 0.00529447, 0.00874003, 0.0094579, 0.00640364, 0.00841406, 0.0103711, 0.00561849, 0.00716687, 0.0101047, 0.0146329, 0.020958, 0.0184251, 0.00889411, 0.02504
0.16, 0.0319375, 0.00820031, 0.00543521, 0.0076616, 0.00320255, 0.00270989, 0.00293468, 0.0032319, 0.00299779, 0.00211706, 0.00218689, 0.00637225, 0.00512394, 0.00278431, 0.00145711, 0.00363095, 0.00446632, 0.00638777, 0.00495088, 0.00322857, 0.00270192, 0.00264747, 0.0032881, 0.00452578, 0.00416934, 0.00279869, 0.00287929, 0.00299814, 0.00427642, 0.00402272, 0.00381694, 0.00422051, 0.00445956, 0.00370709, 0.00658769, 0.010034, 0.0112386, 0.00990169, 0.0102895, 0.0115658, 0.0153548
0.17, 0.0319375, 0.00692385, 0.00336486, 0.00470911, 0.00349981, 0.00603164, 0.00539075, 0.00600356, 0.00521632, 0.00223756, 0.00462605, 0.00916075, 0.00833757, 0.00764681, 0.0067189, 0.00446822, 0.00403281, 0.00498303, 0.00501541, 0.00459009, 0.00594668, 0.00631374, 0.0045882, 0.00380673, 0.00567267, 0.00368868, 0.00276921, 0.00327491, 0.00317962, 0.00305864, 0.00364485, 0.00488576, 0.00368915, 0.00516877, 0.00473948, 0.00617442, 0.00676248, 0.00611802, 0.00621529, 0.00643207, 0.00831062
0.18, 0.0319375, 0.0127741, 0.00623768, 0.00461537, 0.00807119, 0.0121026, 0.0111642, 0.014325, 0.00762008, 0.0043112, 0.0101871, 0.0212188, 0.0166116, 0.0150217, 0.0116108, 0.00977798, 0.0070762, 0.00686548, 0.0110263, 0.00868803, 0.0109702, 0.0142138, 0.00853592, 0.00699512, 0.0135279, 0.00939472, 0.00535008, 0.00587641, 0.00411877, 0.00611257, 0.00645137, 0.00882168, 0.00605191, 0.00922016, 0.00796866, 0.00795092, 0.00880065, 0.00849846, 0.00661233, 0.00500462, 0.00800579
