# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00783667, 0.008138, 0.00342153, 0.00159125, 0.00211099, 0.00175774, 0.00244057, 0.00236696, 0.0020088, 0.0027194, 0.00327527, 0.00121817, 0.00168432, 0.00193992, 0.00261394, 0.00231463, 0.00273212, 0.00210778, 0.00223732, 0.00281747, 0.00317914, 0.00358985, 0.00225278, 0.00203676, 0.00252607, 0.00193337, 0.00237552, 0.00199048, 0.00253427, 0.0017819, 0.00177012, 0.0022912, 0.0020188, 0.00262226, 0.00283126, 0.00290758, 0.00324925, 0.00218474, 0.00272998, 0.0023094
0.01, 0.0319375, 0.00651735, 0.00947018, 0.00424472, 0.0026011, 0.00274698, 0.00254129, 0.00207209, 0.00156852, 0.00155995, 0.00358368, 0.00423641, 0.00209053, 0.00237409, 0.00402165, 0.00384995, 0.00332565, 0.0043671, 0.00458499, 0.00343008, 0.00473082, 0.00310392, 0.00478231, 0.00324925, 0.0030792, 0.00339658, 0.00209291, 0.00234341, 0.00180879, 0.00199738, 0.00143973, 0.00227086, 0.00259266, 0.00222245, 0.00237088, 0.00270299, 0.00403638, 0.00472702, 0.00297568, 0.0042268, 0.00242785
0.02, 0.0319375, 0.00498078, 0.00993439, 0.00602501, 0.00194146, 0.00255021, 0.00314218, 0.00119877, 0.00198786, 0.00224826, 0.00344042, 0.00326208, 0.00178214, 0.00131271, 0.00230892, 0.00218367, 0.00186924, 0.00241155, 0.00206864, 0.00246293, 0.00217237, 0.00192516, 0.00298864, 0.00314183, 0.00303677, 0.00293396, 0.00263689, 0.00232367, 0.00213954, 0.00149305, 0.00174501, 0.00248362, 0.00213443, 0.00246899, 0.00237088, 0.00209089, 0.0029468, 0.0030786, 0.0028523, 0.0048306, 0.00291554
0.03, 0.0319375, 0.0078731, 0.00573821, 0.00443083, 0.000985852, 0.00274626, 0.00240549, 0.00157209, 0.00199667, 0.00288594, 0.00218463, 0.00295595, 0.0017537, 0.00242606, 0.00149984, 0.00165635, 0.00129854, 0.00220092, 0.0013164, 0.00162112, 0.0012902, 0.00205389, 0.00221864, 0.00296998, 0.0031713, 0.00189899, 0.00297604, 0.00372621, 0.00234305, 0.00182843, 0.00180856, 0.00141187, 0.00210873, 0.00387643, 0.00253582, 0.00182736, 0.00217618, 0.00264592, 0.00335488, 0.00484649, 0.00388843
0.04, 0.0319375, 0.00758234, 0.0104023, 0.00262, 0.00376397, 0.00225611, 0.00277563, 0.00241037, 0.00286704, 0.00319542, 0.00342164, 0.00299838, 0.00190518, 0.00191624, 0.00183866, 0.00267636, 0.0019956, 0.00151638, 0.00226896, 0.00206127, 0.00310297, 0.00239324, 0.00160065, 0.00195336, 0.00261477, 0.00316547, 0.00285242, 0.00352191, 0.00305388, 0.00176655, 0.00254403, 0.00244236, 0.00259396, 0.00303439, 0.00273188, 0.00284279, 0.00343246, 0.00357037, 0.00327289, 0.00364639, 0.00391942
0.05, 0.0319375, 0.00817761, 0.00999045, 0.00628767, 0.00586337, 0.0036863, 0.00506677, 0.00485385, 0.00452233, 0.00420603, 0.00545762, 0.00283007, 0.00252155, 0.00294002, 0.0034795, 0.00455853, 0.0030792, 0.00195753, 0.00242059, 0.00340347, 0.00515204, 0.00319114, 0.00271084, 0.00280333, 0.00295785, 0.00446549, 0.00359009, 0.00288915, 0.00367953, 0.00246364, 0.00434514, 0.00378832, 0.00373535, 0.00349708, 0.00399779, 0.00504317, 0.0045304, 0.00522913, 0.00391253, 0.0043417, 0.00338327
0.06, 0.0319375, 0.00414714, 0.00632949, 0.00562169, 0.00385126, 0.00318924, 0.0020138, 0.00239288, 0.00147258, 0.0011634, 0.00215417, 0.00207245, 0.00109196, 0.00156269, 0.00259967, 0.00295025, 0.00139604, 0.00153269, 0.00134973, 0.0015215, 0.00211766, 0.00241536, 0.00314183, 0.00234733, 0.00256043, 0.00299149, 0.00221234, 0.00248398, 0.00217666, 0.0020345, 0.0021531, 0.00253725, 0.00267505, 0.002897, 0.00331163, 0.0034258, 0.00245306, 0.00268837, 0.00309619, 0.00392358, 0.00321491
0.07, 0.0319375, 0.00279275, 0.00744154, 0.00381053, 0.00274139, 0.0045113, 0.0017587, 0.00168039, 0.00200119, 0.00160708, 0.00142901, 0.00231177, 0.00139473, 0.00104254, 0.00309358, 0.00159673, 0.00121091, 0.00253023, 0.0017612, 0.0015315, 0.00345087, 0.0038458, 0.00338339, 0.00160339, 0.00315585, 0.00278799, 0.00234115, 0.00179749, 0.00183188, 0.00209612, 0.00204152, 0.00303095, 0.00264271, 0.00359413, 0.00434716, 0.00332719, 0.00230262, 0.00303404, 0.00343911, 0.00408137, 0.00367561
0.08, 0.0319375, 0.00545798, 0.00712154, 0.00375982, 0.00538079, 0.00396929, 0.00296665, 0.00281795, 0.00220818, 0.00159066, 0.00143354, 0.00178523, 0.00202034, 0.00223423, 0.00177809, 0.00156078, 0.00111792, 0.00270466, 0.00196859, 0.00204545, 0.00348698, 0.00636207, 0.00400004, 0.00435321, 0.00400919, 0.0035206, 0.00323891, 0.00512026, 0.00252548, 0.00163041, 0.00262987, 0.00389769, 0.00503747, 0.00505728, 0.00534652, 0.00437054, 0.00417089, 0.0040898, 0.00382798, 0.00488955, 0.00498457
0.09, 0.0319375, 0.004559, 0.00739291, 0.0045647, 0.00676863, 0.00482193, 0.00299244, 0.00145865, 0.0016285, 0.00152769, 0.00169503, 0.00202617, 0.00189351, 0.00154781, 0.00165016, 0.00236113, 0.00169503, 0.00129616, 0.0015334, 0.00202344, 0.0020138, 0.00338066, 0.00445279, 0.00562821, 0.0045037, 0.00394139, 0.00384259, 0.00655892, 0.0038534, 0.00337068, 0.00456719, 0.00404457, 0.00444911, 0.00444804, 0.00610617, 0.004676, 0.00464266, 0.00500794, 0.00432473, 0.0056249, 0.00490094
