# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.297354, 0.306092, 0.534308, 0.661607, 1.44452, 1.09414, 1.10055, 0.710073, 1.02388, 0.917146, 0.766356, 1.02633, 1.09702, 1.34057, 0.998486, 0.961421, 1.13255, 1.08205, 1.39831, 1.78354, 1.4163, 1.13735, 1.44786, 1.34096, 1.14743, 1.07286, 1.11857, 0.954784, 1.4569, 1.58999, 1.27684, 1.14834, 1.24248, 1.38573, 1.50312, 1.45636, 1.2064, 1.30464, 1.45802, 1.57914, 1.72038, 1.90765, 2.21638, 2.80064, 2.63286, 2.05202, 1.80172, 1.40653, 1.35754, 1.37557
0.01, 0.0639375, 0.348097, 0.331512, 0.604321, 0.613801, 1.43324, 1.03672, 1.24663, 0.595544, 0.990656, 0.901966, 0.832291, 1.05199, 1.17184, 1.35815, 0.867289, 1.07521, 1.18779, 1.06817, 1.30105, 1.66248, 1.43585, 1.00638, 1.24339, 1.13631, 1.02463, 0.944912, 1.07933, 1.01634, 1.43673, 1.52578, 1.30755, 1.2277, 1.24926, 1.4905, 1.45714, 1.51503, 1.18468, 1.27869, 1.44749, 1.53638, 1.56251, 1.90506, 2.29856, 2.74616, 2.60561, 2.04378, 1.75885, 1.32615, 1.37996, 1.28384
0.02, 0.0639375, 0.371165, 0.443877, 0.614485, 0.595642, 1.40959, 1.098, 1.14582, 0.576166, 0.804695, 0.848844, 0.787518, 1.0499, 1.08859, 1.16854, 1.00441, 1.11849, 1.20535, 1.06049, 1.19577, 1.57173, 1.34299, 1.07452, 0.969363, 1.08675, 0.928567, 0.914994, 0.984841, 1.07675, 1.40417, 1.45062, 1.35009, 1.30309, 1.14158, 1.45018, 1.4412, 1.50315, 1.17062, 1.23588, 1.39959, 1.42195, 1.45809, 1.861, 2.27128, 2.68291, 2.65827, 2.02388, 1.72965, 1.2308, 1.4574, 1.33149
0.03, 0.0639375, 0.327455, 0.471047, 0.557843, 0.59857, 1.37987, 1.02313, 0.903925, 0.672957, 0.670369, 0.787863, 0.641731, 0.928069, 0.849753, 0.897847, 1.13835, 1.05653, 1.13036, 0.996109, 1.17862, 1.55755, 1.1976, 1.31125, 1.1467, 1.12843, 0.95585, 1.08108, 1.01614, 1.08089, 1.34905, 1.37449, 1.24773, 1.31715, 1.08047, 1.35182, 1.40287, 1.39584, 1.16074, 1.16776, 1.34625, 1.43936, 1.4888, 1.79372, 2.22659, 2.63343, 2.66839, 2.03684, 1.78742, 1.26708, 1.51722, 1.39133
0.04, 0.0639375, 0.234365, 0.364766, 0.500894, 0.636113, 1.39949, 1.01232, 0.988862, 0.744982, 0.735512, 0.859869, 0.559517, 0.955778, 0.745653, 0.88006, 1.12534, 0.977415, 0.924893, 1.00632, 1.39501, 1.64134, 1.15971, 1.37341, 1.41631, 1.08624, 0.981092, 1.11934, 1.06688, 1.19269, 1.34285, 1.22941, 1.24024, 1.21551, 1.00914, 1.24311, 1.32437, 1.3158, 1.1777, 1.09314, 1.20929, 1.51354, 1.56192, 1.79584, 2.36811, 2.59031, 2.71794, 2.11371, 1.79163, 1.27597, 1.4725, 1.37736
0.05, 0.0639375, 0.197681, 0.253642, 0.488615, 0.716452, 1.54797, 1.16423, 1.08781, 0.763873, 0.764655, 0.870135, 0.53578, 0.994822, 0.723319, 0.88438, 1.09029, 0.869617, 0.904049, 1.04477, 1.44006, 1.61784, 1.13315, 1.26977, 1.5764, 1.12191, 1.06241, 1.18757, 1.10047, 1.29986, 1.46143, 1.21783, 1.29358, 1.1197, 1.0078, 1.12927, 1.27895, 1.31838, 1.15668, 1.06719, 1.12156, 1.53421, 1.70323, 1.82454, 2.4523, 2.71948, 2.72014, 2.06778, 1.74406, 1.27784, 1.32325, 1.29616
0.06, 0.0639375, 0.284723, 0.349227, 0.462675, 0.650297, 1.61261, 1.14696, 1.06415, 0.707219, 0.763865, 0.843595, 0.505948, 0.937005, 0.786452, 0.979721, 1.03577, 0.794833, 0.914403, 0.963703, 1.29467, 1.60596, 1.13294, 1.27918, 1.56641, 1.13986, 1.01278, 1.26645, 1.12396, 1.21344, 1.47477, 1.26422, 1.30437, 1.17112, 1.17391, 1.18445, 1.27648, 1.40457, 1.12249, 1.0654, 1.11752, 1.53105, 1.8112, 1.91122, 2.52009, 2.93871, 2.6865, 1.99655, 1.71968, 1.32591, 1.31116, 1.33192
0.07, 0.0639375, 0.318711, 0.516934, 0.487261, 0.536638, 1.53982, 0.972714, 0.965401, 0.627994, 0.720321, 0.893687, 0.586365, 0.831269, 0.904038, 1.17538, 1.18648, 0.991083, 1.00245, 0.914582, 1.14959, 1.61292, 1.377, 1.42151, 1.40166, 1.20583, 1.00425, 1.29542, 1.15862, 1.13509, 1.27027, 1.24677, 1.31467, 1.2934, 1.31541, 1.28005, 1.32284, 1.44709, 1.14841, 1.0937, 1.14362, 1.50595, 1.84006, 2.03354, 2.55372, 2.99172, 2.6016, 2.02147, 1.6948, 1.33519, 1.39716, 1.40108
0.08, 0.0639375, 0.327569, 0.581461, 0.586498, 0.695494, 1.59941, 1.02546, 0.812711, 0.62755, 0.681779, 0.965575, 0.683533, 0.807365, 0.956634, 1.21139, 1.25113, 1.06246, 1.06629, 1.01041, 1.1412, 1.57215, 1.45829, 1.46786, 1.2982, 1.1814, 0.963994, 1.22484, 1.1839, 1.11072, 1.02755, 1.31361, 1.30067, 1.24981, 1.25827, 1.30959, 1.36154, 1.40796, 1.19159, 1.17079, 1.19971, 1.44648, 1.82662, 2.05705, 2.47112, 2.89534, 2.50988, 2.09965, 1.63382, 1.35609, 1.38094, 1.36773
0.09, 0.0639375, 0.291484, 0.550361, 0.72101, 0.74363, 1.65843, 1.16029, 0.664018, 0.558822, 0.818321, 1.0216, 0.829808, 0.867546, 1.02489, 1.00834, 1.1333, 1.10895, 1.08618, 1.1154, 1.31535, 1.65532, 1.42449, 1.34287, 1.22955, 1.18026, 0.86666, 1.15823, 1.29341, 1.03488, 1.10913, 1.45246, 1.31099, 1.06303, 1.08473, 1.28412, 1.34253, 1.30444, 1.13981, 1.17085, 1.22228, 1.41102, 1.82553, 2.01512, 2.37552, 2.76769, 2.57249, 2.10577, 1.62181, 1.37643, 1.33573, 1.29611
