# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0161417, 0.0119459, 0.00980537, 0.0105771, 0.00401014, 0.0070124, 0.0117204, 0.00912567, 0.00932682, 0.0126759, 0.00755371, 0.00816318, 0.00887911, 0.0122293, 0.014741, 0.01284, 0.00905597, 0.00990842, 0.0140323, 0.011989, 0.00703477, 0.00638291, 0.00718214, 0.00558044, 0.00889021, 0.0101448, 0.00926623, 0.00916996, 0.006919, 0.0129934, 0.0124004, 0.00624846, 0.00897894, 0.00917162, 0.00972333, 0.00955036, 0.00881199, 0.00972073, 0.00858722, 0.00780178, 0.00885158, 0.00897398, 0.00877572, 0.00964789, 0.012832, 0.0120696, 0.0111949, 0.00784329, 0.00809839, 0.0083261
0.01, 0.0639375, 0.0142584, 0.0103723, 0.00838226, 0.0100106, 0.00334715, 0.00350908, 0.00651498, 0.00450845, 0.00551216, 0.0105869, 0.00473426, 0.00884768, 0.00951836, 0.0105541, 0.0147556, 0.0105415, 0.00726084, 0.00834183, 0.00836878, 0.00946959, 0.00644818, 0.00647459, 0.00593673, 0.00479061, 0.00780923, 0.00768727, 0.00743243, 0.00713385, 0.00573122, 0.0109601, 0.012607, 0.00634702, 0.00951281, 0.00811589, 0.00863887, 0.0092406, 0.00898048, 0.00811908, 0.00875468, 0.00732214, 0.00897611, 0.00717385, 0.00840484, 0.0100822, 0.0118867, 0.0109558, 0.0109796, 0.00736888, 0.00841678, 0.0091956
0.02, 0.0639375, 0.0115797, 0.0102785, 0.00848451, 0.010633, 0.00388498, 0.00553504, 0.00684796, 0.00484424, 0.00554452, 0.00895082, 0.00431713, 0.0117663, 0.00955012, 0.00919134, 0.0124326, 0.00709952, 0.00701512, 0.00804588, 0.006032, 0.00923918, 0.00706058, 0.00799054, 0.00678367, 0.00524348, 0.00643302, 0.00738474, 0.00727907, 0.00703276, 0.00534913, 0.00869158, 0.0119426, 0.00705513, 0.00826002, 0.00662962, 0.00790586, 0.00876343, 0.00894173, 0.00867172, 0.00925347, 0.00653333, 0.0079974, 0.00537806, 0.00717113, 0.0096127, 0.010864, 0.0101447, 0.0117119, 0.00900635, 0.00816425, 0.00889825
0.03, 0.0639375, 0.00836914, 0.0130426, 0.0103307, 0.0112318, 0.0069287, 0.00611684, 0.0067086, 0.00519023, 0.00734013, 0.00774382, 0.00419807, 0.011083, 0.0101269, 0.006977, 0.00941704, 0.00733421, 0.00715527, 0.00794713, 0.00653819, 0.00873648, 0.00669202, 0.00903837, 0.00876673, 0.00550564, 0.00603425, 0.00786624, 0.00720983, 0.00821686, 0.00574082, 0.00645422, 0.0106109, 0.00734936, 0.00685495, 0.00548809, 0.00651427, 0.00796949, 0.00751123, 0.0093052, 0.00875728, 0.00677503, 0.00769366, 0.00539122, 0.00596671, 0.00813197, 0.00859419, 0.00940594, 0.0111421, 0.0117403, 0.00810442, 0.00829123
0.04, 0.0639375, 0.00636396, 0.0147347, 0.012369, 0.0132357, 0.0106304, 0.00879379, 0.00749964, 0.00453705, 0.00852978, 0.00641774, 0.00422977, 0.0087093, 0.0103613, 0.00797244, 0.0064888, 0.0103213, 0.00742604, 0.00674791, 0.00644202, 0.00713207, 0.00542549, 0.00742024, 0.00882404, 0.00686951, 0.00643799, 0.0083105, 0.00692918, 0.0092432, 0.00646429, 0.0051148, 0.00978519, 0.00742462, 0.00601932, 0.0065884, 0.00649449, 0.00690597, 0.00727208, 0.00915921, 0.00853569, 0.00794489, 0.00876094, 0.00613615, 0.00541885, 0.00731315, 0.00784069, 0.00938858, 0.00994289, 0.0132398, 0.00863071, 0.00813031
0.05, 0.0639375, 0.0076894, 0.0124805, 0.0108152, 0.0130316, 0.0132182, 0.0148644, 0.00980879, 0.00597263, 0.0105917, 0.00871179, 0.00618401, 0.00814923, 0.0094298, 0.0103263, 0.00719551, 0.0111396, 0.0078893, 0.00593874, 0.00679693, 0.00670528, 0.00451604, 0.00560095, 0.00890735, 0.00930178, 0.00742119, 0.00845756, 0.00718332, 0.00898899, 0.00759157, 0.00682653, 0.0099253, 0.00751289, 0.00553859, 0.00744923, 0.00729433, 0.00659065, 0.0078427, 0.00922158, 0.0093169, 0.00828815, 0.00897386, 0.00669972, 0.00567942, 0.00712805, 0.00870824, 0.0098998, 0.00851158, 0.0120933, 0.00884236, 0.00828993
0.06, 0.0639375, 0.0105209, 0.00771306, 0.00985046, 0.0160158, 0.0151775, 0.0222981, 0.0157158, 0.0107392, 0.0115357, 0.0135743, 0.0103685, 0.00943783, 0.00931064, 0.0111085, 0.0108901, 0.0128239, 0.00967091, 0.00892968, 0.0120667, 0.0105559, 0.00690799, 0.00743219, 0.00997688, 0.0120563, 0.00974304, 0.00860329, 0.00797717, 0.00870422, 0.00921249, 0.00996968, 0.0113595, 0.008221, 0.00593661, 0.00750224, 0.00799231, 0.00727753, 0.00881696, 0.0109071, 0.00947679, 0.00797067, 0.00819511, 0.00690361, 0.00571475, 0.00814935, 0.00877276, 0.00998679, 0.00873495, 0.00949711, 0.00931914, 0.00881802
0.07, 0.0639375, 0.0115427, 0.0080149, 0.00947727, 0.0196496, 0.0150656, 0.0231222, 0.0187943, 0.0120143, 0.00876567, 0.0141815, 0.0123179, 0.0109453, 0.00804943, 0.0100314, 0.0129006, 0.0155944, 0.011989, 0.0116935, 0.0164587, 0.0132009, 0.0081082, 0.00804363, 0.0101648, 0.0137876, 0.0119983, 0.00816212, 0.00855141, 0.00915673, 0.00898839, 0.0116397, 0.0121721, 0.00927733, 0.00697842, 0.00749112, 0.00771614, 0.0073406, 0.00953867, 0.0116509, 0.00793342, 0.00795624, 0.0077819, 0.0068508, 0.00668444, 0.00923729, 0.00878682, 0.0100732, 0.00940559, 0.00882121, 0.00951163, 0.00921851
0.08, 0.0639375, 0.0100667, 0.00802081, 0.0108721, 0.0179809, 0.0102924, 0.0165078, 0.0148013, 0.00887816, 0.00881908, 0.011174, 0.0100148, 0.00928536, 0.00760411, 0.00936189, 0.0101511, 0.0142323, 0.0129826, 0.011819, 0.0155663, 0.0131796, 0.00894917, 0.00729753, 0.00986888, 0.0125469, 0.0119894, 0.00813339, 0.00901568, 0.0079547, 0.0083293, 0.0122483, 0.0113183, 0.0098533, 0.00881412, 0.00702933, 0.00650598, 0.00687495, 0.00833036, 0.00958885, 0.00606435, 0.00806208, 0.00738131, 0.00686098, 0.00811269, 0.00972545, 0.00843143, 0.0105225, 0.00982898, 0.00951966, 0.00903589, 0.00909554
0.09, 0.0639375, 0.0078142, 0.0107792, 0.0118039, 0.0123159, 0.00731054, 0.00958413, 0.0108111, 0.00668042, 0.00914882, 0.00920209, 0.00700115, 0.0076752, 0.00830719, 0.00864241, 0.00676413, 0.010995, 0.0117119, 0.00915532, 0.0107421, 0.0111481, 0.0100004, 0.0067826, 0.00925666, 0.00839644, 0.0100084, 0.00785394, 0.00926316, 0.0064156, 0.00745385, 0.0118964, 0.00948908, 0.00990913, 0.00950525, 0.00635235, 0.00527656, 0.00748721, 0.00720391, 0.00827078, 0.00642401, 0.00827964, 0.0076939, 0.00656886, 0.0082573, 0.00866546, 0.00781195, 0.0105418, 0.0102976, 0.00910429, 0.00829087, 0.00966583
