# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.00803181, 0.0119983, 0.00736924, 0.00649686, 0.00629644, 0.0107642, 0.0108652, 0.00679456, 0.00536633, 0.00596777, 0.00430111, 0.00715207, 0.00718178, 0.00688916, 0.00489952, 0.00488517, 0.00544221, 0.00663909, 0.00595806, 0.0080609, 0.00793637, 0.00669628, 0.00737563, 0.00857776, 0.00950277, 0.00804375, 0.0104617, 0.00914858, 0.00944952, 0.0145611, 0.0121878, 0.011436, 0.00952167, 0.00921001, 0.0123173, 0.0138603, 0.0106347, 0.0106637, 0.0101974, 0.0089233, 0.00817252, 0.011702, 0.00959015, 0.010638, 0.0118277, 0.015739, 0.0178146, 0.0125763, 0.010339, 0.0146001
0.01, 0.0639375, 0.00773778, 0.0153201, 0.00656424, 0.00502727, 0.00832469, 0.00866522, 0.00576642, 0.00435333, 0.0040676, 0.00513746, 0.00515145, 0.00647743, 0.00720178, 0.00770028, 0.0045145, 0.00481838, 0.00457811, 0.00537036, 0.00550386, 0.00585839, 0.00818246, 0.00624988, 0.00748828, 0.00868307, 0.0101703, 0.00990016, 0.00997782, 0.0107118, 0.0114221, 0.0130743, 0.0109803, 0.0125417, 0.00863154, 0.0102732, 0.0119724, 0.0151895, 0.0104068, 0.00976075, 0.00926162, 0.00860105, 0.00728202, 0.0128465, 0.0103315, 0.0100585, 0.0105031, 0.0128725, 0.0168391, 0.0127258, 0.0106849, 0.0138335
0.02, 0.0639375, 0.0089767, 0.0147827, 0.00622193, 0.00475597, 0.00886469, 0.00543758, 0.00415213, 0.00378891, 0.00450821, 0.00458262, 0.00632037, 0.00714142, 0.0108067, 0.00818458, 0.00461667, 0.00469143, 0.00471516, 0.00552733, 0.00524146, 0.00541553, 0.0090275, 0.00673051, 0.00669948, 0.00858639, 0.0109198, 0.0106039, 0.00869571, 0.0119394, 0.0124565, 0.0134291, 0.0118844, 0.0123976, 0.00914114, 0.012249, 0.012545, 0.0146123, 0.00940098, 0.00918886, 0.0092543, 0.0086456, 0.00758636, 0.0116762, 0.0106764, 0.0107093, 0.0103305, 0.0108576, 0.015786, 0.0118556, 0.0111973, 0.0151675
0.03, 0.0639375, 0.00789971, 0.00971223, 0.00641146, 0.00627038, 0.00899655, 0.00374842, 0.00498398, 0.00468004, 0.0042782, 0.0049962, 0.00638362, 0.00739586, 0.0119493, 0.00675715, 0.00520019, 0.00472951, 0.0050147, 0.00705466, 0.00591504, 0.00574402, 0.00841914, 0.00663826, 0.00631302, 0.00738167, 0.00953536, 0.00915874, 0.00686312, 0.011947, 0.0114185, 0.0154763, 0.0121686, 0.0107534, 0.00974753, 0.0121975, 0.0115596, 0.0137578, 0.00995599, 0.0118005, 0.00920103, 0.00899808, 0.00875657, 0.00944302, 0.010223, 0.0122991, 0.0113424, 0.0118304, 0.0141122, 0.0104639, 0.0100976, 0.015781
0.04, 0.0639375, 0.00709502, 0.00793732, 0.00751052, 0.00528593, 0.00728439, 0.00426419, 0.00593495, 0.00556302, 0.00398176, 0.0056703, 0.00547185, 0.00676555, 0.00958448, 0.00562525, 0.00578491, 0.00439333, 0.00481387, 0.00683588, 0.00613307, 0.00608034, 0.00662476, 0.00601494, 0.00626872, 0.00684251, 0.00721279, 0.00862941, 0.00567172, 0.0128552, 0.0113593, 0.0165968, 0.0114601, 0.0124819, 0.01153, 0.0113815, 0.0088426, 0.0120681, 0.010694, 0.0128899, 0.0082826, 0.00903116, 0.00919489, 0.0078045, 0.00893039, 0.011803, 0.0121198, 0.0136349, 0.0131236, 0.0102675, 0.0092941, 0.0156963
0.05, 0.0639375, 0.00927367, 0.00691686, 0.00875267, 0.00670303, 0.0059814, 0.00343899, 0.00563284, 0.00519557, 0.00357869, 0.00662215, 0.00510923, 0.00578539, 0.00574106, 0.00414026, 0.00583588, 0.00385494, 0.0038781, 0.00535743, 0.00650657, 0.00716119, 0.0062705, 0.00520173, 0.00565963, 0.00710934, 0.00568654, 0.00914835, 0.00523423, 0.0146126, 0.0128963, 0.0191094, 0.0138398, 0.0153551, 0.0120448, 0.0120927, 0.00781952, 0.00992766, 0.00988694, 0.0109217, 0.00763475, 0.00846737, 0.00846985, 0.00631504, 0.00751372, 0.00987136, 0.0116315, 0.0131087, 0.0120623, 0.010625, 0.00980266, 0.0159813
0.06, 0.0639375, 0.0100758, 0.00672814, 0.00916677, 0.00813161, 0.00556064, 0.00397867, 0.00506048, 0.00442443, 0.00395481, 0.00673299, 0.00465642, 0.00619859, 0.00489466, 0.00429434, 0.00542407, 0.00328513, 0.0051639, 0.00683435, 0.00710994, 0.00718746, 0.00613496, 0.00522059, 0.00527087, 0.0070433, 0.00645173, 0.00882357, 0.00711408, 0.0137702, 0.0147454, 0.0187642, 0.0164812, 0.0157167, 0.0106765, 0.0133551, 0.00948246, 0.00997511, 0.00933071, 0.00967091, 0.00823507, 0.00763037, 0.00789829, 0.00647127, 0.00694776, 0.00928229, 0.0106056, 0.0118454, 0.0129116, 0.0106407, 0.0109752, 0.0147381
0.07, 0.0639375, 0.00787937, 0.00698399, 0.00945247, 0.00799302, 0.00523945, 0.00459793, 0.0067266, 0.00664738, 0.00570254, 0.00643361, 0.00521869, 0.00640613, 0.00789699, 0.00690005, 0.00556195, 0.0036085, 0.00728463, 0.00728948, 0.00720036, 0.00645907, 0.00753182, 0.00545478, 0.00508681, 0.00846642, 0.00756128, 0.00706602, 0.00977468, 0.0121771, 0.0167359, 0.0193258, 0.0175389, 0.0135041, 0.0089513, 0.0124323, 0.0116361, 0.0118414, 0.0100726, 0.0120819, 0.00919595, 0.00718107, 0.00798545, 0.00723812, 0.00751395, 0.009469, 0.00989921, 0.0129347, 0.0135281, 0.00893535, 0.0119847, 0.0133525
0.08, 0.0639375, 0.00513734, 0.00724463, 0.00988493, 0.00591362, 0.00582616, 0.00489691, 0.00752436, 0.00687377, 0.00613828, 0.00529162, 0.00446846, 0.00614184, 0.0100182, 0.00846394, 0.00448911, 0.00377799, 0.00818518, 0.00557048, 0.00736593, 0.00644225, 0.00908172, 0.00533206, 0.00571072, 0.0101898, 0.0072406, 0.00670931, 0.0122538, 0.0114993, 0.0161702, 0.0225196, 0.0178948, 0.0100513, 0.00738474, 0.0102039, 0.0121895, 0.0122697, 0.00980702, 0.0129678, 0.00873956, 0.00718486, 0.00807627, 0.00703631, 0.00770927, 0.00928914, 0.00997322, 0.0131402, 0.0138222, 0.00819322, 0.0121871, 0.0139349
0.09, 0.0639375, 0.00657147, 0.00961412, 0.0101839, 0.00758092, 0.00770253, 0.00615404, 0.00752389, 0.00625213, 0.00658248, 0.0071129, 0.0045895, 0.00544292, 0.011191, 0.0080499, 0.0050013, 0.00505621, 0.00852552, 0.00537534, 0.00817678, 0.00837126, 0.0103639, 0.00619468, 0.0068315, 0.0097467, 0.00737125, 0.00813752, 0.0127317, 0.00956465, 0.0119936, 0.0214238, 0.0183774, 0.0111068, 0.00679373, 0.0106775, 0.0119896, 0.0126919, 0.00842233, 0.0105608, 0.00789876, 0.00803346, 0.00843569, 0.00813741, 0.00732108, 0.00896016, 0.0109487, 0.0135493, 0.0143435, 0.00967917, 0.0121821, 0.0151182
