# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.00548418, 0.00472762, 0.0106368, 0.0147514, 0.0111142, 0.00752176, 0.00940807, 0.00545833, 0.00755087, 0.00997086, 0.00895945, 0.00861807, 0.00959771, 0.00934063, 0.012759, 0.0094566, 0.0137175, 0.0173868, 0.0115239, 0.0113812, 0.00749928, 0.00849645, 0.00913961, 0.0109041, 0.00830553, 0.00873601, 0.011056, 0.0109338, 0.0128523, 0.0133567, 0.0135863, 0.0165058, 0.0122085, 0.012463, 0.00892141, 0.0100243, 0.00856902, 0.0111153, 0.0140071, 0.0112104, 0.00956394, 0.0120291, 0.00975933, 0.0113661, 0.0135464, 0.0131267, 0.0115115, 0.0123285, 0.012581, 0.0164496
0.01, 0.0639375, 0.00703607, 0.00515536, 0.00842103, 0.0183382, 0.0119304, 0.015361, 0.0157066, 0.0141854, 0.0201501, 0.0206297, 0.021576, 0.0117524, 0.0129908, 0.0195896, 0.0158321, 0.0112756, 0.0129026, 0.0144927, 0.0141213, 0.0120487, 0.0125046, 0.0112609, 0.0117164, 0.0105226, 0.00859928, 0.00968378, 0.0108405, 0.0120979, 0.0121463, 0.0123469, 0.0108658, 0.0147709, 0.0126348, 0.0122392, 0.00943877, 0.00947455, 0.0112283, 0.0109825, 0.0124053, 0.012369, 0.010217, 0.0135212, 0.00963431, 0.0104563, 0.0139159, 0.011925, 0.0114638, 0.0130924, 0.0121772, 0.0155083
0.02, 0.0639375, 0.0101623, 0.00838959, 0.00859159, 0.0233163, 0.0206253, 0.0254365, 0.0222304, 0.0229357, 0.0351887, 0.0344479, 0.0317879, 0.0162688, 0.0179493, 0.03721, 0.0238896, 0.020471, 0.0190449, 0.0191786, 0.0262798, 0.0186729, 0.0224538, 0.0136464, 0.0177986, 0.0178139, 0.0138892, 0.0143007, 0.0129161, 0.0140363, 0.0111447, 0.0117154, 0.00979605, 0.0111218, 0.0123921, 0.0109143, 0.0101604, 0.00816366, 0.0135768, 0.0128154, 0.0137648, 0.013272, 0.0130599, 0.016102, 0.0101094, 0.0124939, 0.0153126, 0.0136693, 0.0131407, 0.0151958, 0.0134164, 0.0152784
0.03, 0.0639375, 0.0118806, 0.0087912, 0.0121665, 0.0248905, 0.0251187, 0.0284451, 0.0205913, 0.0238602, 0.0382593, 0.039022, 0.0324323, 0.0172503, 0.0189653, 0.0459733, 0.0281677, 0.0290321, 0.0274315, 0.0229129, 0.0459403, 0.0285117, 0.0329086, 0.0172119, 0.0213242, 0.0267872, 0.0204536, 0.0196047, 0.013031, 0.0131338, 0.00992483, 0.0117073, 0.0106605, 0.0111226, 0.0135757, 0.0106283, 0.0105599, 0.00807474, 0.014348, 0.0146623, 0.0167996, 0.0151299, 0.0158091, 0.0188094, 0.0123636, 0.0145626, 0.0169327, 0.0166569, 0.014442, 0.0162636, 0.0147104, 0.0169506
0.04, 0.0639375, 0.012166, 0.00681351, 0.0134593, 0.0187667, 0.0242352, 0.0234182, 0.0129259, 0.0159765, 0.0279941, 0.0327125, 0.0265647, 0.0152446, 0.0159599, 0.039189, 0.0266805, 0.0341669, 0.0322036, 0.0252723, 0.05493, 0.0352307, 0.0359945, 0.0183378, 0.0206604, 0.0323373, 0.0254862, 0.0229817, 0.0123815, 0.01106, 0.0110738, 0.0130687, 0.0124433, 0.0112977, 0.0136709, 0.0099528, 0.0105908, 0.0101758, 0.0142796, 0.0133932, 0.01722, 0.0163057, 0.0161506, 0.0210494, 0.0146486, 0.0135902, 0.01899, 0.0189235, 0.0142155, 0.0149531, 0.015621, 0.0195092
0.05, 0.0639375, 0.0124932, 0.00692835, 0.012088, 0.0141489, 0.018631, 0.0178782, 0.0124969, 0.0105375, 0.0191313, 0.0225523, 0.0238953, 0.0127631, 0.0141985, 0.0265591, 0.0233272, 0.0309401, 0.0284531, 0.0234994, 0.0461545, 0.0328957, 0.0271286, 0.017026, 0.0189418, 0.0283073, 0.0224424, 0.0197973, 0.0143978, 0.0143249, 0.0124695, 0.013814, 0.0128337, 0.0120841, 0.0109314, 0.00938468, 0.0109051, 0.0110038, 0.0162709, 0.011861, 0.0161014, 0.0171898, 0.0155406, 0.0200328, 0.0154007, 0.0129116, 0.0190163, 0.0199988, 0.0140733, 0.0138944, 0.0163951, 0.0196434
0.06, 0.0639375, 0.0128907, 0.0115783, 0.0105507, 0.0148158, 0.01327, 0.0145948, 0.0185692, 0.0115006, 0.0210716, 0.0176344, 0.0201327, 0.00963289, 0.0131049, 0.0209359, 0.0226315, 0.0200722, 0.0188241, 0.0188927, 0.0313243, 0.0210207, 0.0136596, 0.0125803, 0.013076, 0.016973, 0.0145462, 0.0154305, 0.0175324, 0.0202582, 0.0134626, 0.0128581, 0.0105733, 0.0108724, 0.00842009, 0.00909885, 0.0104239, 0.0109158, 0.0185, 0.0113687, 0.0135433, 0.0174396, 0.017125, 0.0183851, 0.0152086, 0.01346, 0.0177076, 0.0199858, 0.0160268, 0.0160509, 0.0157889, 0.0181959
0.07, 0.0639375, 0.0112412, 0.0133338, 0.0102095, 0.0128681, 0.0110547, 0.0149774, 0.0195282, 0.0113599, 0.0205587, 0.0158943, 0.0166574, 0.00944149, 0.0126206, 0.0181822, 0.0193531, 0.0095343, 0.0115962, 0.0150257, 0.0239949, 0.0126328, 0.00951482, 0.0107722, 0.00989013, 0.0111544, 0.0115683, 0.0135555, 0.0171379, 0.0208823, 0.0134838, 0.0111331, 0.0103996, 0.00875752, 0.00890746, 0.00843652, 0.0089728, 0.0116639, 0.016338, 0.0127495, 0.0112873, 0.0159522, 0.0200484, 0.0200424, 0.0137201, 0.0150896, 0.0158027, 0.0193283, 0.0169901, 0.0179498, 0.0162163, 0.0165581
0.08, 0.0639375, 0.00628009, 0.0115548, 0.0081873, 0.00869004, 0.00847245, 0.0112322, 0.0137025, 0.00895992, 0.0141016, 0.0105366, 0.00945991, 0.00973631, 0.013364, 0.0136937, 0.0130978, 0.00580826, 0.00939083, 0.0133616, 0.0192542, 0.0131332, 0.00971105, 0.0107502, 0.00767485, 0.0118733, 0.0131159, 0.0106047, 0.0125405, 0.0159572, 0.0126969, 0.0124734, 0.0146174, 0.0106417, 0.0120594, 0.00964552, 0.0102967, 0.0134317, 0.0134292, 0.0155619, 0.0126566, 0.0166406, 0.0219977, 0.0230512, 0.0127464, 0.015712, 0.019751, 0.0199885, 0.0164213, 0.0177017, 0.0180157, 0.0155449
0.09, 0.0639375, 0.00943924, 0.00867728, 0.00875551, 0.00880939, 0.0126015, 0.00957598, 0.00732995, 0.00789723, 0.00955969, 0.00767118, 0.0069731, 0.0104509, 0.0132425, 0.0115624, 0.00759996, 0.00775127, 0.0157164, 0.0232529, 0.0239175, 0.0273295, 0.02317, 0.0141729, 0.00691556, 0.0141898, 0.0175859, 0.0133763, 0.0133539, 0.0147773, 0.0209411, 0.017571, 0.0183663, 0.0230556, 0.0338275, 0.0228606, 0.0306617, 0.0268639, 0.0236878, 0.0252607, 0.0181312, 0.0244024, 0.0379785, 0.0312961, 0.0171051, 0.0248098, 0.0319447, 0.0251702, 0.018194, 0.0181215, 0.0184251, 0.0166822
