# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.251393, 0.400506, 0.477367, 0.503761, 1.22071, 0.89077, 1.22936, 0.921782, 0.693428, 0.9557, 0.513924, 0.795662, 1.18051, 1.06767, 0.860735, 1.05319, 1.06558, 1.23754, 1.10337, 1.33811, 1.50131, 1.47634, 1.08726, 1.01872, 1.32333, 1.3173, 1.19198, 1.42785, 1.26295, 1.38878, 1.33094, 1.23287, 1.28037, 1.30645, 1.5593, 1.18107, 1.08532, 1.11526, 1.32555, 1.5386, 1.7995, 1.75334, 2.26438, 2.61708, 2.60639, 2.13248, 1.68432, 1.36757, 1.31751, 1.15087
0.01, 0.0639375, 0.207567, 0.320012, 0.372566, 0.503022, 1.23059, 0.981486, 1.16547, 0.893834, 0.844456, 1.08748, 0.757968, 0.749103, 1.09712, 1.0177, 0.777848, 1.03061, 0.836391, 1.05604, 1.16207, 1.44549, 1.52217, 1.40977, 1.07372, 0.944375, 1.32533, 1.31993, 1.15379, 1.50705, 1.17501, 1.52587, 1.47429, 1.17119, 1.19336, 1.35227, 1.69391, 1.13105, 1.00284, 1.03865, 1.27295, 1.50403, 1.70602, 1.85506, 2.3327, 2.62639, 2.45812, 2.15584, 1.76108, 1.40148, 1.34317, 1.14285
0.02, 0.0639375, 0.275402, 0.411326, 0.346651, 0.490731, 1.13416, 1.07447, 1.18516, 0.629719, 0.887946, 1.15518, 0.883998, 0.716167, 0.962187, 1.01802, 0.765716, 0.975893, 0.801315, 1.08816, 1.28304, 1.50868, 1.34521, 1.29937, 1.01756, 0.935311, 1.22292, 1.26143, 1.04038, 1.47162, 1.20837, 1.60735, 1.60993, 1.02402, 1.14559, 1.28442, 1.64101, 1.26259, 1.00518, 1.10132, 1.37273, 1.60279, 1.76915, 1.94361, 2.41182, 2.69712, 2.4715, 2.12917, 1.78428, 1.39738, 1.30425, 1.22098
0.03, 0.0639375, 0.392592, 0.618317, 0.606197, 0.45392, 1.01203, 1.05516, 1.14347, 0.689307, 0.868861, 1.06795, 0.826437, 0.67956, 1.00106, 1.04454, 0.811629, 1.05224, 0.972027, 1.21476, 1.33541, 1.55501, 1.23492, 1.20635, 1.02122, 0.905174, 1.17291, 1.30171, 1.0474, 1.38733, 1.26779, 1.51756, 1.67834, 0.929526, 1.19756, 1.18627, 1.4626, 1.3467, 1.09782, 1.19637, 1.34628, 1.67918, 1.94578, 1.91592, 2.44655, 2.8053, 2.605, 2.07459, 1.73946, 1.29537, 1.22011, 1.25846
0.04, 0.0639375, 0.391399, 0.673301, 0.814441, 0.495671, 1.06127, 0.915117, 1.15143, 0.882568, 0.927471, 1.03024, 0.74932, 0.864241, 1.04855, 0.982949, 0.801773, 1.02743, 1.14976, 1.27859, 1.33854, 1.53315, 1.24414, 1.11511, 1.2267, 0.908015, 1.18719, 1.51119, 1.22239, 1.25199, 1.22244, 1.37012, 1.74521, 1.00981, 1.26224, 1.10982, 1.35836, 1.33162, 1.19657, 1.21429, 1.34311, 1.66655, 1.98623, 1.90763, 2.40346, 2.74379, 2.68206, 2.05146, 1.63317, 1.21152, 1.19528, 1.19322
0.05, 0.0639375, 0.318931, 0.605022, 0.821465, 0.601795, 1.19812, 0.902833, 1.18679, 0.899358, 0.937315, 1.04237, 0.80479, 1.04201, 1.01186, 1.02051, 0.896393, 1.08426, 1.27373, 1.28667, 1.50442, 1.60393, 1.38554, 1.23252, 1.40649, 1.08037, 1.18251, 1.55852, 1.28706, 1.15734, 1.17634, 1.41911, 1.68039, 1.07834, 1.2471, 1.00948, 1.2257, 1.25414, 1.26667, 1.26537, 1.38601, 1.5274, 1.97801, 2.011, 2.37474, 2.54651, 2.59619, 1.98691, 1.60211, 1.27089, 1.22068, 1.14822
0.06, 0.0639375, 0.343034, 0.591241, 0.724965, 0.604246, 1.26963, 1.04465, 1.13696, 0.692836, 0.741199, 0.867018, 0.773472, 1.0535, 1.03537, 1.22325, 1.14213, 1.15619, 1.28827, 1.36362, 1.64365, 1.59195, 1.48907, 1.31249, 1.4679, 1.158, 1.11343, 1.39778, 1.3254, 1.08211, 1.20344, 1.52004, 1.53822, 1.14433, 1.15562, 1.05745, 1.19747, 1.26622, 1.23134, 1.32538, 1.42773, 1.46035, 1.99869, 2.05748, 2.33414, 2.60907, 2.53975, 1.9461, 1.59674, 1.3327, 1.23447, 1.17231
0.07, 0.0639375, 0.458296, 0.570968, 0.696624, 0.573275, 1.22717, 0.975469, 1.11536, 0.672608, 0.462865, 0.531539, 0.740842, 0.880107, 1.02298, 1.28562, 1.45666, 1.31912, 1.10844, 1.35468, 1.65381, 1.55445, 1.41726, 1.2603, 1.4461, 1.07795, 1.02424, 1.20328, 1.3676, 1.01542, 1.32374, 1.52258, 1.46703, 1.2223, 1.2687, 1.30046, 1.42826, 1.34067, 1.1433, 1.28279, 1.39855, 1.4352, 1.93371, 1.99368, 2.32523, 2.73922, 2.62308, 1.93147, 1.60887, 1.31076, 1.23493, 1.15309
0.08, 0.0639375, 0.574467, 0.624038, 0.723169, 0.662746, 1.23608, 0.908493, 1.05037, 0.792459, 0.707056, 0.616354, 0.771644, 0.745241, 1.02542, 1.19723, 1.53184, 1.23888, 0.959152, 1.37701, 1.50918, 1.60226, 1.36634, 1.26861, 1.39008, 1.03813, 1.1761, 1.21257, 1.37196, 0.884219, 1.33652, 1.44062, 1.46034, 1.29493, 1.37343, 1.50209, 1.6641, 1.42736, 1.0814, 1.18376, 1.33218, 1.58334, 1.91756, 1.92383, 2.32649, 2.70134, 2.6966, 2.0077, 1.62748, 1.29682, 1.20162, 1.11141
0.09, 0.0639375, 0.534814, 0.543037, 0.819733, 0.714661, 1.23699, 0.919608, 1.08959, 0.797494, 0.933186, 0.950411, 0.757627, 0.912112, 1.17102, 1.09382, 1.36837, 1.10862, 1.00477, 1.37931, 1.3371, 1.52636, 1.44101, 1.28639, 1.37375, 1.07836, 1.31367, 1.33999, 1.39715, 0.939297, 1.27335, 1.27382, 1.50596, 1.32484, 1.37039, 1.57079, 1.72435, 1.42728, 1.13986, 1.14509, 1.30737, 1.64177, 1.87924, 1.96232, 2.4682, 2.57908, 2.67902, 2.08648, 1.61312, 1.33502, 1.24623, 1.11464
0.1, 0.0639375, 0.422084, 0.510758, 0.825639, 0.678916, 1.21906, 0.97637, 1.22493, 0.758462, 1.02802, 1.10544, 0.680754, 1.04917, 1.18947, 1.12811, 1.36141, 1.05181, 1.02278, 1.23566, 1.31768, 1.53193, 1.60398, 1.29217, 1.57381, 1.18355, 1.26798, 1.32018, 1.3619, 1.16944, 1.46674, 1.14661, 1.56675, 1.313, 1.30787, 1.4738, 1.67928, 1.37386, 1.18892, 1.11176, 1.30387, 1.54692, 1.75875, 2.0814, 2.66091, 2.66338, 2.63414, 2.07209, 1.56271, 1.36292, 1.35839, 1.20901
