# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0367561, 0.0199514, 0.0356978, 0.0482764, 0.027176, 0.0379525, 0.0463581, 0.0288954, 0.0347383, 0.0448915, 0.0359999, 0.021984, 0.0279036, 0.0441952, 0.0484456, 0.0632738, 0.0580026, 0.052509, 0.0329845, 0.0164324, 0.0397417, 0.0453927, 0.0358393, 0.0202505, 0.0192815, 0.0192581, 0.0252262, 0.0233789, 0.011649, 0.0305051, 0.0359621, 0.021167, 0.0143834, 0.0235999, 0.0227493, 0.013901, 0.0256297, 0.0267261, 0.0159033, 0.0276315, 0.0175399, 0.0300948, 0.0243007, 0.0180233, 0.0226, 0.0195755, 0.0177349, 0.0137926, 0.0143723, 0.0134927
0.01, 0.0639375, 0.0395086, 0.0215193, 0.0540475, 0.0668645, 0.0354543, 0.055122, 0.0587659, 0.0377567, 0.043645, 0.0461577, 0.0274734, 0.0258638, 0.0315903, 0.0556986, 0.0579919, 0.0778723, 0.0696155, 0.0643843, 0.0339363, 0.0160202, 0.0501188, 0.0582699, 0.0437047, 0.0228227, 0.0211807, 0.0248449, 0.0309465, 0.0288616, 0.0141719, 0.0389246, 0.0464488, 0.0268465, 0.0162793, 0.0307269, 0.0289696, 0.0160999, 0.0317667, 0.0326317, 0.0183052, 0.0346579, 0.0213472, 0.0374107, 0.028933, 0.0198668, 0.0285514, 0.0243584, 0.0209376, 0.0174115, 0.017908, 0.0160529
0.02, 0.0639375, 0.0610592, 0.0315815, 0.0948585, 0.117478, 0.101106, 0.0849169, 0.0669253, 0.0522874, 0.0667767, 0.0584979, 0.03661, 0.0289037, 0.0309108, 0.048325, 0.0464693, 0.0652137, 0.0560437, 0.0529869, 0.0247213, 0.014174, 0.0444053, 0.0494865, 0.0371327, 0.0177986, 0.0182047, 0.0238253, 0.0271642, 0.0260896, 0.013353, 0.0331185, 0.0410055, 0.0265199, 0.0168462, 0.0301603, 0.028477, 0.0156771, 0.0267537, 0.0272525, 0.0168469, 0.0306623, 0.0210238, 0.0324671, 0.0251814, 0.0175768, 0.0248474, 0.0210862, 0.0189059, 0.0181649, 0.0179793, 0.0148248
0.03, 0.0639375, 0.0814903, 0.0703624, 0.13857, 0.20947, 0.203887, 0.155175, 0.102879, 0.0809953, 0.111815, 0.105045, 0.0659919, 0.0434731, 0.03825, 0.0341057, 0.0274284, 0.0349529, 0.0293894, 0.0292696, 0.0152513, 0.0128066, 0.028771, 0.0281349, 0.025074, 0.0121017, 0.0131478, 0.0169682, 0.0192149, 0.0181936, 0.0103551, 0.0204383, 0.0279922, 0.0232389, 0.0209571, 0.022509, 0.0205935, 0.0137542, 0.0195356, 0.0203995, 0.0131411, 0.0206824, 0.0175749, 0.0226207, 0.0192584, 0.0142246, 0.017698, 0.013865, 0.0130736, 0.0144866, 0.0157667, 0.0112546
0.04, 0.0639375, 0.0910734, 0.10271, 0.142008, 0.247521, 0.262286, 0.307358, 0.197559, 0.0981112, 0.144079, 0.156194, 0.112552, 0.0773233, 0.0601809, 0.034909, 0.022194, 0.0186944, 0.0160169, 0.0184377, 0.0128947, 0.0125302, 0.0180149, 0.0159502, 0.0156726, 0.0141906, 0.0139458, 0.0177068, 0.0172895, 0.0126904, 0.0097781, 0.0161658, 0.023582, 0.0260386, 0.0295882, 0.0218999, 0.0166716, 0.0130419, 0.0189471, 0.0206888, 0.0157741, 0.0192923, 0.0167976, 0.0243895, 0.0212745, 0.0139875, 0.0180171, 0.0127969, 0.0132389, 0.0112355, 0.0146271, 0.0100459
0.05, 0.0639375, 0.0979828, 0.116383, 0.126129, 0.213026, 0.237952, 0.481836, 0.296745, 0.12342, 0.15904, 0.225753, 0.171234, 0.111202, 0.0775496, 0.0393009, 0.0196622, 0.0170924, 0.0143913, 0.0147875, 0.0164351, 0.0118061, 0.0159033, 0.0152208, 0.0145539, 0.0164935, 0.0161533, 0.0245791, 0.0178198, 0.0114213, 0.0111899, 0.0147165, 0.0233892, 0.0365857, 0.0412626, 0.0253738, 0.0178693, 0.0114694, 0.0174857, 0.0192466, 0.0192784, 0.0204902, 0.0186269, 0.0301369, 0.0273776, 0.0158743, 0.0194376, 0.0164564, 0.0134327, 0.0101414, 0.0135874, 0.010346
0.06, 0.0639375, 0.0893514, 0.100181, 0.109508, 0.154426, 0.177702, 0.542202, 0.305083, 0.134477, 0.161484, 0.251452, 0.187385, 0.106743, 0.0769337, 0.0385546, 0.0189652, 0.0188838, 0.0164007, 0.0142579, 0.0159048, 0.0104209, 0.0145826, 0.0146207, 0.01461, 0.0162688, 0.0161228, 0.0261117, 0.0151201, 0.0109343, 0.0110232, 0.0111742, 0.0223524, 0.0393674, 0.0412341, 0.0245494, 0.0174471, 0.00977657, 0.0146356, 0.0184074, 0.0199391, 0.0172266, 0.0193898, 0.028855, 0.0253949, 0.014995, 0.020148, 0.0180691, 0.0114274, 0.00988753, 0.0118417, 0.010583
0.07, 0.0639375, 0.0672088, 0.0742029, 0.0870792, 0.115247, 0.131493, 0.480379, 0.234753, 0.162335, 0.198741, 0.259658, 0.165141, 0.0996393, 0.0913085, 0.0402215, 0.0220527, 0.0187176, 0.0207385, 0.0135256, 0.0130065, 0.0133564, 0.0132787, 0.0120957, 0.0138953, 0.01577, 0.0159703, 0.0194609, 0.0121541, 0.0104249, 0.0111889, 0.0089077, 0.020759, 0.0323447, 0.0303111, 0.0197261, 0.0158761, 0.0107425, 0.0143515, 0.0195747, 0.0189759, 0.0130619, 0.0172317, 0.0232127, 0.019697, 0.0126927, 0.0200772, 0.0179147, 0.00907215, 0.0100353, 0.0110703, 0.0101508
0.08, 0.0639375, 0.0488544, 0.0623399, 0.0797553, 0.128077, 0.133352, 0.405725, 0.200305, 0.182377, 0.238114, 0.254185, 0.157381, 0.126104, 0.108866, 0.0425023, 0.0251165, 0.0187072, 0.0252837, 0.0191651, 0.0148091, 0.0158581, 0.0116985, 0.0102016, 0.013351, 0.0180584, 0.0166082, 0.0130757, 0.0127554, 0.0112546, 0.0142086, 0.0107289, 0.0201069, 0.0262929, 0.0252052, 0.016415, 0.0154969, 0.0135138, 0.0148081, 0.0205614, 0.0184775, 0.0145388, 0.0174384, 0.0223883, 0.018225, 0.0145362, 0.0194262, 0.0175925, 0.00901061, 0.0104778, 0.011993, 0.0103342
0.09, 0.0639375, 0.0394632, 0.0401424, 0.060769, 0.108582, 0.121137, 0.341667, 0.186687, 0.148548, 0.199559, 0.205989, 0.141111, 0.143494, 0.0927028, 0.0336619, 0.0216992, 0.0250986, 0.0389498, 0.0390174, 0.0270696, 0.0206433, 0.0121355, 0.0116258, 0.0203506, 0.0199298, 0.0186165, 0.0164642, 0.0174175, 0.0174064, 0.0203736, 0.016875, 0.0198952, 0.0235065, 0.0299871, 0.017566, 0.0193024, 0.0203126, 0.020829, 0.0241025, 0.0202506, 0.0168156, 0.0240612, 0.0272359, 0.0201053, 0.0162121, 0.0176113, 0.0159445, 0.0106013, 0.0101782, 0.0123065, 0.0107094
