# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.178291, 0.0436287, 0.0251449, 0.0694974, 0.0307847, 0.00816673, 0.014428, 0.0303987, 0.0225192, 0.00884082, 0.00877383, 0.00829773, 0.00804695, 0.00743409, 0.00691935, 0.00675857, 0.00744615, 0.00655998, 0.0110084, 0.0146056, 0.0224364, 0.0220921, 0.0125662, 0.0116653, 0.010232, 0.0140557, 0.0166736, 0.015205, 0.0197524, 0.01849, 0.0144373, 0.016526, 0.0146635, 0.0242154, 0.03067, 0.0292076, 0.0270558, 0.0210548, 0.0170687, 0.0153423
0.01, 0.0319375, 1.27533, 1.12373, 0.996848, 0.797827, 0.316924, 0.33653, 0.318263, 0.370544, 0.318427, 0.208672, 0.101085, 0.0570146, 0.120659, 0.103971, 0.140182, 0.134125, 0.136976, 0.0629764, 0.0951296, 0.233095, 0.262721, 0.300487, 0.323808, 0.265857, 0.338961, 0.484001, 0.564051, 0.509048, 0.612959, 0.714884, 0.592499, 0.423264, 0.303105, 0.253774, 0.752386, 1.15657, 0.763395, 0.528559, 0.500378, 0.465145
0.02, 0.0319375, 2.08883, 1.56871, 1.42794, 1.60268, 0.723566, 0.530111, 0.378207, 0.552219, 0.519102, 0.288067, 0.180442, 0.105207, 0.247013, 0.132513, 0.193797, 0.186624, 0.211868, 0.112257, 0.201857, 0.313854, 0.367788, 0.420353, 0.470013, 0.413873, 0.462963, 0.654649, 0.733189, 0.6836, 0.82176, 0.943386, 0.754128, 0.522458, 0.365292, 0.371588, 0.973913, 1.40829, 0.915513, 0.626965, 0.601265, 0.573406
0.03, 0.0319375, 1.69622, 1.09583, 1.0651, 1.49514, 0.677458, 0.200354, 0.190226, 0.233416, 0.232517, 0.0636274, 0.0588833, 0.06662, 0.0970025, 0.0460032, 0.0475783, 0.0413657, 0.0649931, 0.0610122, 0.080679, 0.0682562, 0.111423, 0.12359, 0.120757, 0.105494, 0.0988685, 0.170556, 0.188146, 0.17596, 0.205042, 0.253295, 0.175372, 0.102977, 0.079031, 0.112498, 0.313564, 0.468161, 0.244654, 0.127453, 0.138288, 0.124675
0.04, 0.0319375, 0.82221, 0.198717, 0.282413, 0.806044, 0.227321, 0.0932086, 0.0656698, 0.0984145, 0.0780492, 0.0388001, 0.044796, 0.0466552, 0.0442589, 0.0368086, 0.0405943, 0.0371094, 0.0344255, 0.0318202, 0.0359534, 0.0360871, 0.0320022, 0.033038, 0.0362258, 0.0340452, 0.0298256, 0.0341489, 0.0376189, 0.0360826, 0.0334922, 0.0331558, 0.0324739, 0.029534, 0.0311512, 0.0319016, 0.0336802, 0.0443297, 0.0452634, 0.0419143, 0.038047, 0.0383979
0.05, 0.0319375, 0.39175, 0.219373, 0.226514, 0.275899, 0.108887, 0.0456929, 0.043005, 0.020644, 0.0139804, 0.0126126, 0.014238, 0.0126378, 0.0127299, 0.0112836, 0.0121864, 0.00855838, 0.00987384, 0.00904416, 0.0107978, 0.0155463, 0.0128363, 0.00980702, 0.00951848, 0.0125549, 0.0116764, 0.0115757, 0.0133296, 0.0123741, 0.0130078, 0.0100768, 0.0112274, 0.0109252, 0.0103946, 0.012162, 0.0142579, 0.0189641, 0.0226426, 0.0195381, 0.0209566, 0.0173965
0.06, 0.0319375, 0.0344148, 0.0335691, 0.0253902, 0.0176438, 0.0134342, 0.0127809, 0.0149823, 0.00863556, 0.00629419, 0.00794441, 0.00570159, 0.006872, 0.00685755, 0.0046321, 0.00673512, 0.00468763, 0.00576334, 0.00467292, 0.00536905, 0.00541719, 0.00587499, 0.00568938, 0.00485053, 0.00454453, 0.00402557, 0.00518537, 0.00557617, 0.00514267, 0.00531735, 0.0050198, 0.00485361, 0.00457585, 0.00484317, 0.00508159, 0.00505609, 0.00561529, 0.00651367, 0.00611459, 0.0069448, 0.00675573
0.07, 0.0319375, 0.00786718, 0.00273307, 0.00230821, 0.0025168, 0.00153638, 0.00215417, 0.00360684, 0.00300005, 0.00207864, 0.00147389, 0.00165457, 0.00204878, 0.00166885, 0.00192945, 0.00153424, 0.00097418, 0.00115578, 0.0014139, 0.00191553, 0.00321978, 0.00316547, 0.00255068, 0.00280273, 0.00273331, 0.00204426, 0.00256923, 0.00243082, 0.00199631, 0.00248231, 0.00204616, 0.00150603, 0.00159768, 0.00194313, 0.00217749, 0.00238254, 0.00256448, 0.00226456, 0.00303998, 0.00351229, 0.00362775
0.08, 0.0319375, 0.00615582, 0.00441066, 0.0019718, 0.00172657, 0.000747759, 0.000935713, 0.00215584, 0.0021104, 0.00134378, 0.00170312, 0.0017656, 0.0020213, 0.00207816, 0.00201642, 0.00160422, 0.000953577, 0.00127449, 0.00232069, 0.00193706, 0.00298709, 0.00224921, 0.00214668, 0.00338125, 0.00215239, 0.00224279, 0.002327, 0.0023509, 0.0023113, 0.00143282, 0.00123794, 0.00191303, 0.00243712, 0.00200928, 0.00214953, 0.0022052, 0.00245829, 0.00174596, 0.00319471, 0.0034239, 0.00258659
0.09, 0.0319375, 0.0106243, 0.00430099, 0.00199869, 0.00201428, 0.00146068, 0.0012252, 0.00172014, 0.00200428, 0.00134247, 0.00241322, 0.00267279, 0.00169824, 0.00208375, 0.00129544, 0.00121317, 0.00180427, 0.00117948, 0.00161815, 0.000948813, 0.00242571, 0.00171943, 0.00208113, 0.00358368, 0.00243023, 0.00181903, 0.0019135, 0.00302382, 0.00184045, 0.00172847, 0.00255318, 0.00162898, 0.001968, 0.00154614, 0.00194432, 0.0023817, 0.00314955, 0.00209945, 0.00237588, 0.00301193, 0.00247363
