# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.244101, 0.459421, 0.579603, 0.596062, 1.64809, 3.3626, 1.06824, 0.630376, 0.709371, 0.652818, 0.533019, 0.767792, 1.13444, 1.16112, 1.20299, 0.829146, 0.899358, 0.974301, 0.989496, 1.07157, 1.6893, 0.760368, 0.875912, 0.873146, 0.879818, 1.47647, 1.25266, 0.990211, 0.929156, 0.989697, 0.967976, 1.4476, 1.2797, 0.966033, 1.08191, 1.31014, 1.35183, 0.966095, 1.36772, 2.14447, 2.63504, 3.11541, 3.5301, 3.55308, 3.48331, 3.14282, 1.98804, 1.30758, 1.23163, 1.45339
0.01, 0.0639375, 0.244664, 0.49266, 0.6663, 0.656684, 1.71972, 3.38175, 1.06949, 0.458457, 0.606848, 0.592353, 0.568315, 0.847275, 1.05082, 1.14737, 1.19404, 0.864574, 0.905644, 0.802574, 0.938811, 0.966835, 1.59394, 0.75002, 0.925157, 0.845164, 0.918577, 1.4419, 1.23306, 1.10393, 0.978922, 1.18562, 1.04091, 1.28886, 1.26998, 1.03336, 1.1003, 1.36281, 1.35203, 1.12865, 1.50012, 2.07102, 2.6564, 2.93745, 3.522, 3.59501, 3.67599, 3.29596, 1.78594, 1.26102, 1.20826, 1.40041
0.02, 0.0639375, 0.460892, 0.659247, 0.745668, 0.794519, 1.71036, 3.3782, 1.09359, 0.463098, 0.703142, 0.549846, 0.695976, 0.94141, 0.98976, 1.06321, 1.17672, 0.970426, 1.0323, 0.800944, 0.858038, 0.970687, 1.65324, 0.856322, 0.901083, 0.734061, 0.913409, 1.49765, 1.18954, 1.18728, 0.97007, 1.18932, 1.06343, 1.22605, 1.33827, 1.09512, 1.057, 1.27507, 1.36827, 1.26304, 1.57709, 2.08242, 2.63688, 2.96265, 3.34698, 3.6811, 3.74237, 3.35201, 1.82061, 1.2175, 1.14835, 1.31697
0.03, 0.0639375, 0.518714, 0.709232, 0.646988, 0.711975, 1.63349, 3.35882, 1.10141, 0.507532, 0.837495, 0.525647, 0.692792, 0.90509, 1.16313, 1.00813, 1.15248, 1.10151, 1.12174, 0.948694, 0.926851, 1.02203, 1.7519, 1.00227, 0.911123, 0.879208, 0.92743, 1.58082, 1.14176, 1.25637, 1.04871, 1.10343, 0.983245, 1.12778, 1.40191, 1.12607, 0.976169, 1.21769, 1.36925, 1.2331, 1.68038, 2.0526, 2.54506, 3.03695, 3.21954, 3.74276, 3.67007, 3.20199, 1.93844, 1.22755, 1.08104, 1.3193
0.04, 0.0639375, 0.470529, 0.611638, 0.480046, 0.623268, 1.62989, 3.35804, 1.07701, 0.581811, 0.809086, 0.504427, 0.63075, 0.874759, 1.33263, 1.106, 1.25855, 1.1993, 1.11216, 1.0131, 1.04707, 1.05145, 1.77337, 1.03488, 0.855868, 0.933573, 0.934849, 1.54542, 1.01847, 1.31828, 1.12695, 1.10257, 0.888669, 1.04012, 1.40254, 1.1169, 1.0196, 1.22796, 1.39911, 1.17153, 1.6873, 1.98307, 2.4221, 3.03653, 3.16631, 3.7004, 3.6083, 2.97218, 1.94398, 1.24797, 1.09266, 1.33632
0.05, 0.0639375, 0.383286, 0.593816, 0.611857, 0.662566, 1.67015, 3.368, 1.03012, 0.567981, 0.646287, 0.607514, 0.667918, 0.901786, 1.28703, 1.16519, 1.26555, 1.19831, 1.07785, 0.983269, 1.06654, 1.02915, 1.79551, 0.929427, 0.831645, 0.825747, 0.920987, 1.42486, 0.95536, 1.21034, 1.05328, 1.13871, 0.885192, 1.10082, 1.47954, 1.1411, 1.12671, 1.26615, 1.42783, 1.1532, 1.60147, 1.93614, 2.37612, 3.0298, 3.17603, 3.6616, 3.55568, 2.85729, 1.79256, 1.19496, 1.07147, 1.26355
0.06, 0.0639375, 0.385312, 0.668538, 0.662841, 0.746831, 1.68274, 3.37091, 1.05596, 0.561708, 0.617464, 0.701764, 0.766237, 0.940811, 1.12585, 1.13208, 1.24766, 1.17822, 1.08107, 0.869933, 1.03239, 1.06457, 1.78792, 0.768757, 0.787851, 0.697651, 0.946818, 1.40677, 0.990752, 0.996114, 0.924859, 1.06016, 0.970917, 1.2131, 1.47106, 1.15205, 1.19907, 1.31708, 1.40672, 1.1817, 1.59212, 2.01396, 2.41936, 3.14471, 3.22707, 3.66316, 3.63816, 2.88403, 1.79247, 1.15246, 0.976119, 1.26055
0.07, 0.0639375, 0.464825, 0.611565, 0.573195, 0.655419, 1.65094, 3.37271, 1.0726, 0.627642, 0.76402, 0.662141, 0.762116, 1.0391, 1.11167, 1.09217, 1.24722, 1.17903, 1.02336, 0.91994, 0.905885, 1.15488, 1.79028, 0.689345, 0.846345, 0.770941, 0.932386, 1.49341, 1.14633, 0.983928, 0.851316, 1.07763, 0.980709, 1.25915, 1.46051, 1.26147, 1.26354, 1.43626, 1.39446, 1.20644, 1.54459, 2.0096, 2.35348, 3.18047, 3.28577, 3.64731, 3.72581, 2.94861, 1.91046, 1.20579, 0.886844, 1.28757
0.08, 0.0639375, 0.520474, 0.463378, 0.443597, 0.504984, 1.65216, 3.37253, 1.00404, 0.60388, 0.876944, 0.660306, 0.742827, 1.0068, 1.06363, 1.07898, 1.2201, 1.15736, 1.02503, 1.01664, 0.974384, 1.15968, 1.74071, 0.74211, 0.908302, 0.914047, 0.846992, 1.4396, 1.28356, 1.0902, 0.806626, 1.14471, 1.06022, 1.25308, 1.423, 1.30616, 1.26052, 1.44346, 1.39477, 1.24859, 1.47769, 1.97978, 2.33652, 3.14124, 3.32489, 3.69094, 3.76179, 3.0429, 1.91813, 1.26509, 0.915201, 1.26628
0.09, 0.0639375, 0.489311, 0.350672, 0.402171, 0.406691, 1.63616, 3.37288, 1.06022, 0.684728, 0.813835, 0.601062, 0.667274, 0.977913, 1.07776, 1.06448, 1.2031, 1.02165, 1.14511, 1.06712, 1.09458, 1.01679, 1.61569, 0.851775, 0.884102, 0.981717, 0.878107, 1.33736, 1.28901, 1.07082, 0.806627, 1.20484, 1.18823, 1.22075, 1.35046, 1.27724, 1.23817, 1.32974, 1.3728, 1.27244, 1.57863, 2.05118, 2.36418, 3.00272, 3.38762, 3.65649, 3.68264, 3.01954, 1.90528, 1.23347, 0.951812, 1.25294
