# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.513336, 0.654108, 0.618198, 0.718838, 1.51098, 1.13223, 1.36052, 0.835847, 0.659733, 0.854538, 0.884992, 1.18745, 0.820898, 1.03139, 1.38737, 1.02603, 1.50014, 1.38565, 1.15026, 1.3952, 1.39404, 1.40935, 1.33813, 1.33959, 1.11066, 1.17351, 1.07504, 1.4644, 1.17981, 1.16252, 1.3938, 1.16501, 1.28989, 1.32152, 1.27539, 1.44646, 1.28568, 1.39999, 1.45091, 1.51791, 1.60242, 1.49076, 2.22138, 2.67999, 2.27942, 2.1081, 1.81013, 1.57239, 1.46066, 1.50068
0.01, 0.0639375, 0.587574, 0.597804, 0.667017, 0.787037, 1.54789, 0.997963, 1.3367, 0.91492, 0.664352, 0.905743, 1.01465, 1.20742, 0.885205, 1.26068, 1.19297, 1.00474, 1.32164, 1.41239, 1.2269, 1.3258, 1.24695, 1.43396, 1.37998, 1.46357, 1.18019, 1.11145, 1.13062, 1.37674, 1.16102, 1.15646, 1.28875, 1.21788, 1.30093, 1.3362, 1.50967, 1.51187, 1.29103, 1.19082, 1.50835, 1.6644, 1.63265, 1.69899, 2.40299, 2.7189, 2.19209, 2.06495, 1.89597, 1.75588, 1.44431, 1.49546
0.02, 0.0639375, 0.618235, 0.491192, 0.836807, 0.806362, 1.56909, 0.98752, 1.29288, 1.00798, 0.768891, 0.84499, 0.955243, 1.12469, 1.01562, 1.32356, 1.00079, 1.02296, 1.27576, 1.38432, 1.24445, 1.36793, 1.41252, 1.54105, 1.53453, 1.64833, 1.33613, 1.05335, 1.29511, 1.36633, 1.17414, 1.21743, 1.27101, 1.1626, 1.22311, 1.45794, 1.59941, 1.54461, 1.33967, 1.04221, 1.51505, 1.74942, 1.74141, 1.85141, 2.47749, 2.72288, 2.42327, 2.06009, 1.92503, 1.77552, 1.54045, 1.49709
0.03, 0.0639375, 0.569257, 0.458594, 0.921857, 0.715756, 1.48892, 1.03534, 1.26503, 0.998805, 0.926648, 0.778575, 0.894672, 1.08856, 1.0545, 1.19746, 1.08635, 1.0698, 1.45845, 1.4558, 1.22862, 1.34768, 1.49579, 1.53663, 1.61264, 1.61512, 1.38386, 1.20565, 1.35305, 1.50404, 1.35415, 1.31835, 1.19633, 1.12063, 1.16475, 1.49955, 1.58156, 1.54884, 1.39173, 1.1271, 1.42475, 1.70128, 1.7476, 1.85745, 2.41587, 2.75574, 2.65146, 2.03999, 1.87467, 1.58135, 1.54784, 1.54786
0.04, 0.0639375, 0.470363, 0.681358, 0.889665, 0.637011, 1.40739, 1.01698, 1.0669, 0.816534, 0.898443, 0.805023, 0.917616, 1.06202, 1.11875, 0.947345, 1.16644, 1.04227, 1.53096, 1.61885, 1.30439, 1.36967, 1.40347, 1.43867, 1.45004, 1.39367, 1.31279, 1.26595, 1.2373, 1.54091, 1.39386, 1.35566, 1.18229, 1.30418, 1.20816, 1.34903, 1.55541, 1.54888, 1.40069, 1.26916, 1.26363, 1.55321, 1.69073, 1.78848, 2.30847, 2.76092, 2.67032, 2.05118, 1.80622, 1.45412, 1.49415, 1.47763
0.05, 0.0639375, 0.589343, 0.776677, 0.97054, 0.625945, 1.4793, 0.903281, 1.14071, 0.782165, 0.733875, 0.859772, 0.900226, 0.935564, 1.21256, 1.05539, 1.2847, 1.03135, 1.43496, 1.67597, 1.3556, 1.46514, 1.26218, 1.40022, 1.27787, 1.27015, 1.2214, 1.25818, 1.18146, 1.4982, 1.38205, 1.32853, 1.2736, 1.50784, 1.42666, 1.12451, 1.54187, 1.54351, 1.33464, 1.29183, 1.21039, 1.45487, 1.6274, 1.74606, 2.22387, 2.62294, 2.49014, 2.14501, 1.80148, 1.52294, 1.52548, 1.36216
0.06, 0.0639375, 0.684733, 0.807767, 1.05489, 0.670158, 1.59437, 0.898539, 1.17184, 0.785721, 0.803634, 0.839054, 0.796331, 0.808796, 1.16132, 1.20765, 1.23291, 1.0071, 1.12466, 1.51563, 1.34352, 1.46889, 1.39234, 1.51094, 1.24861, 1.26675, 1.17661, 1.31335, 1.22348, 1.48785, 1.58273, 1.32772, 1.2058, 1.54282, 1.59994, 1.02181, 1.49083, 1.57512, 1.29508, 1.29212, 1.25384, 1.59467, 1.7112, 1.62278, 2.18828, 2.51739, 2.44878, 2.1491, 1.7722, 1.52007, 1.57329, 1.35569
0.07, 0.0639375, 0.813876, 0.80288, 0.956242, 0.711158, 1.65732, 0.998786, 1.071, 0.793356, 0.97512, 0.770956, 0.519517, 0.758488, 0.985087, 1.2108, 1.10555, 1.01423, 0.842992, 1.33235, 1.34198, 1.52357, 1.59346, 1.58906, 1.25136, 1.164, 1.17159, 1.34394, 1.30196, 1.55015, 1.7108, 1.33395, 1.11484, 1.41596, 1.69693, 1.14074, 1.38573, 1.50443, 1.31153, 1.4275, 1.29946, 1.57189, 1.73974, 1.58309, 2.258, 2.5552, 2.59759, 2.1302, 1.75223, 1.44355, 1.57128, 1.3685
0.08, 0.0639375, 0.777704, 0.681807, 0.853326, 0.67894, 1.59448, 1.10097, 1.08688, 0.827725, 0.9664, 0.694406, 0.378637, 0.920771, 1.05442, 1.08555, 1.00108, 1.1392, 1.1783, 1.35791, 1.26846, 1.67392, 1.56186, 1.50199, 1.27377, 1.2553, 1.35087, 1.3804, 1.34068, 1.51551, 1.75985, 1.43452, 1.21763, 1.40809, 1.70313, 1.25242, 1.26207, 1.4127, 1.33249, 1.53005, 1.3912, 1.48197, 1.67518, 1.78705, 2.27104, 2.52254, 2.65923, 2.17509, 1.8219, 1.46034, 1.60034, 1.30163
0.09, 0.0639375, 0.538173, 0.564522, 0.955467, 0.637287, 1.48924, 1.07425, 1.11084, 0.913972, 0.825493, 0.620218, 0.477099, 1.15597, 1.15027, 1.18749, 1.16124, 1.29231, 1.45711, 1.41507, 1.06835, 1.62768, 1.3374, 1.37138, 1.45367, 1.47549, 1.39713, 1.33756, 1.3779, 1.43519, 1.67724, 1.73212, 1.47736, 1.40166, 1.66204, 1.27567, 1.2492, 1.38733, 1.35682, 1.51396, 1.48011, 1.41647, 1.62718, 1.83262, 2.13906, 2.50433, 2.60741, 2.14239, 1.853, 1.55537, 1.72031, 1.22768
