# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0144028, 0.0346389, 0.0149643, 0.0059481, 0.00243379, 0.00220746, 0.0021349, 0.0013139, 0.00127925, 0.00129235, 0.0023773, 0.00212539, 0.00224648, 0.00178868, 0.0014202, 0.00117709, 0.00132604, 0.00114947, 0.00130747, 0.00177191, 0.00132413, 0.00157506, 0.00206281, 0.00193552, 0.00167301, 0.00146996, 0.00200738, 0.00154543, 0.00167551, 0.00283352, 0.00207911, 0.00197644, 0.00192112, 0.00215358, 0.00226848, 0.00291031, 0.00298091, 0.00259515, 0.0033746, 0.00288535
0.01, 0.0319375, 0.0204905, 0.0226796, 0.012286, 0.00530656, 0.000909749, 0.00142889, 0.00109041, 0.000748116, 0.0013514, 0.001827, 0.00126627, 0.00208887, 0.00213074, 0.00134437, 0.00176417, 0.00121817, 0.00109231, 0.000961676, 0.00114245, 0.00177952, 0.00140556, 0.00129628, 0.00179392, 0.00149877, 0.000875924, 0.00112423, 0.00194765, 0.00193052, 0.00310511, 0.00382407, 0.00253011, 0.00168753, 0.00228953, 0.00223435, 0.00257696, 0.00255294, 0.00246721, 0.00242154, 0.00318972, 0.0032881
0.02, 0.0319375, 0.0152489, 0.0227626, 0.0157159, 0.00687046, 0.00428841, 0.00256329, 0.0039041, 0.00377324, 0.00269859, 0.00139175, 0.00157137, 0.00278181, 0.00252976, 0.00159684, 0.00302774, 0.00218748, 0.00167944, 0.00227205, 0.00252429, 0.00209434, 0.00183973, 0.0025533, 0.00192897, 0.00199524, 0.00212491, 0.00165968, 0.00256614, 0.00220889, 0.00241703, 0.00301312, 0.00290056, 0.00237183, 0.00192969, 0.00226908, 0.00316108, 0.0031713, 0.0022573, 0.00224053, 0.00284529, 0.00322049
0.03, 0.0319375, 0.0315184, 0.0290579, 0.0166647, 0.0101455, 0.00516438, 0.00280879, 0.0032881, 0.00330699, 0.00234282, 0.00154471, 0.00196252, 0.00245341, 0.00191933, 0.00129497, 0.00194444, 0.00192576, 0.00145806, 0.00187162, 0.00240608, 0.00153709, 0.00167468, 0.00216405, 0.00174834, 0.00194944, 0.00174977, 0.00162446, 0.00223649, 0.00218819, 0.00165635, 0.00160684, 0.002398, 0.00224338, 0.00213467, 0.00204307, 0.00249908, 0.00244128, 0.00209374, 0.00215679, 0.00243641, 0.00237968
0.04, 0.0319375, 0.0231032, 0.0140852, 0.0231501, 0.00813067, 0.00820102, 0.00638848, 0.00750425, 0.00772938, 0.00555792, 0.00449931, 0.00558258, 0.00572921, 0.00600854, 0.00571688, 0.00587913, 0.00483878, 0.00463139, 0.00455271, 0.00427891, 0.00482205, 0.00459247, 0.00515121, 0.00505088, 0.00403958, 0.00312662, 0.00354864, 0.00465785, 0.00374307, 0.00429778, 0.00409467, 0.00452423, 0.0045164, 0.00405882, 0.00408541, 0.00548631, 0.0059519, 0.00542774, 0.00486808, 0.00575706, 0.00539253
0.05, 0.0319375, 0.0218676, 0.0239727, 0.0239511, 0.0149983, 0.0135118, 0.0116177, 0.0125846, 0.0140816, 0.009375, 0.00782425, 0.00919418, 0.0105976, 0.0107913, 0.010436, 0.0098533, 0.00868354, 0.00816141, 0.00757394, 0.00776227, 0.00814379, 0.00806989, 0.00877205, 0.00833946, 0.00685293, 0.00553611, 0.00610534, 0.00777977, 0.00592476, 0.00785678, 0.00696801, 0.00795376, 0.00779645, 0.00723078, 0.006892, 0.00811328, 0.00862469, 0.00881577, 0.00750117, 0.0100779, 0.00941161
0.06, 0.0319375, 0.00875669, 0.009852, 0.00459175, 0.00390018, 0.00304568, 0.00272498, 0.00274531, 0.00353189, 0.00211135, 0.00172788, 0.00212598, 0.00255401, 0.00260799, 0.00254343, 0.00213514, 0.00244687, 0.00337163, 0.00254307, 0.00247173, 0.00206008, 0.00275566, 0.00232402, 0.00193135, 0.00273913, 0.00333694, 0.00257209, 0.00261941, 0.00273366, 0.00311699, 0.00273735, 0.00359271, 0.00285349, 0.00317558, 0.00319162, 0.00345146, 0.00411841, 0.00329725, 0.0034479, 0.00411806, 0.00394614
0.07, 0.0319375, 0.00824784, 0.00417765, 0.00275007, 0.00107814, 0.002005, 0.00277123, 0.00177226, 0.00175513, 0.0014727, 0.00138485, 0.000637566, 0.00114971, 0.00115578, 0.000942025, 0.000737991, 0.000826613, 0.00185877, 0.00174216, 0.00252809, 0.00322691, 0.00252571, 0.00237112, 0.00133092, 0.00151388, 0.00276184, 0.00232414, 0.0023886, 0.00228442, 0.00262488, 0.00288642, 0.00237945, 0.0019141, 0.0021211, 0.00216547, 0.00209053, 0.00310748, 0.00309489, 0.00293693, 0.00300492, 0.0034637
0.08, 0.0319375, 0.00779125, 0.00349233, 0.00117769, 0.00116781, 0.00233283, 0.00225385, 0.00224648, 0.00207447, 0.00130294, 0.000993473, 0.000736561, 0.00137342, 0.00147901, 0.00244402, 0.00222554, 0.00100288, 0.00172966, 0.0021487, 0.00312709, 0.00266578, 0.00202439, 0.00141735, 0.00195098, 0.00263998, 0.00306387, 0.002829, 0.00238622, 0.00263891, 0.00268088, 0.00281224, 0.00236303, 0.00233972, 0.00267802, 0.00207911, 0.00279774, 0.00340596, 0.00279191, 0.00390767, 0.00377751, 0.00342652
0.09, 0.0319375, 0.0101977, 0.00476131, 0.00159518, 0.00272142, 0.00312222, 0.00227752, 0.00283447, 0.00252203, 0.000865323, 0.000738348, 0.000716668, 0.00131866, 0.00133556, 0.0019367, 0.00263356, 0.00143318, 0.00213431, 0.00164445, 0.00212789, 0.00209018, 0.00203248, 0.00159411, 0.00241667, 0.00371837, 0.0025659, 0.00185187, 0.0030004, 0.0038838, 0.00207578, 0.00230071, 0.00211682, 0.00329796, 0.00332719, 0.00184342, 0.00195634, 0.00292933, 0.00277123, 0.00356645, 0.00428876, 0.00396727
