# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0467995, 0.0372365, 0.0164378, 0.0244269, 0.0192224, 0.0160647, 0.0182174, 0.0209938, 0.0148523, 0.0137173, 0.0170079, 0.0183339, 0.0149263, 0.0126617, 0.014535, 0.0162709, 0.012723, 0.00964033, 0.01301, 0.019437, 0.0188644, 0.0130106, 0.0167993, 0.0213716, 0.0162417, 0.0170964, 0.0230861, 0.0155054, 0.00842304, 0.0160362, 0.0226002, 0.00976099, 0.00835779, 0.0122396, 0.0116765, 0.0150717, 0.0221357, 0.017543, 0.0162766, 0.019092
0.01, 0.0319375, 0.0128228, 0.0159103, 0.00770679, 0.00865837, 0.00667852, 0.00581182, 0.0109412, 0.0166037, 0.00580637, 0.00577602, 0.00736344, 0.00654293, 0.00751679, 0.00733918, 0.00941834, 0.00578764, 0.00541328, 0.00465809, 0.008515, 0.0093561, 0.00832078, 0.00921414, 0.0114888, 0.0146303, 0.0090894, 0.0105046, 0.0131692, 0.0090783, 0.00484092, 0.00691509, 0.0100663, 0.00790858, 0.00655963, 0.00891952, 0.0109518, 0.0117296, 0.0134501, 0.012825, 0.0117522, 0.00883692
0.02, 0.0319375, 0.0201009, 0.0192354, 0.0118702, 0.00739515, 0.00828153, 0.0101744, 0.0154832, 0.0199336, 0.0050351, 0.00402153, 0.00724498, 0.00592322, 0.00402474, 0.00609859, 0.00649496, 0.00407627, 0.002834, 0.00351716, 0.0040733, 0.00618105, 0.00954103, 0.0156031, 0.0116738, 0.0161234, 0.00979793, 0.0152833, 0.0201777, 0.007888, 0.0051843, 0.00571558, 0.0120771, 0.0129146, 0.0100523, 0.00915957, 0.016306, 0.0173515, 0.017751, 0.0189624, 0.0121831, 0.00608662
0.03, 0.0319375, 0.0313481, 0.0263788, 0.0138429, 0.0139929, 0.0112724, 0.0114475, 0.0114049, 0.0278045, 0.00574106, 0.00324152, 0.00766681, 0.0050536, 0.00538352, 0.00615937, 0.00887155, 0.00745373, 0.00302001, 0.00334121, 0.00522913, 0.00677159, 0.00836724, 0.0143973, 0.0118291, 0.0105251, 0.00815089, 0.0126996, 0.0152597, 0.00599207, 0.00343507, 0.00546153, 0.0137758, 0.0151044, 0.0105592, 0.00691947, 0.0128329, 0.0163003, 0.0119669, 0.0102053, 0.00996012, 0.00570349
0.04, 0.0319375, 0.0279058, 0.0241398, 0.0192819, 0.0128702, 0.0187701, 0.0188454, 0.0231087, 0.0166463, 0.00807426, 0.0051403, 0.0135781, 0.0116175, 0.00629336, 0.00866759, 0.0171416, 0.00964458, 0.0037369, 0.00240608, 0.00384663, 0.00501138, 0.0118117, 0.0215444, 0.0190831, 0.014918, 0.0152544, 0.0074529, 0.0136022, 0.0148018, 0.00590177, 0.00645789, 0.0149405, 0.0146725, 0.0131007, 0.00909295, 0.00986392, 0.0107228, 0.0116045, 0.00870694, 0.00920847, 0.0068405
0.05, 0.0319375, 0.0178806, 0.0164381, 0.0309163, 0.0386391, 0.0164147, 0.014795, 0.0182319, 0.010716, 0.0193785, 0.0120633, 0.0107472, 0.0114414, 0.00712319, 0.00906755, 0.01148, 0.00856985, 0.00546509, 0.00459982, 0.00395635, 0.00754164, 0.0097722, 0.0160064, 0.0129573, 0.0104024, 0.0124475, 0.00955933, 0.0145156, 0.0173241, 0.00903565, 0.00942602, 0.0155324, 0.0133985, 0.0125007, 0.0114873, 0.0088999, 0.011884, 0.0131666, 0.0087691, 0.00994466, 0.0102705
0.06, 0.0319375, 0.0495192, 0.0425946, 0.0547499, 0.0632854, 0.0304886, 0.0291232, 0.0176196, 0.0203806, 0.028993, 0.0197895, 0.0129917, 0.0123771, 0.00991232, 0.0144474, 0.00743054, 0.00627962, 0.00629834, 0.00896973, 0.010656, 0.00842529, 0.0107443, 0.0102597, 0.0100315, 0.0152606, 0.0134379, 0.00752105, 0.00969133, 0.00860601, 0.0110783, 0.0123909, 0.0181401, 0.0167217, 0.0149521, 0.0146236, 0.00945672, 0.0138238, 0.0129752, 0.00621197, 0.0127993, 0.0138834
0.07, 0.0319375, 0.104677, 0.0535779, 0.0713211, 0.0713045, 0.0565459, 0.0395777, 0.0399232, 0.051832, 0.0484338, 0.0245778, 0.0134347, 0.0154491, 0.0179378, 0.0135922, 0.00981871, 0.0160225, 0.0153065, 0.0142576, 0.0362408, 0.0222211, 0.0129119, 0.0118575, 0.0180191, 0.019906, 0.0204733, 0.0106115, 0.0158966, 0.0119461, 0.0155371, 0.0159082, 0.0170103, 0.0261534, 0.0320519, 0.0261713, 0.0156654, 0.0202834, 0.0167777, 0.0127198, 0.017798, 0.0145947
0.08, 0.0319375, 0.139445, 0.0706035, 0.0567836, 0.147219, 0.12413, 0.0571987, 0.0293856, 0.0408287, 0.0625682, 0.0327701, 0.023454, 0.0447553, 0.0216775, 0.0214181, 0.0101309, 0.0192437, 0.0278219, 0.0207744, 0.0579016, 0.0378565, 0.0177873, 0.0163498, 0.0242508, 0.025878, 0.0355325, 0.0220073, 0.0435537, 0.0215001, 0.0223148, 0.0249699, 0.0286282, 0.0542643, 0.0858888, 0.0589468, 0.0259656, 0.0287445, 0.0150496, 0.015895, 0.0204993, 0.0146827
0.09, 0.0319375, 0.0831222, 0.0744291, 0.0719773, 0.0770521, 0.0765824, 0.035108, 0.0155895, 0.0207834, 0.0288475, 0.0330579, 0.0260644, 0.0241258, 0.0167163, 0.0180791, 0.00966914, 0.0116065, 0.0178619, 0.0206511, 0.0419987, 0.022445, 0.013677, 0.0153654, 0.0193015, 0.0162098, 0.0269608, 0.0236069, 0.0310727, 0.0128658, 0.0142088, 0.0278721, 0.0368481, 0.0373454, 0.0532276, 0.0339626, 0.0165176, 0.0177616, 0.0112137, 0.0122072, 0.015142, 0.0139052
0.1, 0.0319375, 0.0776012, 0.0731971, 0.0253861, 0.0327255, 0.0267417, 0.0102682, 0.00682594, 0.0148703, 0.00847127, 0.0111864, 0.00932304, 0.00965237, 0.00672837, 0.00939331, 0.00843049, 0.00562442, 0.00665756, 0.00705288, 0.0104311, 0.00884768, 0.0115642, 0.0175282, 0.0108793, 0.0139389, 0.0156027, 0.0134932, 0.0125589, 0.00875433, 0.00671665, 0.0156901, 0.0207076, 0.0173443, 0.0192801, 0.0169111, 0.0129377, 0.00912484, 0.0104091, 0.0100239, 0.0150763, 0.0103886
0.11, 0.0319375, 0.0563239, 0.0250548, 0.0183564, 0.00764504, 0.0144344, 0.00919382, 0.00845578, 0.013317, 0.00944527, 0.00359342, 0.00639902, 0.0061743, 0.00399304, 0.00449231, 0.00736699, 0.00807249, 0.00414952, 0.00370768, 0.0046951, 0.00840637, 0.00777102, 0.0122722, 0.0125329, 0.0130159, 0.0105325, 0.0120864, 0.0168125, 0.0112288, 0.00490948, 0.00745799, 0.0192014, 0.020099, 0.01036, 0.00911161, 0.011257, 0.00981186, 0.00881069, 0.00891963, 0.0107342, 0.00790964
0.12, 0.0319375, 0.0136112, 0.0206596, 0.0197881, 0.00589928, 0.00357572, 0.00683186, 0.00779917, 0.016637, 0.00633861, 0.00420104, 0.00734971, 0.00821024, 0.00542039, 0.00322632, 0.00684015, 0.00815384, 0.00515157, 0.0029128, 0.00291055, 0.00874275, 0.0102005, 0.0122661, 0.0111924, 0.00971778, 0.00969299, 0.00835731, 0.0141962, 0.0111884, 0.00424282, 0.00394958, 0.00945412, 0.0127678, 0.00772051, 0.00561008, 0.0120325, 0.017218, 0.0108923, 0.0141791, 0.0125597, 0.00725469
0.13, 0.0319375, 0.0168929, 0.0146228, 0.010046, 0.00575184, 0.00247482, 0.00421469, 0.00504293, 0.0102279, 0.00211325, 0.00625059, 0.00703584, 0.00547339, 0.00542513, 0.00323107, 0.00334953, 0.00535435, 0.00365174, 0.00332161, 0.00401726, 0.00573288, 0.00634915, 0.0132477, 0.00740261, 0.00773755, 0.0072219, 0.00650834, 0.0108381, 0.0131424, 0.00402367, 0.00516272, 0.0123205, 0.00881317, 0.00706721, 0.0055233, 0.0117935, 0.0147937, 0.011794, 0.0165076, 0.015258, 0.00974127
0.14, 0.0319375, 0.0125148, 0.0133899, 0.0106409, 0.00694717, 0.00533289, 0.00371754, 0.00512714, 0.00713621, 0.00612928, 0.00413563, 0.00473616, 0.00546414, 0.00405513, 0.00500758, 0.00489727, 0.00495836, 0.00316583, 0.0035813, 0.00349376, 0.00420508, 0.0052079, 0.0109301, 0.00666159, 0.0059577, 0.00773885, 0.00740024, 0.00842647, 0.00830955, 0.00451877, 0.00485836, 0.00800544, 0.0086514, 0.00854597, 0.00626682, 0.0100476, 0.00723184, 0.0087405, 0.0130052, 0.0165506, 0.0111828
0.15, 0.0319375, 0.01296, 0.0130057, 0.00929741, 0.00233984, 0.00282033, 0.00623721, 0.00424294, 0.00718734, 0.00499098, 0.00289759, 0.00393533, 0.00420674, 0.00315526, 0.00489288, 0.00447748, 0.0043722, 0.0026483, 0.00249955, 0.00345705, 0.00368535, 0.0029638, 0.00488398, 0.00408232, 0.0043601, 0.00606233, 0.00552306, 0.0060115, 0.0053802, 0.00498552, 0.00332137, 0.00374616, 0.00437351, 0.00334894, 0.00426051, 0.00460445, 0.00588044, 0.00570396, 0.00694386, 0.00598389, 0.00427381
0.16, 0.0319375, 0.010268, 0.0073322, 0.00520861, 0.00225468, 0.00245151, 0.00282615, 0.00406891, 0.00426502, 0.00179452, 0.00305709, 0.00279132, 0.00197835, 0.00207305, 0.00315787, 0.00199131, 0.00208768, 0.00178571, 0.0021669, 0.00178321, 0.00258398, 0.00195027, 0.00204485, 0.00329036, 0.00294204, 0.00252559, 0.00236446, 0.00373262, 0.00274139, 0.00240168, 0.00277052, 0.00349399, 0.00304568, 0.0036401, 0.00503249, 0.00523565, 0.00561399, 0.0070723, 0.00670019, 0.00583422, 0.00466971
