# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0200744, 0.0270377, 0.0512066, 0.0691506, 0.0403063, 0.0624192, 0.0284582, 0.0431974, 0.0258656, 0.0887221, 0.0236178, 0.0201328, 0.0318223, 0.0121792, 0.011837, 0.0197707, 0.0281253, 0.0226637, 0.0177101, 0.0141954, 0.0177678, 0.0302848, 0.0298649, 0.0253545, 0.0220875, 0.0192522, 0.0222028, 0.0284426, 0.0239359, 0.0294539, 0.0270734, 0.0395283, 0.0406539, 0.0240724, 0.0230161, 0.0195289, 0.0163676, 0.0203085, 0.0229878, 0.0159139, 0.0174822, 0.01603, 0.0148093, 0.0159934, 0.0162087, 0.0128335, 0.0164409, 0.011153, 0.0119629, 0.0103224
0.01, 0.0639375, 0.0261943, 0.0196829, 0.0531727, 0.0762245, 0.0346121, 0.0617521, 0.0261326, 0.0435887, 0.0263547, 0.0689084, 0.0200628, 0.0194349, 0.024707, 0.0166054, 0.0112404, 0.0205277, 0.0292869, 0.0211476, 0.0189111, 0.0138869, 0.016091, 0.0292875, 0.0265777, 0.0288789, 0.0232218, 0.0180554, 0.0193758, 0.0309823, 0.0243268, 0.0272065, 0.0292432, 0.0374505, 0.0397551, 0.0247913, 0.0274875, 0.0188108, 0.0177891, 0.0207275, 0.0248691, 0.0160763, 0.0153555, 0.0162094, 0.0142982, 0.0154581, 0.0161222, 0.0149263, 0.0185861, 0.0132879, 0.0128618, 0.0116831
0.02, 0.0639375, 0.0313066, 0.0148528, 0.0417755, 0.0626325, 0.0328813, 0.0627189, 0.0220899, 0.0332032, 0.0239375, 0.0451995, 0.0199404, 0.0145006, 0.0194755, 0.0208632, 0.0130023, 0.0185776, 0.0275282, 0.0214489, 0.019563, 0.0166319, 0.0164232, 0.0250004, 0.0209782, 0.0237935, 0.021696, 0.0215939, 0.0248352, 0.0355596, 0.0276082, 0.0270258, 0.0301881, 0.034284, 0.0351163, 0.0249232, 0.0306882, 0.0186386, 0.0193239, 0.0206281, 0.0236825, 0.0157357, 0.0176507, 0.0156496, 0.0137569, 0.0156777, 0.0196073, 0.0148764, 0.0192806, 0.0137966, 0.0139436, 0.0117592
0.03, 0.0639375, 0.0281763, 0.0144666, 0.0245459, 0.0437962, 0.0286073, 0.0512112, 0.019864, 0.0278007, 0.0208143, 0.0352704, 0.0225347, 0.0134813, 0.0203458, 0.0214567, 0.0167003, 0.0153009, 0.0223418, 0.0272953, 0.0188244, 0.0206079, 0.0189857, 0.021543, 0.0181925, 0.0179232, 0.0170441, 0.0258598, 0.0270942, 0.0351736, 0.0301155, 0.0284639, 0.0297134, 0.0325513, 0.0292813, 0.0236918, 0.0302371, 0.0182603, 0.0180404, 0.0195429, 0.0221698, 0.0162728, 0.0205817, 0.0150244, 0.0167519, 0.0163479, 0.0216279, 0.0153984, 0.0183676, 0.0126597, 0.0142005, 0.0114869
0.04, 0.0639375, 0.0232526, 0.0206489, 0.023164, 0.0472366, 0.0173097, 0.0315073, 0.0249617, 0.038264, 0.0216539, 0.0375588, 0.0261078, 0.0153962, 0.0182372, 0.0227007, 0.0204751, 0.01306, 0.0168752, 0.0321719, 0.019141, 0.0218317, 0.019994, 0.0191018, 0.0194222, 0.020914, 0.0137344, 0.0233378, 0.0212068, 0.0327826, 0.035633, 0.0253268, 0.0268493, 0.0320869, 0.0343352, 0.0239034, 0.0255268, 0.0152052, 0.0146626, 0.0186909, 0.0203992, 0.0158127, 0.0216651, 0.0162501, 0.0189884, 0.0160992, 0.0203153, 0.0158567, 0.0161101, 0.0113406, 0.0141651, 0.0121334
0.05, 0.0639375, 0.0186821, 0.0257461, 0.0248594, 0.0508073, 0.0122026, 0.0217427, 0.0267164, 0.0422055, 0.0274449, 0.0483963, 0.0268557, 0.0176945, 0.0170597, 0.0196585, 0.0230852, 0.0139487, 0.0172629, 0.031363, 0.0187734, 0.0182154, 0.0193587, 0.0168513, 0.0186985, 0.0213281, 0.0149622, 0.0200658, 0.0169492, 0.0318393, 0.0402623, 0.0207359, 0.0292315, 0.0340757, 0.0400487, 0.0278794, 0.0242247, 0.012712, 0.0138548, 0.020034, 0.0200287, 0.0159224, 0.0206631, 0.0165653, 0.0174411, 0.015709, 0.0175809, 0.0146426, 0.0159925, 0.0128479, 0.0142885, 0.0126155
0.06, 0.0639375, 0.0192312, 0.0241064, 0.027486, 0.0502222, 0.011564, 0.018026, 0.0238599, 0.040026, 0.0321956, 0.0622655, 0.0222852, 0.0182037, 0.016668, 0.0165185, 0.0197882, 0.0153839, 0.0214189, 0.0259987, 0.0179865, 0.0135169, 0.0186251, 0.0189504, 0.01863, 0.0187516, 0.0203664, 0.024873, 0.0210615, 0.0380786, 0.0375475, 0.0231964, 0.0337283, 0.0377401, 0.0382841, 0.0305571, 0.0258805, 0.0142464, 0.0130316, 0.021068, 0.0243833, 0.0192887, 0.021534, 0.0161909, 0.0156585, 0.0165798, 0.0184047, 0.0138485, 0.0184263, 0.0146843, 0.0132264, 0.0131431
0.07, 0.0639375, 0.0176938, 0.019007, 0.0286043, 0.0578138, 0.0132557, 0.0210773, 0.0246059, 0.0360661, 0.0303723, 0.0624161, 0.0207898, 0.0250901, 0.0187584, 0.0170794, 0.0170375, 0.0172517, 0.0261583, 0.0233876, 0.0173787, 0.0134399, 0.0196745, 0.0223049, 0.0178749, 0.0177472, 0.024086, 0.0284689, 0.0250625, 0.0399602, 0.0263953, 0.0255825, 0.0343612, 0.0356925, 0.0342811, 0.0303171, 0.0245703, 0.015611, 0.010582, 0.0200173, 0.0261443, 0.0198699, 0.0205745, 0.0163277, 0.0176086, 0.0168682, 0.0183177, 0.0127562, 0.0178902, 0.0144427, 0.010965, 0.0115701
0.08, 0.0639375, 0.0196897, 0.019401, 0.0345439, 0.0693518, 0.0143718, 0.0326358, 0.0319398, 0.0373019, 0.0264645, 0.0544493, 0.0223129, 0.0274899, 0.0214318, 0.0160463, 0.0173985, 0.0208259, 0.0261056, 0.0202221, 0.0164015, 0.0165673, 0.0235106, 0.0260667, 0.0193859, 0.0167655, 0.0234057, 0.0256805, 0.0231135, 0.0305453, 0.0198226, 0.0251923, 0.0285691, 0.0294474, 0.0309309, 0.0268294, 0.0245465, 0.0164205, 0.0105058, 0.0171162, 0.0216227, 0.0176161, 0.0174786, 0.0178097, 0.0194886, 0.0171298, 0.0181858, 0.0122938, 0.015366, 0.0131565, 0.0101974, 0.00982886
0.09, 0.0639375, 0.0227866, 0.0164727, 0.0352361, 0.0721677, 0.016471, 0.0415067, 0.0335594, 0.0448472, 0.0204016, 0.0460621, 0.0197924, 0.020583, 0.019431, 0.0147644, 0.0184833, 0.0205586, 0.0215193, 0.0175976, 0.0141853, 0.0178006, 0.0249027, 0.025268, 0.0188518, 0.0148096, 0.0239262, 0.0239852, 0.0175272, 0.0193708, 0.021313, 0.0282707, 0.0257336, 0.0272367, 0.029615, 0.023814, 0.0226661, 0.0162784, 0.0119994, 0.0134775, 0.0182395, 0.0159652, 0.016042, 0.0161708, 0.0174984, 0.0181975, 0.0182044, 0.0129517, 0.0136977, 0.0112169, 0.0101875, 0.00861511
