# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.467886, 0.363929, 0.418926, 0.649062, 1.11904, 0.788145, 1.15933, 0.774469, 0.623872, 0.71444, 0.766417, 0.616723, 0.988338, 1.12106, 1.2081, 1.11707, 0.895255, 1.14915, 1.22638, 1.78227, 1.43963, 1.09055, 1.15666, 1.26426, 1.23719, 1.19295, 1.02871, 1.1785, 1.51574, 1.34154, 1.28813, 1.26414, 1.12484, 0.972887, 1.18105, 1.17344, 1.19555, 1.39467, 1.30048, 1.4781, 1.76818, 1.79111, 2.17223, 2.75728, 2.44273, 2.10369, 1.50423, 1.2811, 1.54039, 1.37936
0.01, 0.0639375, 0.515139, 0.343513, 0.468758, 0.698572, 1.16402, 0.889186, 1.33023, 0.771694, 0.641891, 0.733433, 0.703695, 0.696705, 1.08894, 0.995212, 0.996569, 1.053, 1.14498, 1.15575, 1.19332, 1.77849, 1.3676, 1.21274, 1.14419, 1.20505, 1.21557, 1.11098, 0.987958, 1.06148, 1.54782, 1.28688, 1.30674, 1.17896, 1.13913, 1.07232, 1.32481, 1.10262, 1.26743, 1.53247, 1.31342, 1.49022, 1.83843, 1.83817, 2.15138, 2.73812, 2.36148, 2.04148, 1.57295, 1.32165, 1.56834, 1.4412
0.02, 0.0639375, 0.513531, 0.485398, 0.470889, 0.638556, 1.16671, 0.901447, 1.46276, 0.760044, 0.693498, 0.84226, 0.696747, 0.79888, 1.00828, 1.09091, 0.878866, 0.850986, 1.25766, 1.04762, 1.132, 1.57295, 1.14215, 1.23604, 1.21275, 1.16165, 1.17422, 1.02262, 0.930823, 0.985131, 1.59102, 1.39184, 1.24303, 1.15986, 1.22711, 1.23134, 1.47003, 1.12272, 1.23714, 1.46937, 1.37092, 1.40836, 1.81712, 1.80316, 2.14426, 2.72327, 2.44123, 2.03155, 1.77774, 1.35865, 1.53338, 1.45601
0.03, 0.0639375, 0.482623, 0.514942, 0.394931, 0.668832, 1.15932, 0.745405, 1.41075, 0.732562, 0.77675, 0.892165, 0.704263, 0.822252, 0.890253, 1.22609, 1.01586, 0.823149, 1.20746, 1.02956, 1.02433, 1.43495, 1.04712, 1.09233, 1.23124, 1.16034, 1.09245, 1.12942, 1.02094, 1.22202, 1.64814, 1.43772, 1.16256, 1.30071, 1.34999, 1.27862, 1.51722, 1.22421, 1.21373, 1.34273, 1.42294, 1.35057, 1.74786, 1.76484, 2.11682, 2.7716, 2.51411, 2.03822, 1.82602, 1.3543, 1.49371, 1.418
0.04, 0.0639375, 0.500647, 0.467488, 0.372976, 0.60372, 1.11277, 0.716667, 1.28063, 0.863244, 0.769098, 0.829818, 0.735951, 0.858642, 0.899161, 1.37573, 1.16764, 0.942454, 1.13742, 1.20728, 1.18231, 1.52302, 1.28858, 0.996176, 1.15362, 1.16687, 1.02996, 1.22724, 1.15948, 1.39468, 1.62765, 1.44527, 1.16414, 1.38275, 1.42012, 1.23509, 1.52554, 1.43921, 1.19678, 1.27821, 1.36968, 1.3389, 1.6393, 1.80502, 2.20605, 2.89638, 2.51926, 1.98236, 1.71671, 1.31305, 1.39288, 1.33234
0.05, 0.0639375, 0.417985, 0.396722, 0.529318, 0.499227, 1.07941, 0.718147, 1.17658, 1.02541, 0.817922, 0.733557, 0.780205, 0.804866, 0.98936, 1.39642, 1.12226, 1.03916, 1.12124, 1.37267, 1.29217, 1.64985, 1.49996, 1.3121, 1.13525, 1.05514, 1.00913, 1.21378, 1.15006, 1.45203, 1.64375, 1.52657, 1.2123, 1.35799, 1.43552, 1.23278, 1.4628, 1.50556, 1.15457, 1.2421, 1.25453, 1.34911, 1.54003, 1.83105, 2.37741, 2.99721, 2.4246, 1.96053, 1.61895, 1.33524, 1.35558, 1.28308
0.06, 0.0639375, 0.250292, 0.412609, 0.770951, 0.567628, 1.05996, 0.631154, 1.04161, 1.01321, 0.830612, 0.671436, 0.808691, 0.683964, 1.02159, 1.17885, 0.936387, 1.11432, 1.15299, 1.29952, 1.26219, 1.71372, 1.58373, 1.56526, 1.23131, 1.02926, 1.12269, 1.24456, 1.0943, 1.39749, 1.61657, 1.58812, 1.19962, 1.40442, 1.53641, 1.28492, 1.48268, 1.42935, 1.22188, 1.23398, 1.27153, 1.39759, 1.58427, 1.8712, 2.4261, 2.91336, 2.39301, 2.05712, 1.59426, 1.37105, 1.35162, 1.35696
0.07, 0.0639375, 0.269676, 0.469466, 0.880419, 0.615559, 0.99404, 0.627287, 1.16578, 0.970275, 0.742553, 0.595558, 0.711419, 0.803723, 1.14594, 1.02637, 1.04437, 0.997451, 1.20986, 1.2259, 1.20589, 1.67927, 1.54138, 1.63481, 1.21912, 1.11202, 1.24016, 1.28333, 0.981683, 1.30807, 1.54665, 1.54366, 1.11663, 1.53653, 1.59831, 1.33483, 1.51971, 1.3278, 1.23614, 1.20848, 1.26003, 1.4226, 1.69353, 1.89385, 2.32678, 2.80761, 2.54207, 2.18677, 1.55582, 1.40873, 1.37884, 1.45198
0.08, 0.0639375, 0.307108, 0.447108, 0.780139, 0.602273, 1.03643, 0.656523, 1.20241, 0.944529, 0.642964, 0.59219, 0.532625, 0.966696, 1.23783, 1.03489, 1.20383, 0.842728, 1.29155, 1.33668, 1.28737, 1.70445, 1.59439, 1.5951, 1.24189, 1.10713, 1.28397, 1.38162, 0.944895, 1.27672, 1.42485, 1.55591, 1.10807, 1.61343, 1.57537, 1.30473, 1.50272, 1.24951, 1.18504, 1.18093, 1.19383, 1.46003, 1.84285, 1.87747, 2.19898, 2.74963, 2.65695, 2.26463, 1.6229, 1.391, 1.40966, 1.45997
0.09, 0.0639375, 0.321856, 0.384165, 0.52635, 0.581085, 1.14777, 0.640477, 1.0139, 0.818625, 0.680787, 0.805206, 0.577994, 1.01405, 1.14311, 0.974371, 1.27583, 1.007, 1.30769, 1.38631, 1.35081, 1.73302, 1.58523, 1.43931, 1.28263, 1.02481, 1.32406, 1.40102, 0.959795, 1.18303, 1.40192, 1.63262, 1.13365, 1.56003, 1.53444, 1.21657, 1.44463, 1.20119, 1.21357, 1.32625, 1.14257, 1.55799, 1.9121, 1.79417, 2.08229, 2.73162, 2.81817, 2.31359, 1.72928, 1.34061, 1.39647, 1.36807
