# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.250641, 0.782105, 0.720065, 0.635713, 1.90257, 1.10346, 1.06413, 1.07025, 0.695216, 0.888733, 0.887214, 0.871971, 0.911465, 1.13359, 1.05334, 0.982262, 1.1594, 0.906797, 0.956259, 1.38185, 1.0946, 1.08784, 1.16364, 0.711267, 1.08198, 1.26781, 1.27288, 1.25502, 1.36244, 1.28018, 1.26925, 1.27003, 1.25456, 1.19993, 1.45619, 1.42608, 1.14408, 1.2482, 1.28416, 1.71767, 1.49034, 1.44064, 2.02231, 2.292, 2.47448, 2.0829, 1.77856, 1.46129, 1.33184, 1.28293
0.01, 0.0639375, 0.230615, 0.714122, 0.811624, 0.752114, 1.98728, 1.21683, 1.1121, 0.808198, 0.546521, 0.789297, 0.697508, 0.847847, 0.897952, 1.11839, 1.21539, 1.1334, 1.30567, 0.956186, 1.0333, 1.4475, 1.2937, 1.20589, 1.1338, 0.556588, 0.999182, 1.16284, 1.3652, 1.28959, 1.42515, 1.2716, 1.22925, 1.23358, 1.32798, 1.20824, 1.37242, 1.36605, 1.23579, 1.30905, 1.28508, 1.72743, 1.61884, 1.44469, 1.99009, 2.34978, 2.5083, 2.05512, 1.69596, 1.49005, 1.39569, 1.20198
0.02, 0.0639375, 0.248095, 0.599245, 0.716047, 0.6843, 2.00081, 1.20488, 1.13214, 0.553256, 0.340157, 0.797488, 0.710457, 0.696044, 0.846532, 1.08691, 1.34245, 1.22158, 1.41087, 1.05265, 1.06817, 1.32924, 1.43398, 1.31622, 1.07052, 0.623373, 1.15411, 1.29701, 1.45203, 1.32596, 1.3772, 1.25416, 1.20252, 1.21763, 1.37253, 1.34678, 1.42781, 1.32736, 1.25405, 1.33354, 1.32843, 1.62664, 1.68743, 1.58504, 1.91837, 2.34021, 2.4887, 2.14792, 1.71902, 1.50418, 1.40144, 1.17897
0.03, 0.0639375, 0.368571, 0.441587, 0.682434, 0.491171, 1.97117, 1.0613, 1.2045, 0.529013, 0.652539, 0.960639, 0.628653, 0.466398, 0.738589, 0.99353, 1.30423, 1.17774, 1.40727, 1.23515, 1.14274, 1.39707, 1.41131, 1.28358, 0.980328, 0.920951, 1.3402, 1.39321, 1.41085, 1.34783, 1.53476, 1.3268, 1.27352, 1.25332, 1.35889, 1.49412, 1.40529, 1.28142, 1.33198, 1.37563, 1.33016, 1.55109, 1.60152, 1.71176, 1.97912, 2.38903, 2.42632, 2.15595, 1.83686, 1.55179, 1.38029, 1.19225
0.04, 0.0639375, 0.523794, 0.399685, 0.823043, 0.511191, 1.98594, 1.04269, 1.17801, 0.625576, 0.926337, 1.08374, 0.507726, 0.412421, 0.684252, 0.985073, 1.24344, 1.02933, 1.22289, 1.33485, 1.23967, 1.41076, 1.3658, 1.18742, 1.11911, 1.17195, 1.405, 1.32794, 1.41107, 1.28053, 1.5941, 1.40206, 1.3106, 1.19231, 1.27826, 1.51524, 1.39939, 1.30919, 1.31042, 1.34669, 1.26506, 1.49014, 1.51368, 1.69745, 2.0236, 2.39852, 2.29441, 2.07242, 1.91027, 1.60627, 1.4226, 1.27708
0.05, 0.0639375, 0.610119, 0.490037, 0.847876, 0.607216, 2.04242, 1.06132, 1.02274, 0.608612, 1.0045, 1.22554, 0.587523, 0.407515, 0.751721, 1.05032, 1.28843, 0.970996, 1.09271, 1.2891, 1.13041, 1.25388, 1.34234, 1.08023, 1.19355, 1.25884, 1.42105, 1.11802, 1.38493, 1.21987, 1.46347, 1.44167, 1.19223, 0.989592, 1.24084, 1.40836, 1.42448, 1.34617, 1.29914, 1.34806, 1.36139, 1.43346, 1.45764, 1.64852, 2.08026, 2.36323, 2.26998, 2.10722, 1.97586, 1.58162, 1.4584, 1.27056
0.06, 0.0639375, 0.544975, 0.512421, 0.767859, 0.597498, 2.0782, 1.14005, 1.02454, 0.627148, 0.977361, 1.26902, 0.67584, 0.425848, 0.71509, 1.05345, 1.33388, 0.982665, 0.996059, 1.23746, 0.931053, 1.14629, 1.20898, 1.11012, 1.07817, 1.21229, 1.39411, 1.07949, 1.44607, 1.38074, 1.43914, 1.38563, 1.10005, 0.917271, 1.22841, 1.1942, 1.4304, 1.39527, 1.29078, 1.38736, 1.4174, 1.43023, 1.37545, 1.55345, 2.03117, 2.28572, 2.26523, 2.17034, 1.99097, 1.52835, 1.44534, 1.16882
0.07, 0.0639375, 0.357555, 0.421267, 0.6707, 0.556938, 2.06336, 1.23719, 1.11514, 0.791546, 0.965339, 1.17811, 0.660069, 0.532308, 0.683695, 1.03326, 1.35045, 0.969646, 0.862464, 1.13647, 0.968248, 1.23475, 1.16698, 1.17545, 0.99189, 1.15651, 1.23051, 1.27925, 1.4375, 1.41793, 1.47608, 1.24021, 1.18336, 1.0881, 1.18736, 1.07091, 1.46396, 1.48514, 1.2405, 1.3751, 1.33568, 1.36981, 1.36968, 1.50932, 1.89347, 2.24046, 2.3025, 2.16651, 1.96474, 1.50555, 1.39549, 1.1303
0.08, 0.0639375, 0.305893, 0.323373, 0.519031, 0.461287, 2.00826, 1.24531, 1.09289, 0.959208, 0.923165, 1.07, 0.6097, 0.667841, 0.766808, 0.981647, 1.28339, 0.977312, 0.675358, 0.966886, 0.932579, 1.2311, 1.18723, 1.30182, 1.01506, 1.04152, 1.05045, 1.41068, 1.34036, 1.27518, 1.44715, 1.0907, 1.34313, 1.27562, 1.25032, 1.08568, 1.46501, 1.47959, 1.23376, 1.35445, 1.21328, 1.25413, 1.41797, 1.63595, 1.80868, 2.26529, 2.3048, 2.11429, 1.84727, 1.40708, 1.38133, 1.21732
0.09, 0.0639375, 0.385585, 0.352747, 0.430109, 0.419008, 1.93947, 1.14875, 1.12916, 0.944753, 0.861867, 0.959405, 0.583986, 0.74181, 0.896421, 0.99546, 1.20475, 0.96991, 0.665555, 0.733829, 0.806283, 1.18769, 1.12003, 1.44572, 1.09698, 0.997994, 1.06844, 1.36875, 1.28789, 1.17764, 1.3307, 1.14611, 1.41841, 1.30782, 1.30704, 1.09256, 1.41942, 1.43966, 1.26256, 1.33524, 1.21259, 1.29939, 1.49755, 1.81099, 1.95595, 2.234, 2.23906, 2.13218, 1.78047, 1.32895, 1.47809, 1.31361
