# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00527727, 0.0067067, 0.00768928, 0.00461513, 0.00278407, 0.0038699, 0.00542087, 0.00569981, 0.00274936, 0.00348354, 0.0027358, 0.00262488, 0.00230951, 0.00265044, 0.00415332, 0.00318045, 0.00181022, 0.00350029, 0.00270489, 0.00296391, 0.00383452, 0.00381029, 0.00384592, 0.00446074, 0.00488754, 0.00326458, 0.00331365, 0.00524941, 0.00292849, 0.00383701, 0.00372621, 0.00393747, 0.00326695, 0.00343673, 0.00497817, 0.00729173, 0.0044408, 0.00419225, 0.00447392, 0.00474351
0.01, 0.0319375, 0.00906625, 0.00630983, 0.00377276, 0.00192766, 0.00382917, 0.00112625, 0.00199643, 0.00348247, 0.00184318, 0.00183545, 0.00193456, 0.00286597, 0.00316001, 0.00284885, 0.00370922, 0.00238016, 0.00194789, 0.00226218, 0.00319067, 0.00344683, 0.00342283, 0.00354911, 0.00542525, 0.00491838, 0.00498018, 0.00481921, 0.00307029, 0.00447463, 0.00399375, 0.00743763, 0.00562727, 0.00643965, 0.0039174, 0.00332624, 0.00625983, 0.00586219, 0.00425814, 0.00511729, 0.00494483, 0.00441374
0.02, 0.0319375, 0.00827066, 0.00409336, 0.00298448, 0.00240275, 0.00286716, 0.000950481, 0.00225349, 0.00164267, 0.00206543, 0.00170479, 0.00116805, 0.00274674, 0.0042363, 0.0049083, 0.00396181, 0.00356004, 0.00246959, 0.00206103, 0.00327741, 0.00231094, 0.00299898, 0.00370697, 0.00497734, 0.00578586, 0.00438573, 0.00478789, 0.0034201, 0.00512239, 0.00470365, 0.0064605, 0.00425636, 0.0063347, 0.00616897, 0.00554274, 0.00426063, 0.00693273, 0.00398235, 0.00524953, 0.00448946, 0.00439748
0.03, 0.0319375, 0.0125296, 0.00648928, 0.00306422, 0.00227621, 0.00165897, 0.00192707, 0.00439452, 0.002295, 0.00199512, 0.00136568, 0.000784566, 0.00196443, 0.0024225, 0.00362668, 0.00440283, 0.00234127, 0.00173799, 0.00204937, 0.00346156, 0.00219022, 0.00343139, 0.00348924, 0.00586906, 0.0051307, 0.00370922, 0.0038743, 0.00360233, 0.00555555, 0.00492835, 0.00695676, 0.00457668, 0.00383927, 0.00646121, 0.00595901, 0.00487449, 0.00469582, 0.00286252, 0.00371457, 0.0057343, 0.00474221
0.04, 0.0319375, 0.00554085, 0.00449919, 0.00282294, 0.0022422, 0.00193718, 0.00181022, 0.00293551, 0.00194765, 0.00204402, 0.00274531, 0.00135997, 0.001194, 0.00145234, 0.00284814, 0.00279144, 0.00137342, 0.0013364, 0.00255568, 0.00362454, 0.00188269, 0.00346251, 0.00362881, 0.00733622, 0.00728605, 0.00623259, 0.00461928, 0.0034384, 0.00384924, 0.00452779, 0.0045482, 0.00436556, 0.00455058, 0.00578788, 0.00416412, 0.00330331, 0.00425006, 0.00313363, 0.0033487, 0.00429066, 0.00430538
0.05, 0.0319375, 0.016506, 0.013946, 0.00550445, 0.00449278, 0.00206293, 0.00143306, 0.00332921, 0.00440164, 0.00427927, 0.00499287, 0.00452732, 0.00283828, 0.00213883, 0.00231891, 0.00298864, 0.00187472, 0.00240145, 0.00355707, 0.00535969, 0.00446442, 0.00581099, 0.00669451, 0.0111553, 0.0116857, 0.0103177, 0.00794323, 0.00886824, 0.00745065, 0.00639689, 0.00707088, 0.00423665, 0.00841205, 0.0101055, 0.00597595, 0.00618508, 0.006207, 0.00522012, 0.00742994, 0.00776416, 0.0074484
0.06, 0.0319375, 0.00982981, 0.00720569, 0.00662677, 0.00424496, 0.0013908, 0.00186853, 0.00514398, 0.00349197, 0.00428746, 0.00356907, 0.00462534, 0.00309085, 0.00286169, 0.00565192, 0.0049287, 0.00282805, 0.00305198, 0.00311533, 0.00466248, 0.00598828, 0.00447012, 0.00491636, 0.00796062, 0.0104962, 0.0109101, 0.0107105, 0.0119712, 0.0101712, 0.00714036, 0.00641584, 0.00600095, 0.00636905, 0.0082774, 0.00770111, 0.00942578, 0.0104818, 0.00763321, 0.0138898, 0.00849999, 0.00888419
0.07, 0.0319375, 0.00311842, 0.004676, 0.00363262, 0.0048427, 0.00187555, 0.00257197, 0.00281426, 0.00457597, 0.00310558, 0.00280249, 0.00242701, 0.00312804, 0.00319435, 0.00642603, 0.00625901, 0.0034498, 0.00318663, 0.00273771, 0.0046766, 0.00580056, 0.00542241, 0.00865849, 0.00804198, 0.012829, 0.0137908, 0.0116543, 0.0121226, 0.00814545, 0.00611601, 0.00674732, 0.00704945, 0.00531676, 0.00814154, 0.00738155, 0.007229, 0.00944657, 0.00881967, 0.0119436, 0.00985908, 0.00863473
0.08, 0.0319375, 0.00493499, 0.00572767, 0.00501826, 0.00309441, 0.0035193, 0.00169051, 0.00203973, 0.00417385, 0.00370887, 0.00216131, 0.00231748, 0.00284862, 0.00343816, 0.00306755, 0.00612608, 0.00195086, 0.00372704, 0.00349566, 0.00573442, 0.00615131, 0.00803961, 0.0114277, 0.0105889, 0.00852635, 0.00746331, 0.010741, 0.00921414, 0.00998124, 0.0106465, 0.0116922, 0.00972769, 0.0085124, 0.00684962, 0.0061115, 0.00709289, 0.0110338, 0.0118767, 0.0108401, 0.00938114, 0.0112695
0.09, 0.0319375, 0.0155365, 0.0060685, 0.00410001, 0.00213657, 0.00213966, 0.00116947, 0.00217333, 0.00419677, 0.00263011, 0.00210838, 0.00436069, 0.00237968, 0.0017919, 0.00188221, 0.00315217, 0.00159899, 0.00270786, 0.00376647, 0.00497461, 0.00847115, 0.0107363, 0.00847434, 0.0116216, 0.0114756, 0.00847682, 0.0109117, 0.0127293, 0.0129292, 0.01188, 0.0151615, 0.00941988, 0.00740403, 0.00803536, 0.00834774, 0.00595581, 0.00944857, 0.0112742, 0.0117522, 0.011671, 0.0094801
0.1, 0.0319375, 0.0121665, 0.0101081, 0.00206829, 0.00201439, 0.00089772, 0.00129616, 0.0049516, 0.00417587, 0.0024659, 0.00270275, 0.00398247, 0.00227835, 0.00135937, 0.00200036, 0.00249718, 0.00184533, 0.0022466, 0.00300742, 0.00564564, 0.0101501, 0.00810477, 0.00705052, 0.0100079, 0.0139225, 0.0121467, 0.0126939, 0.0216969, 0.0175289, 0.0168288, 0.0150541, 0.00931489, 0.00813256, 0.00961979, 0.00815219, 0.00768088, 0.00749751, 0.0109428, 0.0128534, 0.0135014, 0.0094605
0.11, 0.0319375, 0.00563225, 0.00639405, 0.00218962, 0.0021349, 0.00238254, 0.00232379, 0.00375412, 0.00391443, 0.00299006, 0.00188649, 0.00268718, 0.00340252, 0.00303, 0.00179868, 0.00237457, 0.00134271, 0.00297996, 0.00400824, 0.00347617, 0.00668563, 0.00784069, 0.00551974, 0.0100031, 0.0089357, 0.00868969, 0.00733137, 0.0140912, 0.0187096, 0.0139001, 0.0114235, 0.00591397, 0.00473628, 0.00580115, 0.00546473, 0.00488149, 0.0067472, 0.00929717, 0.00955792, 0.00935103, 0.0101578
0.12, 0.0319375, 0.00661031, 0.00379663, 0.00491743, 0.00381765, 0.0029638, 0.00244878, 0.00304307, 0.00232438, 0.00140366, 0.0016579, 0.00160684, 0.00191672, 0.00238741, 0.00118436, 0.00196502, 0.00080553, 0.00143199, 0.00308288, 0.00346703, 0.00273533, 0.00330236, 0.00363333, 0.00388178, 0.00425018, 0.00383048, 0.00304973, 0.00425125, 0.00628317, 0.00441315, 0.00459294, 0.00345527, 0.0031095, 0.00253642, 0.0043112, 0.00387976, 0.00459223, 0.00457763, 0.0047708, 0.00467458, 0.00363808
0.13, 0.0319375, 0.00728344, 0.00564825, 0.00563213, 0.00273877, 0.00276968, 0.00190863, 0.00313529, 0.00191898, 0.00160851, 0.00236065, 0.00193111, 0.00187162, 0.00218772, 0.00124687, 0.00147472, 0.00115423, 0.00126746, 0.00126854, 0.00270668, 0.00247779, 0.00240394, 0.00326945, 0.00190113, 0.00380483, 0.00393949, 0.00281498, 0.00314717, 0.00387513, 0.0025269, 0.0025426, 0.0024106, 0.00226717, 0.0020188, 0.00272653, 0.00417932, 0.00457336, 0.00349637, 0.00315537, 0.00419273, 0.00281652
0.14, 0.0319375, 0.00730912, 0.00835932, 0.00339052, 0.00363844, 0.002846, 0.00166909, 0.00155352, 0.00260752, 0.0022077, 0.00213871, 0.0030092, 0.00159934, 0.00181225, 0.00164576, 0.00131997, 0.00198001, 0.00150889, 0.000655198, 0.00242654, 0.00201558, 0.00180499, 0.00297735, 0.00290603, 0.0036578, 0.00297473, 0.00213586, 0.0023779, 0.00299933, 0.00281902, 0.00293111, 0.00285575, 0.00296796, 0.00205008, 0.0026703, 0.00341428, 0.00331876, 0.00293765, 0.00278633, 0.00398948, 0.00341523
0.15, 0.0319375, 0.00548347, 0.00529648, 0.00605605, 0.00354056, 0.00263344, 0.0032963, 0.00244628, 0.00301169, 0.00148782, 0.00210397, 0.00210624, 0.0013289, 0.00194813, 0.00137925, 0.00181689, 0.00132497, 0.00119734, 0.00124127, 0.0026055, 0.00225516, 0.00321075, 0.00228061, 0.00445979, 0.0038623, 0.00249539, 0.00335749, 0.00239526, 0.00343198, 0.00298032, 0.0028063, 0.00286395, 0.00260086, 0.00256174, 0.00347546, 0.00295773, 0.00353129, 0.0029796, 0.00325198, 0.00371647, 0.00280761
0.16, 0.0319375, 0.00725599, 0.0046251, 0.0044865, 0.00405062, 0.00235756, 0.00168515, 0.00144127, 0.00171241, 0.00213038, 0.00396074, 0.00311723, 0.00109279, 0.00157566, 0.0013964, 0.00271262, 0.00131163, 0.00130151, 0.00184366, 0.00172847, 0.00311164, 0.00258992, 0.00337602, 0.00426929, 0.00440484, 0.00403151, 0.0032502, 0.00207554, 0.00298257, 0.00200702, 0.00203676, 0.0022096, 0.00257863, 0.00258695, 0.00224672, 0.00235554, 0.00325935, 0.00305163, 0.00419166, 0.00369865, 0.0026049
0.17, 0.0319375, 0.00498896, 0.00740722, 0.00485492, 0.00404041, 0.00284541, 0.000984541, 0.00174787, 0.00167408, 0.00151507, 0.00367062, 0.00338529, 0.00163945, 0.00222198, 0.00161743, 0.00200012, 0.00194337, 0.00169527, 0.00216464, 0.00155293, 0.00310404, 0.00300195, 0.00332018, 0.00401619, 0.00394495, 0.00370566, 0.00267565, 0.00323463, 0.00254105, 0.00244937, 0.00335523, 0.00232914, 0.00327955, 0.00243034, 0.00153567, 0.00337317, 0.00385577, 0.00408363, 0.00373452, 0.00446941, 0.00295227
0.18, 0.0319375, 0.00517055, 0.00466164, 0.00662156, 0.00516189, 0.00289842, 0.00141544, 0.00218284, 0.00263819, 0.00242606, 0.00333004, 0.00372395, 0.00208542, 0.00169205, 0.00292505, 0.00187186, 0.00212075, 0.00153102, 0.00135497, 0.00159232, 0.00268967, 0.00223898, 0.00300516, 0.00351015, 0.00453029, 0.00407413, 0.00376184, 0.00357204, 0.00235542, 0.00265234, 0.00305923, 0.00307385, 0.00354234, 0.003136, 0.00235994, 0.00247696, 0.00324842, 0.00504838, 0.0030546, 0.0029443, 0.00324854
0.19, 0.0319375, 0.00542004, 0.00350183, 0.00828756, 0.00488754, 0.00311711, 0.000953934, 0.00254058, 0.00383962, 0.00308348, 0.00331674, 0.00300528, 0.00142378, 0.00164576, 0.00442371, 0.002437, 0.001641, 0.00152614, 0.00188602, 0.00217677, 0.00201142, 0.00277991, 0.00213241, 0.00259932, 0.00451189, 0.00326422, 0.00279334, 0.00280428, 0.00265472, 0.00260859, 0.00249289, 0.00341535, 0.00258469, 0.0028863, 0.00381136, 0.00260181, 0.00253439, 0.00360553, 0.00254081, 0.00244307, 0.00294977
0.2, 0.0319375, 0.00818411, 0.00376932, 0.0064888, 0.00480592, 0.00248017, 0.00317867, 0.00192374, 0.00217368, 0.00130354, 0.00259064, 0.00262036, 0.0015703, 0.00127163, 0.0027994, 0.00196383, 0.001703, 0.0013814, 0.00206876, 0.00196716, 0.00267541, 0.00366504, 0.00248707, 0.00209767, 0.00416744, 0.00345835, 0.00196716, 0.00240501, 0.00254676, 0.00329048, 0.00261572, 0.00296403, 0.00192731, 0.00207221, 0.00233853, 0.00311331, 0.00286621, 0.00393557, 0.003754, 0.00325317, 0.00271488
0.21, 0.0319375, 0.00738675, 0.00402343, 0.00518703, 0.00191374, 0.00145996, 0.0025162, 0.00402011, 0.00147532, 0.000831973, 0.00103384, 0.00150341, 0.0024018, 0.0017368, 0.0015052, 0.00121722, 0.000938452, 0.00220734, 0.00155281, 0.0017249, 0.00282437, 0.00355921, 0.00361753, 0.00276493, 0.00228501, 0.00224874, 0.00226646, 0.00326862, 0.00353806, 0.00256364, 0.00225052, 0.00191255, 0.00212087, 0.0017418, 0.00206876, 0.00321229, 0.00328632, 0.0038762, 0.00280047, 0.00316167, 0.00357774
0.22, 0.0319375, 0.00679989, 0.00899773, 0.00477709, 0.00163267, 0.00218605, 0.0038167, 0.00306933, 0.00183259, 0.00100955, 0.000689745, 0.00138782, 0.00233711, 0.00311271, 0.00153817, 0.00146556, 0.00151281, 0.00252524, 0.00252393, 0.00230595, 0.0032786, 0.0025923, 0.00345443, 0.00229477, 0.00330022, 0.00231415, 0.00216571, 0.00298234, 0.00336842, 0.00234555, 0.00249373, 0.00214989, 0.00265603, 0.00212919, 0.0023088, 0.00280796, 0.00283673, 0.00328632, 0.00393569, 0.00385162, 0.00408304
0.23, 0.0319375, 0.00624029, 0.0093567, 0.00540806, 0.00421588, 0.00195134, 0.00329404, 0.0031631, 0.0020301, 0.00182224, 0.00185639, 0.00294026, 0.00227728, 0.00277872, 0.00348936, 0.00239003, 0.0019461, 0.0019718, 0.00171169, 0.00267981, 0.00320861, 0.00221971, 0.00184675, 0.00241774, 0.00256234, 0.00196907, 0.00271428, 0.00218582, 0.00321372, 0.00237493, 0.00298923, 0.00208565, 0.00296249, 0.00331222, 0.00298709, 0.00299957, 0.00290341, 0.00327052, 0.00346655, 0.00306755, 0.00246959
0.24, 0.0319375, 0.00635437, 0.0046887, 0.00659835, 0.00407651, 0.0021311, 0.00429102, 0.00443416, 0.0032344, 0.00235447, 0.0015703, 0.00184556, 0.0022548, 0.00200226, 0.00302679, 0.00171086, 0.00131544, 0.00129294, 0.00119281, 0.00190648, 0.00248362, 0.00204937, 0.00211861, 0.00298935, 0.00203486, 0.00168444, 0.00291316, 0.00263879, 0.00338303, 0.00197561, 0.0023308, 0.00257221, 0.0025294, 0.00268813, 0.0022956, 0.00301027, 0.0030931, 0.00318579, 0.00365791, 0.00401975, 0.00268064
0.25, 0.0319375, 0.00847139, 0.00746568, 0.00682251, 0.00276766, 0.00252797, 0.00406238, 0.00262571, 0.00143544, 0.00137866, 0.00280345, 0.00234722, 0.00207768, 0.00248362, 0.00204497, 0.00166468, 0.00109601, 0.000748831, 0.00127997, 0.0014827, 0.00296201, 0.00234662, 0.00270608, 0.00330664, 0.00330521, 0.00228573, 0.00307231, 0.00318128, 0.00307528, 0.00248956, 0.00311806, 0.00357762, 0.00342794, 0.00184354, 0.00237231, 0.00230369, 0.00319922, 0.00320493, 0.00270561, 0.00334549, 0.00231487
0.26, 0.0319375, 0.00856145, 0.00654802, 0.00295334, 0.00170169, 0.00187757, 0.00237493, 0.00243938, 0.00202629, 0.00131556, 0.00244188, 0.00127746, 0.00140842, 0.00166337, 0.00172347, 0.00208304, 0.0020759, 0.000854961, 0.00128497, 0.00180296, 0.00314349, 0.00342984, 0.00221948, 0.00235411, 0.00300147, 0.0017318, 0.00243463, 0.00259313, 0.00275102, 0.00280214, 0.0042687, 0.00324176, 0.00278894, 0.00261239, 0.00304628, 0.002642, 0.0030786, 0.00376219, 0.00282936, 0.00307445, 0.00304117
0.27, 0.0319375, 0.00969417, 0.00897186, 0.00322727, 0.00122579, 0.00181046, 0.000946789, 0.00121686, 0.00160541, 0.00107588, 0.00185461, 0.00181141, 0.000821849, 0.000878425, 0.00141223, 0.00206115, 0.00236624, 0.00177393, 0.00108398, 0.00186305, 0.00276529, 0.00403281, 0.00406261, 0.00295143, 0.00338731, 0.00286728, 0.00257779, 0.00281046, 0.00320243, 0.00298971, 0.0041621, 0.00412601, 0.00285504, 0.00325614, 0.0027887, 0.00293919, 0.00301288, 0.00351775, 0.00363784, 0.00262738, 0.00340157
0.28, 0.0319375, 0.00795932, 0.0107514, 0.00482312, 0.000898434, 0.00182141, 0.00135294, 0.00299327, 0.00230821, 0.00200892, 0.00169812, 0.00227883, 0.00122686, 0.00149496, 0.00293765, 0.00226408, 0.00187924, 0.00182986, 0.00174525, 0.00217737, 0.00461537, 0.00371302, 0.00511065, 0.00531486, 0.00591883, 0.00557143, 0.00345847, 0.00371362, 0.0070343, 0.00327004, 0.00427024, 0.00510994, 0.00527882, 0.00439879, 0.00339598, 0.00346168, 0.00470104, 0.00388985, 0.0042395, 0.00436805, 0.00347748
0.29, 0.0319375, 0.00597785, 0.00532743, 0.00259456, 0.00221377, 0.0020878, 0.00301704, 0.0046531, 0.00194932, 0.00172419, 0.00243558, 0.00333955, 0.00209767, 0.0011921, 0.00281593, 0.00277194, 0.00144496, 0.00190089, 0.00265995, 0.00250609, 0.00527787, 0.00494163, 0.00502395, 0.00480141, 0.00442051, 0.00650444, 0.00662701, 0.005257, 0.00698174, 0.00370934, 0.00393213, 0.00374877, 0.00521419, 0.00506855, 0.00369948, 0.00390945, 0.00589632, 0.00478919, 0.00395231, 0.00320077, 0.00356348
0.3, 0.0319375, 0.0055329, 0.00685092, 0.00433066, 0.00443831, 0.00168384, 0.00254272, 0.00329119, 0.00182533, 0.0019655, 0.00221948, 0.00209945, 0.00112446, 0.0012352, 0.00195574, 0.00273497, 0.00238052, 0.00182855, 0.00209267, 0.00221519, 0.00373405, 0.00459603, 0.00367003, 0.00340988, 0.00367704, 0.00455426, 0.00440532, 0.00501506, 0.00668302, 0.00414323, 0.00380281, 0.00417445, 0.00409467, 0.00568902, 0.0038927, 0.0036711, 0.0046512, 0.00608236, 0.0053738, 0.00390838, 0.00298067
0.31, 0.0319375, 0.00489466, 0.00278288, 0.00249515, 0.00300658, 0.00199524, 0.00256983, 0.00108672, 0.00133199, 0.0010061, 0.00232248, 0.00142032, 0.00100586, 0.0014652, 0.00145104, 0.00177298, 0.00157899, 0.00164421, 0.00167385, 0.00158899, 0.00338173, 0.00320362, 0.00218058, 0.00172002, 0.00266388, 0.00312828, 0.00218498, 0.00317403, 0.00491055, 0.00365827, 0.00363737, 0.00467695, 0.00326398, 0.00318675, 0.00397642, 0.0035465, 0.00412672, 0.00462581, 0.00455473, 0.00546556, 0.00370899
0.32, 0.0319375, 0.0060301, 0.00404469, 0.00181177, 0.00251549, 0.0041532, 0.00173799, 0.00111827, 0.00263308, 0.00191957, 0.00234841, 0.00192754, 0.00113256, 0.00192326, 0.00296677, 0.00140782, 0.00121877, 0.00218617, 0.00163517, 0.00185865, 0.00303332, 0.0028397, 0.00318116, 0.00295857, 0.00239586, 0.0033342, 0.00240418, 0.00303867, 0.00449682, 0.00330533, 0.00414774, 0.00533052, 0.00257209, 0.0031202, 0.00346382, 0.00326909, 0.00369473, 0.00425339, 0.00399149, 0.0055265, 0.00357524
0.33, 0.0319375, 0.010908, 0.00564884, 0.00264343, 0.00324972, 0.00397226, 0.00316987, 0.0025514, 0.00246638, 0.00168123, 0.00207876, 0.00133306, 0.00106409, 0.00144163, 0.00194051, 0.00178416, 0.00131985, 0.00191969, 0.00109732, 0.00179059, 0.00364235, 0.0049236, 0.00425208, 0.00381124, 0.00355196, 0.00339099, 0.00217499, 0.00231011, 0.0034738, 0.00420021, 0.00323166, 0.00302655, 0.00333991, 0.00351692, 0.00284707, 0.00302714, 0.00312388, 0.00365649, 0.00385173, 0.00426182, 0.00311497
0.34, 0.0319375, 0.00462735, 0.0056863, 0.00307789, 0.00381492, 0.00358997, 0.00417385, 0.00198977, 0.00186662, 0.001174, 0.00133175, 0.00193575, 0.00179261, 0.00167539, 0.00185484, 0.00180463, 0.0011615, 0.00220485, 0.00134759, 0.00101646, 0.00225861, 0.00308383, 0.00320493, 0.00337389, 0.00369117, 0.00277016, 0.00269182, 0.00208006, 0.00246971, 0.00267303, 0.00363832, 0.00254938, 0.00253178, 0.00269574, 0.00222209, 0.00249587, 0.00267945, 0.003792, 0.00280891, 0.00392785, 0.00305864
0.35, 0.0319375, 0.00485883, 0.0052704, 0.00333111, 0.00308823, 0.0022799, 0.00215287, 0.00134687, 0.0010298, 0.00135199, 0.00168587, 0.0014602, 0.00145556, 0.00144937, 0.00180189, 0.00158042, 0.000661988, 0.00146103, 0.00151555, 0.00136521, 0.00251858, 0.00293468, 0.00270133, 0.00241263, 0.00209934, 0.00239086, 0.00262559, 0.00235554, 0.00284945, 0.00243486, 0.00200404, 0.00182986, 0.00268242, 0.00275696, 0.00236101, 0.00291708, 0.00270299, 0.00282627, 0.0032824, 0.00318544, 0.00303368
0.36, 0.0319375, 0.00638125, 0.00482265, 0.00550196, 0.00420674, 0.00198917, 0.00175763, 0.00304806, 0.00311057, 0.00134806, 0.00241453, 0.00126604, 0.0018276, 0.00133068, 0.00131711, 0.00180463, 0.00110934, 0.00116638, 0.00206971, 0.00219164, 0.00247803, 0.0041583, 0.00249682, 0.00209553, 0.00249729, 0.0029941, 0.00274638, 0.00236636, 0.00178964, 0.00183521, 0.00172419, 0.00169372, 0.0024313, 0.00262975, 0.00284767, 0.00311556, 0.00269241, 0.00326327, 0.0040245, 0.00297746, 0.00312567
0.37, 0.0319375, 0.00545881, 0.00305816, 0.00541245, 0.00326992, 0.00156376, 0.00240763, 0.00354032, 0.00361147, 0.00146734, 0.00175108, 0.00152269, 0.00189006, 0.00128628, 0.000932378, 0.00117257, 0.00124401, 0.00157673, 0.00200226, 0.00201654, 0.00204913, 0.00195003, 0.00199369, 0.00188661, 0.00182105, 0.00226991, 0.00249111, 0.00242487, 0.00198358, 0.00225956, 0.00163136, 0.0018345, 0.00245853, 0.00166076, 0.00263308, 0.00192064, 0.00231665, 0.00274876, 0.0032319, 0.003842, 0.00284125
0.38, 0.0319375, 0.00943983, 0.00289379, 0.0058533, 0.00192504, 0.00179154, 0.00171895, 0.00404766, 0.00348069, 0.00144318, 0.0014458, 0.00270477, 0.00193789, 0.00112161, 0.000954173, 0.00145615, 0.00137021, 0.00149472, 0.00105266, 0.00206258, 0.0029241, 0.00250443, 0.00248552, 0.00270168, 0.00172228, 0.00172133, 0.00203795, 0.00282092, 0.00235162, 0.00187424, 0.00212539, 0.0024238, 0.00263356, 0.00277729, 0.0025099, 0.00269752, 0.00252286, 0.00234067, 0.00265555, 0.0031776, 0.00280749
0.39, 0.0319375, 0.0077631, 0.00887544, 0.00485622, 0.00177333, 0.0017468, 0.00403638, 0.00442668, 0.00290995, 0.00109815, 0.00220687, 0.00177452, 0.00101038, 0.00104849, 0.00134068, 0.00160065, 0.00104349, 0.00171074, 0.00112196, 0.000928924, 0.00174656, 0.00181796, 0.0023798, 0.00200512, 0.00151936, 0.00245663, 0.00158744, 0.00310047, 0.00230595, 0.00178833, 0.00227086, 0.00192183, 0.00220247, 0.00251775, 0.00247791, 0.00349934, 0.00283994, 0.00224648, 0.00269288, 0.00267755, 0.00230821
