# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.44636, 0.360988, 0.320172, 0.421697, 2.14008, 1.25649, 1.05882, 0.851253, 0.754683, 0.514819, 0.634427, 0.851703, 1.10578, 1.22336, 1.12859, 0.960485, 1.29867, 1.20973, 1.15242, 1.40352, 1.20003, 0.976487, 1.10602, 1.10163, 1.18716, 1.0537, 1.29855, 1.39075, 1.2933, 1.24224, 1.3272, 1.51148, 1.27326, 0.957329, 1.28733, 1.2344, 1.0663, 1.33346, 1.34425, 1.45816, 1.72561, 1.75633, 2.14682, 2.59966, 2.47036, 2.16102, 1.59662, 1.42464, 1.37737, 1.31366
0.01, 0.0639375, 0.515859, 0.398669, 0.272944, 0.474947, 2.18079, 1.30814, 0.972841, 0.715318, 0.93618, 0.549265, 0.695312, 0.882965, 1.00033, 0.929267, 1.18434, 0.976719, 1.26768, 1.18242, 1.17426, 1.42301, 1.33762, 0.83679, 0.948169, 0.993391, 0.973603, 1.00533, 1.15543, 1.16681, 1.16993, 1.32075, 1.44698, 1.52239, 1.22641, 1.11634, 1.35124, 1.18754, 1.01912, 1.31259, 1.40799, 1.5571, 1.74596, 1.67977, 2.09296, 2.33661, 2.31977, 2.09881, 1.6142, 1.50286, 1.32723, 1.26139
0.02, 0.0639375, 0.652232, 0.520405, 0.383026, 0.573056, 2.16098, 1.30907, 0.970162, 0.552749, 0.925854, 0.563232, 0.693674, 0.797144, 0.963238, 1.03697, 1.26653, 1.13078, 1.19341, 1.10872, 1.06646, 1.37191, 1.35276, 0.880665, 0.966896, 1.03272, 0.729321, 0.950762, 0.943063, 1.15998, 1.08026, 1.42778, 1.50722, 1.42684, 1.20041, 1.23191, 1.4456, 1.19939, 0.983824, 1.25838, 1.31328, 1.50908, 1.70502, 1.711, 2.13782, 2.08842, 2.14035, 2.03682, 1.64335, 1.51611, 1.30786, 1.3302
0.03, 0.0639375, 0.761061, 0.558679, 0.625873, 0.808654, 2.10895, 1.27988, 1.03908, 0.57472, 0.818776, 0.623844, 0.667627, 0.864526, 1.03259, 1.17921, 1.14857, 1.25561, 1.14045, 0.94762, 0.933055, 1.33019, 1.20524, 0.956047, 1.06659, 1.10157, 0.687142, 0.959692, 0.852321, 1.10109, 0.985263, 1.39516, 1.50112, 1.2634, 1.09765, 1.2054, 1.52644, 1.31342, 1.0987, 1.182, 1.19866, 1.456, 1.65438, 1.67099, 2.21755, 2.11952, 2.25372, 2.23445, 1.65793, 1.40337, 1.2942, 1.42277
0.04, 0.0639375, 0.681241, 0.546265, 0.74155, 0.921333, 2.10697, 1.22036, 0.980935, 0.677992, 0.858431, 0.710301, 0.688943, 0.971528, 1.12759, 1.24162, 0.952921, 1.22429, 1.18855, 0.939942, 0.922582, 1.30284, 1.22153, 1.07568, 1.08156, 1.11513, 0.842008, 0.990066, 0.933297, 1.00415, 1.11461, 1.40544, 1.44371, 1.18658, 1.03447, 1.0164, 1.42688, 1.34323, 1.16153, 1.14488, 1.10866, 1.36736, 1.74109, 1.64308, 2.18994, 2.20371, 2.36922, 2.39918, 1.61656, 1.26616, 1.30624, 1.38395
0.05, 0.0639375, 0.499204, 0.558656, 0.651104, 0.840247, 2.0952, 1.21355, 1.00328, 0.782594, 0.863817, 0.857313, 0.691721, 0.967884, 1.11534, 1.34682, 0.977138, 1.15529, 1.25537, 1.04197, 1.01979, 1.38033, 1.31401, 1.16173, 0.930332, 1.10954, 0.963412, 0.934655, 1.09576, 1.06137, 1.28747, 1.42217, 1.37316, 1.21407, 1.0978, 0.972378, 1.31716, 1.31291, 1.18269, 1.11869, 1.16272, 1.32479, 1.84643, 1.64171, 2.09295, 2.25618, 2.3205, 2.35215, 1.61212, 1.40271, 1.34478, 1.30568
0.06, 0.0639375, 0.502132, 0.523012, 0.440796, 0.666142, 2.10148, 1.23841, 1.1619, 0.754663, 0.71802, 0.886508, 0.848386, 0.899239, 1.04706, 1.34179, 0.944577, 1.09797, 1.15292, 0.983602, 1.07529, 1.44686, 1.35487, 1.20033, 0.8514, 1.07881, 0.975554, 0.897679, 1.22425, 1.2354, 1.35809, 1.38628, 1.39084, 1.24215, 1.11344, 1.03337, 1.39512, 1.33241, 1.19745, 1.11397, 1.21345, 1.44522, 1.91308, 1.65877, 2.03543, 2.397, 2.22025, 2.11795, 1.62677, 1.52005, 1.36453, 1.3258
0.07, 0.0639375, 0.55462, 0.540444, 0.348699, 0.680489, 2.12873, 1.33214, 1.22276, 0.731066, 0.680915, 0.857137, 0.960435, 0.818139, 1.00205, 1.22746, 1.13264, 1.16064, 0.934508, 0.831508, 0.947652, 1.3489, 1.23121, 1.1748, 0.925098, 1.09856, 0.94109, 0.926764, 1.24267, 1.29766, 1.24064, 1.31174, 1.41919, 1.20474, 1.05048, 1.18011, 1.42855, 1.29684, 1.15229, 1.11439, 1.15757, 1.52693, 1.92746, 1.70373, 2.00986, 2.47019, 2.21572, 1.99488, 1.69433, 1.55172, 1.3875, 1.31166
0.08, 0.0639375, 0.597725, 0.471412, 0.401018, 0.651081, 2.13998, 1.32553, 1.17444, 0.684133, 0.722942, 0.812014, 0.92784, 0.871211, 1.11725, 1.15087, 1.3753, 1.28188, 0.879609, 0.853478, 0.845206, 1.10834, 1.23818, 1.24835, 1.04866, 1.17324, 0.961412, 1.02739, 1.24687, 1.29055, 1.13229, 1.31735, 1.39784, 1.18076, 1.11339, 1.28102, 1.33835, 1.2645, 1.06806, 1.07194, 1.22164, 1.58568, 1.86429, 1.72801, 2.08998, 2.50191, 2.3221, 2.10694, 1.80563, 1.57992, 1.38511, 1.22651
0.09, 0.0639375, 0.514814, 0.393282, 0.608172, 0.566283, 2.126, 1.19066, 1.17643, 0.588109, 0.712595, 0.778208, 0.899931, 0.948352, 1.2028, 1.21821, 1.50681, 1.23598, 1.10765, 1.00988, 0.936098, 1.02074, 1.2737, 1.28794, 1.04983, 1.26459, 0.959162, 1.13783, 1.36837, 1.29211, 1.18559, 1.24166, 1.39476, 1.21628, 1.19415, 1.21221, 1.18625, 1.2977, 1.04365, 1.13716, 1.35534, 1.64077, 1.81517, 1.65829, 2.22397, 2.41816, 2.3, 2.13098, 1.82661, 1.60127, 1.3938, 1.12275
