# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0893101, 0.062063, 0.0493959, 0.0147057, 0.0314969, 0.0836055, 0.0929472, 0.0636883, 0.179023, 0.148714, 0.0926379, 0.0984567, 0.167041, 0.129397, 0.190613, 0.193676, 0.146501, 0.193474, 0.116212, 0.0975707, 0.220749, 0.326126, 0.2714, 0.190512, 0.13179, 0.261966, 0.303576, 0.292044, 0.243919, 0.198598, 0.182783, 0.164263, 0.0729539, 0.127708, 0.105204, 0.107686, 0.105673, 0.186173, 0.142928, 0.142871, 0.169134, 0.0824277, 0.0546768, 0.0931272, 0.0970095, 0.0886945, 0.103597, 0.0672172, 0.0939161, 0.0825409
0.01, 0.0639375, 0.123579, 0.0727699, 0.0750689, 0.0252231, 0.041569, 0.119402, 0.127597, 0.113977, 0.289123, 0.196364, 0.118953, 0.121922, 0.232477, 0.170182, 0.286285, 0.27451, 0.197198, 0.266789, 0.153293, 0.153006, 0.297504, 0.427296, 0.344397, 0.247896, 0.195875, 0.371452, 0.419101, 0.380744, 0.313827, 0.249118, 0.229024, 0.215866, 0.104082, 0.193106, 0.1567, 0.147605, 0.136633, 0.24708, 0.210179, 0.184418, 0.218327, 0.111689, 0.0768008, 0.125841, 0.134363, 0.122441, 0.139083, 0.0966054, 0.120351, 0.106959
0.02, 0.0639375, 0.112782, 0.0629714, 0.0796877, 0.0269587, 0.0347458, 0.115527, 0.119034, 0.146136, 0.319638, 0.174843, 0.0996457, 0.101135, 0.217865, 0.153945, 0.289258, 0.260038, 0.193658, 0.254293, 0.144406, 0.166878, 0.272079, 0.388295, 0.300477, 0.219567, 0.20036, 0.355254, 0.394404, 0.344008, 0.277859, 0.210319, 0.192785, 0.190542, 0.101666, 0.197095, 0.154995, 0.136752, 0.11926, 0.224446, 0.208987, 0.156828, 0.186787, 0.10545, 0.0720493, 0.112388, 0.1244, 0.114776, 0.123936, 0.0922603, 0.102701, 0.0928429
0.03, 0.0639375, 0.0668669, 0.0475448, 0.0628705, 0.0218798, 0.0196957, 0.0760381, 0.0859008, 0.132152, 0.253122, 0.106136, 0.0530771, 0.059649, 0.135914, 0.102172, 0.201104, 0.163152, 0.14821, 0.172574, 0.0943923, 0.126666, 0.162368, 0.240509, 0.189812, 0.142734, 0.15238, 0.22759, 0.249983, 0.218404, 0.172667, 0.117733, 0.106534, 0.113787, 0.0734248, 0.137193, 0.105119, 0.08629, 0.0800407, 0.140367, 0.14444, 0.0829912, 0.0990263, 0.0674577, 0.0500883, 0.0694899, 0.0790382, 0.0734336, 0.0726999, 0.060913, 0.0583825, 0.0554942
0.04, 0.0639375, 0.028662, 0.0293153, 0.0346536, 0.0183945, 0.0160347, 0.0348612, 0.0524321, 0.0902246, 0.140661, 0.0591453, 0.0291837, 0.0298297, 0.0633952, 0.0665842, 0.0869715, 0.0675269, 0.088711, 0.0860882, 0.0489284, 0.0670977, 0.0621084, 0.103198, 0.121923, 0.0930232, 0.0947145, 0.101952, 0.134795, 0.118815, 0.0814278, 0.0569229, 0.0519163, 0.0546432, 0.0459091, 0.0610169, 0.0496958, 0.0400687, 0.048104, 0.0700406, 0.0739179, 0.0336203, 0.0355212, 0.033363, 0.0372386, 0.0370796, 0.0414833, 0.0369056, 0.0351123, 0.0318609, 0.029539, 0.0296133
0.05, 0.0639375, 0.0169045, 0.0229857, 0.0176234, 0.0145892, 0.0166774, 0.0162801, 0.0318632, 0.0694014, 0.0645669, 0.0251565, 0.0178902, 0.0224127, 0.0309108, 0.0433494, 0.039667, 0.032587, 0.0495135, 0.044643, 0.0334866, 0.0378173, 0.0315744, 0.048586, 0.0796597, 0.0537614, 0.0504456, 0.0572501, 0.0998037, 0.0809094, 0.0419034, 0.0358708, 0.0307873, 0.0286367, 0.0232021, 0.0294508, 0.0344849, 0.0314593, 0.032801, 0.0419296, 0.0362976, 0.0238197, 0.0204615, 0.0208906, 0.0294848, 0.0255053, 0.0271664, 0.022942, 0.0218605, 0.0200019, 0.0223378, 0.0201134
0.06, 0.0639375, 0.0169465, 0.0239197, 0.0163569, 0.0140378, 0.0129665, 0.0162254, 0.0244769, 0.0445598, 0.0456903, 0.020256, 0.0147968, 0.0203241, 0.0232605, 0.0366537, 0.0391185, 0.0259282, 0.0307069, 0.0274904, 0.0275416, 0.0208722, 0.01583, 0.0283192, 0.0374197, 0.0283486, 0.0374751, 0.0413315, 0.0712329, 0.057837, 0.032581, 0.0251866, 0.0189797, 0.0200704, 0.0172603, 0.0248747, 0.0287548, 0.0273347, 0.0241121, 0.0317416, 0.0270853, 0.0188374, 0.0145575, 0.0161682, 0.0203351, 0.0206406, 0.0214123, 0.0191807, 0.0179656, 0.014878, 0.0173692, 0.0170193
0.07, 0.0639375, 0.0167998, 0.0245887, 0.0174433, 0.011755, 0.00868236, 0.0164702, 0.0184473, 0.0271248, 0.0313001, 0.0182297, 0.0152831, 0.0176373, 0.0173637, 0.0324891, 0.0361401, 0.0226755, 0.0223045, 0.0178012, 0.0220221, 0.0142531, 0.0123876, 0.0208242, 0.0223849, 0.0187124, 0.030144, 0.0327327, 0.0477095, 0.0393911, 0.0269301, 0.0193649, 0.0146941, 0.0167234, 0.017832, 0.0201026, 0.0245733, 0.0219653, 0.0190331, 0.0255773, 0.0221171, 0.0157078, 0.0137384, 0.0134281, 0.0141024, 0.0185293, 0.0179281, 0.0174969, 0.0187076, 0.0142216, 0.0144113, 0.0171565
0.08, 0.0639375, 0.0166105, 0.0184387, 0.0200003, 0.0142697, 0.00499691, 0.0128247, 0.0165264, 0.0183296, 0.0189774, 0.0132914, 0.0119363, 0.0135025, 0.0141632, 0.0306109, 0.0251664, 0.0149673, 0.0161385, 0.0129695, 0.0150657, 0.0117243, 0.0128989, 0.0193566, 0.0240982, 0.0136807, 0.0239944, 0.0241562, 0.0342437, 0.0282022, 0.0224994, 0.0144172, 0.0156104, 0.0159503, 0.0167225, 0.0184615, 0.0217198, 0.0183272, 0.0165208, 0.0191493, 0.0167091, 0.0160238, 0.0130134, 0.0113588, 0.0126391, 0.0151748, 0.0147602, 0.0167984, 0.0157104, 0.0129524, 0.0128261, 0.0147714
0.09, 0.0639375, 0.0191988, 0.012953, 0.0226119, 0.0152438, 0.00548821, 0.0113522, 0.0154451, 0.0103729, 0.0146862, 0.0150343, 0.00842434, 0.0137839, 0.0146456, 0.0280441, 0.0203861, 0.01086, 0.012599, 0.0139888, 0.0161677, 0.00993816, 0.0125637, 0.0206848, 0.0262768, 0.0125463, 0.0212083, 0.0182969, 0.0228301, 0.0224239, 0.0224375, 0.0120941, 0.0164041, 0.0160071, 0.0141839, 0.019068, 0.0176501, 0.0146881, 0.0167751, 0.0163039, 0.0159133, 0.0161189, 0.0128466, 0.0101953, 0.0129894, 0.0129866, 0.0143086, 0.0151603, 0.0124972, 0.0117654, 0.0119434, 0.0122744
0.1, 0.0639375, 0.0236565, 0.00898119, 0.0225409, 0.0137595, 0.00822821, 0.0140452, 0.0170984, 0.00721433, 0.0182743, 0.0180473, 0.011673, 0.0139709, 0.0168488, 0.0223023, 0.0211506, 0.00961152, 0.00914421, 0.0150659, 0.0183707, 0.0104523, 0.0108605, 0.018974, 0.0209325, 0.013703, 0.0221351, 0.0158941, 0.0195856, 0.0182945, 0.0197853, 0.0108604, 0.0142751, 0.015414, 0.0126487, 0.0189671, 0.0155853, 0.0126821, 0.0157759, 0.0161639, 0.0160274, 0.015259, 0.0117239, 0.0101186, 0.0124725, 0.0130725, 0.0147193, 0.0122719, 0.0114359, 0.0115388, 0.0104321, 0.00929339
0.11, 0.0639375, 0.0213809, 0.00524727, 0.020372, 0.0153146, 0.0103914, 0.0160053, 0.0161068, 0.00762706, 0.0176572, 0.0174206, 0.0166825, 0.0142116, 0.0193427, 0.0178569, 0.0191339, 0.00911752, 0.00758009, 0.014029, 0.0164588, 0.0111139, 0.0103473, 0.0152603, 0.0134251, 0.011888, 0.0189024, 0.0143691, 0.0170141, 0.0150609, 0.0170542, 0.00992919, 0.0121248, 0.0157506, 0.0108684, 0.0151806, 0.0164405, 0.0120933, 0.0130145, 0.0145598, 0.0156651, 0.0150116, 0.0108301, 0.0108027, 0.0112527, 0.013288, 0.013719, 0.0123637, 0.0135564, 0.0130223, 0.0121132, 0.00940275
0.12, 0.0639375, 0.0173648, 0.00823365, 0.0214605, 0.0154812, 0.0106407, 0.0130188, 0.0144921, 0.00651071, 0.014181, 0.0142445, 0.019477, 0.0136304, 0.0159326, 0.0116337, 0.0127192, 0.00855708, 0.00748745, 0.0110429, 0.0119224, 0.0107054, 0.00933922, 0.0109939, 0.00989024, 0.00992754, 0.0124639, 0.0123543, 0.0139222, 0.0142063, 0.0146094, 0.00948329, 0.0110769, 0.0162525, 0.0083663, 0.00981281, 0.0142155, 0.00997251, 0.0111761, 0.0118554, 0.015655, 0.0144183, 0.0107216, 0.0122237, 0.0116281, 0.01244, 0.0127373, 0.0145129, 0.0153199, 0.0143919, 0.0156829, 0.0106672
0.13, 0.0639375, 0.0130594, 0.00988894, 0.018939, 0.0144704, 0.00891798, 0.0131149, 0.0170438, 0.00644261, 0.0157309, 0.014842, 0.0195372, 0.0143726, 0.0157105, 0.0122517, 0.0097578, 0.00715941, 0.00748993, 0.0106998, 0.00962085, 0.00862232, 0.0113734, 0.0135783, 0.0136779, 0.0146429, 0.0126096, 0.0123964, 0.0132009, 0.0142012, 0.0120254, 0.00900718, 0.0095121, 0.0156935, 0.00833178, 0.00957102, 0.0115261, 0.00829028, 0.0115184, 0.0106631, 0.0149041, 0.0134268, 0.00967929, 0.0129618, 0.0118672, 0.0119779, 0.012434, 0.0137894, 0.0150999, 0.0138303, 0.0171725, 0.0111831
0.14, 0.0639375, 0.0169555, 0.012092, 0.0148124, 0.0119831, 0.00874038, 0.0139817, 0.0188319, 0.0110384, 0.0249099, 0.0240737, 0.0191278, 0.0202333, 0.0172665, 0.0170562, 0.0101815, 0.00838368, 0.010277, 0.0109821, 0.0111325, 0.00751324, 0.0154405, 0.0223919, 0.0246613, 0.0229963, 0.0160632, 0.0111019, 0.0120885, 0.0132934, 0.0107325, 0.00870529, 0.0116106, 0.0148641, 0.0100891, 0.0107071, 0.0105561, 0.00930957, 0.01313, 0.0119368, 0.014865, 0.0115968, 0.00942495, 0.012782, 0.0120696, 0.0117096, 0.0118059, 0.0126386, 0.0146794, 0.0130064, 0.015695, 0.0114478
