# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.872956, 0.918365, 1.11022, 0.977656, 1.57795, 0.972067, 1.55871, 0.989694, 0.94858, 0.691561, 0.598075, 0.913579, 0.991556, 1.20421, 1.06067, 1.16629, 1.73432, 1.28952, 1.10585, 1.60664, 1.55855, 1.26553, 1.38377, 1.23831, 1.3356, 1.19542, 1.41969, 1.30474, 1.25006, 1.36846, 1.45954, 1.16465, 1.23981, 1.02564, 1.39924, 1.12143, 1.09377, 1.04874, 1.29216, 1.37019, 1.59002, 1.84135, 2.20425, 2.74423, 2.61277, 2.12898, 1.9111, 1.3145, 1.28433, 1.36224
0.01, 0.0639375, 1.04794, 0.973089, 1.08355, 0.990664, 1.59885, 1.17596, 1.45706, 1.0341, 0.787663, 0.893341, 0.813891, 1.04529, 0.986165, 1.22854, 0.89573, 1.43432, 1.9067, 1.35353, 1.12935, 1.35795, 1.43404, 1.36568, 1.30779, 1.13501, 1.37841, 1.25937, 1.48947, 1.40713, 1.30645, 1.31456, 1.46788, 1.16386, 1.269, 1.00413, 1.36924, 1.10538, 1.09071, 1.17874, 1.30595, 1.44421, 1.59764, 1.97425, 2.2421, 2.55857, 2.40145, 2.0704, 1.88934, 1.32767, 1.23901, 1.35148
0.02, 0.0639375, 1.20496, 1.14213, 1.17555, 1.08196, 1.67798, 1.18762, 1.2919, 0.956249, 0.982303, 0.968586, 0.87018, 0.984624, 1.0088, 1.20354, 0.650584, 1.47714, 1.81994, 1.3196, 1.2437, 1.23377, 1.2978, 1.44093, 1.47667, 1.30151, 1.34977, 1.22229, 1.44528, 1.41446, 1.34222, 1.2599, 1.43456, 1.27422, 1.31017, 1.06142, 1.30547, 1.06398, 1.01169, 1.27003, 1.28797, 1.49206, 1.52045, 1.96719, 2.3099, 2.45234, 2.41716, 2.15485, 1.8144, 1.43697, 1.27709, 1.34502
0.03, 0.0639375, 1.2044, 1.5591, 1.6409, 1.20118, 1.68459, 1.20206, 1.25076, 0.827594, 1.20486, 0.937491, 0.779615, 0.811985, 0.993923, 1.26992, 0.73018, 1.33142, 1.82381, 1.56691, 1.35012, 1.26167, 1.17575, 1.37875, 1.48984, 1.46646, 1.33927, 1.18006, 1.29294, 1.35321, 1.30094, 1.28537, 1.31036, 1.3865, 1.33082, 1.18506, 1.25448, 1.17345, 1.0185, 1.28492, 1.29198, 1.54281, 1.4593, 1.92741, 2.33394, 2.45359, 2.441, 2.21322, 1.8406, 1.46921, 1.29681, 1.29508
0.04, 0.0639375, 0.97567, 1.75629, 1.89534, 1.20266, 1.58918, 1.20036, 1.16917, 0.978468, 1.28393, 0.840343, 0.535242, 0.599735, 0.931204, 1.32457, 1.11974, 1.22685, 1.86007, 1.74121, 1.30064, 1.31899, 1.33486, 1.41166, 1.37847, 1.46304, 1.3991, 1.13461, 1.26228, 1.43042, 1.25824, 1.37657, 1.24661, 1.37543, 1.34883, 1.29239, 1.28286, 1.28845, 1.14326, 1.20848, 1.31572, 1.59404, 1.59929, 1.93934, 2.233, 2.46305, 2.46777, 2.18256, 1.89732, 1.51577, 1.37612, 1.20054
0.05, 0.0639375, 0.934392, 1.74108, 1.83326, 1.1717, 1.5519, 1.16584, 0.962611, 1.12416, 1.36129, 0.784764, 0.397753, 0.882415, 0.89368, 1.29685, 1.27181, 1.31252, 1.65809, 1.80244, 1.3095, 1.42443, 1.57109, 1.47577, 1.325, 1.32562, 1.3956, 1.21892, 1.34275, 1.50501, 1.33404, 1.51619, 1.2933, 1.27808, 1.3123, 1.30998, 1.37222, 1.34814, 1.24197, 1.24531, 1.26719, 1.48995, 1.70793, 1.88098, 2.12817, 2.55542, 2.57297, 2.19056, 1.93191, 1.57061, 1.39915, 1.13416
0.06, 0.0639375, 1.03751, 1.64863, 1.49398, 1.22393, 1.57481, 1.13026, 0.919935, 1.2367, 1.30002, 0.812185, 0.484038, 1.07326, 0.870727, 1.16126, 1.19463, 1.29416, 1.39121, 1.724, 1.38129, 1.46773, 1.67886, 1.43524, 1.26585, 1.27497, 1.29548, 1.28118, 1.29781, 1.50586, 1.35788, 1.64429, 1.27932, 1.14472, 1.12968, 1.27067, 1.36946, 1.37712, 1.22567, 1.25766, 1.14683, 1.29686, 1.62187, 1.80102, 2.22622, 2.63553, 2.68283, 2.16728, 1.87364, 1.54471, 1.375, 1.12281
0.07, 0.0639375, 1.15557, 1.74809, 1.21719, 1.11688, 1.53201, 1.00131, 1.01038, 1.51549, 1.21834, 0.999962, 0.497215, 1.03623, 1.07169, 1.44393, 1.14892, 1.32389, 1.59183, 1.54245, 1.36169, 1.45544, 1.70966, 1.40405, 1.35256, 1.47313, 1.30816, 1.28803, 1.17837, 1.57112, 1.34264, 1.59009, 1.29727, 1.17313, 1.07606, 1.10761, 1.31444, 1.35862, 1.12298, 1.23036, 1.08429, 1.2759, 1.52836, 1.72354, 2.32844, 2.68636, 2.61678, 2.10808, 1.79189, 1.49439, 1.41649, 1.165
0.08, 0.0639375, 1.51453, 1.79119, 1.35377, 0.90224, 1.51594, 0.879215, 1.15288, 1.56313, 1.18657, 1.08719, 0.602503, 0.921483, 1.26411, 1.6327, 1.17766, 1.34621, 1.73, 1.45666, 1.44776, 1.43344, 1.58775, 1.38532, 1.35553, 1.64565, 1.35655, 1.34787, 1.08321, 1.64771, 1.38972, 1.51784, 1.34557, 1.25372, 1.06076, 0.940181, 1.33038, 1.32141, 1.05445, 1.18122, 1.04338, 1.31955, 1.50914, 1.74822, 2.27351, 2.6189, 2.37171, 2.09676, 1.93053, 1.53276, 1.44244, 1.14996
0.09, 0.0639375, 1.97375, 1.82246, 1.492, 1.12029, 1.66599, 0.99106, 1.41147, 1.45107, 1.27239, 1.07161, 0.802986, 1.07068, 1.32618, 1.52242, 1.37723, 1.51559, 1.67311, 1.45387, 1.47634, 1.34697, 1.38319, 1.33461, 1.24259, 1.64124, 1.38972, 1.47142, 1.14984, 1.51331, 1.33665, 1.446, 1.43373, 1.281, 1.06001, 0.947723, 1.35356, 1.19399, 1.08727, 1.16402, 1.19063, 1.47106, 1.48288, 1.74068, 2.15035, 2.66533, 2.26318, 2.18439, 2.03534, 1.54655, 1.37312, 1.13882
